source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4065.329436,1.0,65030.0,8.8360004425,11.604403496,13.191886902,15.285523415,151.16253662,69.290748596,0.1923031807,5.8839783669,51.002895355,2.6472153664,-0.029155197,70.696113586,4065.3293457,482075.875,6847163.5,-4030.901611
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4065.481436,1.0,65030.0,8.8360004425,11.511673927,14.050322533,13.612218857,150.90919495,71.432830811,0.1909228116,5.8553032875,52.71591568,2.6339578629,-0.0314954,73.708786011,4065.4814453,482075.875,6847163.5,-4031.053467
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4065.633436,1.0,65030.0,8.8360004425,11.312257767,15.59896946,11.961949348,150.89263916,70.475799561,0.191442728,6.0017414093,52.161808014,2.6520986557,-0.021902673,78.180610657,4065.6335449,482075.875,6847163.5,-4031.205078
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4065.785436,1.0,65030.0,8.8360004425,11.656626701,19.274997711,9.6760149002,150.92631531,70.078559875,0.2026740164,6.5862078667,54.031448364,2.6543619633,-0.019819634,81.731086731,4065.7854004,482075.90625,6847163.5,-4031.356689
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4065.937436,1.0,65030.0,8.8360004425,12.69051075,22.463861465,9.1787071228,151.38757324,69.337944031,0.2248037606,6.4622764587,52.019695282,2.6611180305,-0.016546888,82.920608521,4065.9375,482075.90625,6847163.5,-4031.508301
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4066.089436,1.0,65030.0,8.8360004425,13.716001511,23.301475525,10.862832069,151.39503479,68.799583435,0.2519282401,6.2648038864,50.220905304,2.6413574219,-0.02896156,82.864814758,4066.0893555,482075.90625,6847163.5,-4031.659668
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4066.241436,1.0,65030.0,8.8360004425,15.179130554,19.96726799,13.193953514,151.19337463,69.74659729,0.2634174824,5.7129740715,47.28345871,2.6497340202,-0.02826469,82.239204407,4066.2414551,482075.9375,6847163.5,-4031.811523
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4066.393436,1.0,65030.0,8.8360004425,15.330462456,17.51779747,17.41484642,151.89881897,71.964981079,0.2692869902,5.4299035072,48.230010986,2.6424365044,-0.035282295,81.413734436,4066.3935547,482075.9375,6847163.5,-4031.962891
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4066.545436,1.0,65030.0,8.8360004425,14.305854797,16.746580124,22.804904938,151.79226685,73.631095886,0.2623589933,5.8906450272,51.126972198,2.6273171902,-0.042966515,80.655509949,4066.5454102,482075.9375,6847163.5,-4032.114746
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4066.697436,1.0,65030.0,8.8360004425,13.120778084,17.618579865,19.57211113,151.68571472,73.744232178,0.25153476,6.3855719566,52.217609406,2.6373236179,-0.04161831,80.410354614,4066.6975098,482075.96875,6847163.5,-4032.266357
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4066.849436,1.0,65030.0,8.8360004425,12.213470459,18.4349823,12.879229546,151.56108093,73.581459045,0.2376584411,7.1487798691,55.323188782,2.6483767033,-0.028783733,79.30191803,4066.8493652,482075.96875,6847163.5,-4032.417725
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4067.001436,1.0,65030.0,8.8360004425,11.736136436,18.320581436,10.003317833,152.06974792,72.594314575,0.2329826057,6.7251596451,56.830593109,2.6616520882,-0.021000559,77.680938721,4067.0014648,482075.96875,6847163.5,-4032.56958
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4067.153436,1.0,65030.0,8.8360004425,12.108005524,18.023468018,9.2486495972,152.06265259,71.846282959,0.2358280718,6.6930465698,56.263156891,2.6478424072,-0.021112699,75.796157837,4067.1533203,482076.0,6847163.5,-4032.720947
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4067.305436,1.0,65030.0,8.8360004425,12.722914696,17.678970337,9.9151115417,152.44638062,71.107162476,0.2351846993,6.7357907295,54.016334534,2.6410005093,-0.026018711,74.079521179,4067.3054199,482076.0,6847163.5,-4032.872803
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4067.457436,1.0,65030.0,8.8360004425,12.924284935,16.419498444,11.67192173,151.94218445,70.658042908,0.2263739407,6.7802433968,48.328899384,2.6410825253,-0.027000001,73.059341431,4067.4575195,482076.0,6847163.5,-4033.024414
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4067.609436,1.0,65030.0,8.8360004425,12.582281113,15.328059196,14.090405464,152.05187988,71.663024902,0.2150730491,6.9818053246,49.272994995,2.6461141109,-0.026999854,71.954162598,4067.609375,482076.03125,6847163.5,-4033.175781
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4067.761436,1.0,65030.0,8.8360004425,12.320587158,15.342687607,15.521052361,152.03710938,72.871528625,0.1972466707,7.042509079,48.715465546,2.6540000439,-0.026963906,71.385978699,4067.7614746,482076.03125,6847163.5,-4033.327637
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4067.913436,1.0,65030.0,8.8360004425,11.711947441,16.579524994,14.057376862,152.05540466,72.740562439,0.1953421086,7.735481739,48.452846527,2.6540164948,-0.023959305,72.561729431,4067.9133301,482076.03125,6847163.5,-4033.479004
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4068.065436,1.0,65030.0,8.8360004425,10.87726593,16.764328003,10.86907196,152.66398621,72.366546631,0.1993381381,8.6542081833,54.164108276,2.6559648514,-0.019011801,77.586845398,4068.0654297,482076.0625,6847163.5,-4033.630859
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4068.217436,1.0,65030.0,8.8365507126,11.268610954,16.48856163,8.7613801956,152.27186584,71.972610474,0.2192844301,7.1839756966,55.545692444,2.6500360966,-0.020995596,81.130828857,4068.2175293,482076.0625,6847163.5,-4033.782471
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4068.369436,1.0,65030.0,8.9295825958,11.870450974,17.172605515,8.548037529,152.74984741,70.620674133,0.2343638688,5.8444676399,58.522354126,2.65406394,-0.021005834,83.211021423,4068.3693848,482076.0625,6847163.5,-4033.933838
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4068.521436,1.0,65030.0,8.930680275,11.563646317,17.80239296,10.030796051,152.76290894,70.369499207,0.2430619299,5.0020599365,53.950126648,2.6677274704,-0.021974299,84.128311157,4068.5214844,482076.09375,6847163.5,-4034.085693
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4068.673436,1.0,65030.0,9.0458145142,11.232288361,16.919404984,10.786150932,152.9025116,70.021080017,0.2389067411,5.4089355469,54.895057678,2.6410586834,-0.018973604,83.390724182,4068.6733398,482076.09375,6847163.5,-4034.237061
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4068.825436,1.0,65030.0,9.0005607605,10.37988472,14.994617462,11.689441681,152.4262085,71.770027161,0.2543543577,5.9570755959,60.034057617,2.6022491455,-0.009069835,79.289543152,4068.8254395,482076.09375,6847163.5,-4034.388916
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4068.977436,1.0,65030.0,8.9535770416,9.3854961395,13.792664528,12.746443748,152.68493652,73.887748718,0.2823186517,6.3754515648,61.22416687,2.5595765114,0.0009018289,74.000724792,4068.9775391,482076.09375,6847163.5,-4034.540527
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4069.129436,1.0,65030.0,8.9298553467,8.6354951859,12.732564926,10.002119064,152.55241394,75.756782532,0.2884688675,6.4384007454,59.768562317,2.5471384525,0.0098619889,69.568786621,4069.1293945,482076.125,6847163.5,-4034.691895
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4069.281436,1.0,65030.0,8.8379793167,8.218419075,9.8112230301,6.7253441811,152.5353241,77.374809265,0.2884020507,5.7211332321,53.343559265,2.5352301598,0.0129196225,71.061340332,4069.2814941,482076.125,6847163.5,-4034.84375
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4069.433436,1.0,65030.0,8.8358230591,7.9933176041,8.2867078781,6.5741376877,152.63948059,77.250137329,0.2598963678,4.7119884491,50.88583374,2.5312075615,0.0100871688,76.29776001,4069.4333496,482076.125,6847163.5,-4034.995117
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4069.585436,1.0,65030.0,8.8064155579,8.0089769363,8.5213804245,6.9451403618,152.41403198,75.631019592,0.2476618886,4.212749958,48.53937912,2.5505108833,0.0128490599,81.839866638,4069.5854492,482076.15625,6847163.5,-4035.146973
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4069.737436,1.0,65030.0,8.9107913971,8.2632322311,9.4918146133,7.2974915504,152.51200867,75.128166199,0.2137738466,4.226500988,50.149463654,2.5546438694,0.0002933273,85.29598999,4069.7375488,482076.15625,6847163.5,-4035.298584
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4069.889436,1.0,65030.0,8.8841552734,7.8738241196,10.125348091,8.4362249374,152.28651428,75.496635437,0.1991331875,4.2227349281,57.039081573,2.5132679939,-0.011683132,82.291236877,4069.8894043,482076.15625,6847163.5,-4035.449951
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4070.041436,1.0,65030.0,8.9119749069,7.5088791847,10.872823715,9.2039728165,152.65859985,76.117767334,0.1911543161,4.1261310577,59.517715454,2.4966437817,-0.022632765,72.092918396,4070.0415039,482076.1875,6847163.5,-4035.601807
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4070.193436,1.0,65030.0,8.748216629,7.5707378387,12.203246117,8.554564476,152.65466309,76.741119385,0.1856778711,4.074921608,60.073753357,2.5136888027,-0.023941271,61.930683136,4070.1933594,482076.1875,6847163.5,-4035.753174
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4070.345436,1.0,65030.0,8.7419996262,7.5005483627,12.657290459,7.0590090752,152.5511322,76.872901917,0.174211055,4.0550279617,49.566242218,2.5716967583,-0.020198604,55.35030365,4070.345459,482076.1875,6847163.5,-4035.905029
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4070.497436,1.0,65030.0,8.7419996262,7.7688322067,11.663736343,6.3773980141,152.68489075,75.526733398,0.1621182263,4.0201845169,41.873447418,2.5739433765,-0.027679596,56.668346405,4070.4973145,482076.21875,6847163.5,-4036.056641
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4070.649436,1.0,30000.0,8.7419996262,8.4329633713,10.693370819,6.6597957611,152.59260559,75.194396973,0.1588585973,3.8246970177,34.687717438,2.5644445419,-0.030883396,61.903327942,4070.6494141,482076.21875,6847163.5,-4036.208008
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4070.801436,1.0,30000.0,8.7419996262,8.8773269653,10.987444878,7.7859373093,152.57847595,74.882720947,0.1653686315,3.9803471565,38.016689301,2.5640666485,-0.033843119,64.943534851,4070.8015137,482076.21875,6847163.5,-4036.359863
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4070.953436,1.0,30000.0,8.7419996262,8.8544683456,11.688370705,8.6477775574,152.6854248,75.969261169,0.1925290078,4.0071606636,44.783615112,2.5754344463,-0.031135712,65.187477112,4070.9533691,482076.25,6847163.5,-4036.51123
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4071.105436,1.0,30000.0,8.7419996262,8.8890028,12.528776169,8.9504652023,153.18611145,76.606285095,0.2050540298,4.0835609436,50.066886902,2.5797951221,-0.029113507,63.300388336,4071.1054688,482076.25,6847163.5,-4036.663086
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4071.257436,1.0,65030.0,8.7419996262,8.8904314041,12.979168892,9.5695104599,153.20355225,76.383140564,0.2198065519,4.1425909996,48.909118652,2.579988718,-0.030895649,63.480613708,4071.2573242,482076.25,6847163.5,-4036.814697
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4071.409436,1.0,65030.0,8.7419996262,8.7964963913,13.491568565,10.073285103,153.54319763,76.857406616,0.2100808769,4.3254003525,45.884872437,2.5781476498,-0.031931683,64.398544312,4071.4094238,482076.28125,6847163.5,-4036.966309
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4071.561436,1.0,30000.0,8.7419996262,9.0778274536,14.415326118,9.0357351303,154.05662537,77.11554718,0.2041631639,4.4260048866,43.483802795,2.5836541653,-0.030113526,65.615036011,4071.5615234,482076.28125,6847163.5,-4037.11792
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4071.713436,1.0,30000.0,8.7419996262,9.4406003952,13.732295036,8.7908496857,154.69573975,77.484832764,0.2386105508,4.5496439934,43.116416931,2.5859422684,-0.029045273,66.921470642,4071.7133789,482076.28125,6847163.5,-4037.269287
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4071.865436,1.0,30000.0,8.741484642,9.8573312759,12.955524445,9.8143119812,155.54962158,77.97845459,0.2719954252,4.5023560524,49.208408356,2.5973074436,-0.026152695,72.930801392,4071.8654785,482076.3125,6847163.5,-4037.421143
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4072.017436,1.0,30000.0,8.6548461914,10.224718094,12.627439499,10.593612671,155.71601868,79.43145752,0.3148597181,4.4589648247,51.864364624,2.6139445305,-0.018515425,79.666252136,4072.017334,482076.3125,6847163.5,-4037.572754
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4072.169436,1.0,65030.0,8.7285289764,10.179412842,13.457386017,10.233969688,156.41369629,83.06880188,0.3129189312,4.0406398773,51.451503754,2.6317384243,-0.013350419,86.724189758,4072.1694336,482076.3125,6847163.5,-4037.724365
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4072.321436,1.0,65030.0,8.828622818,9.2847900391,14.480050087,10.166867256,157.15122986,86.215797424,0.3197928667,3.8360476494,51.731002808,2.6329677105,-0.013043471,93.632278442,4072.3215332,482076.34375,6847163.5,-4037.875977
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4072.473436,1.0,65030.0,8.8360004425,8.6109275818,14.582612038,10.167633057,158.14605713,87.558036804,0.3284632564,3.7855033875,57.657764435,2.6274349689,-0.020407904,97.127082825,4072.4733887,482076.34375,6847163.5,-4038.027344
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4072.625436,1.0,65030.0,8.8360004425,8.2369413376,13.216337204,9.5463161469,158.90748596,88.096908569,0.3344768584,4.0688900948,66.366188049,2.6233248711,-0.023764782,93.982727051,4072.6254883,482076.34375,6847163.5,-4038.178955
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4072.777436,1.0,65000.0,8.8359575272,7.932905674,10.608366013,8.4758033752,159.53385925,84.007331848,0.3308057189,4.1705121994,68.144851685,2.6247313023,-0.024005385,86.551567078,4072.7773438,482076.375,6847163.5,-4038.330566
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4072.929436,1.0,65000.0,8.8274488449,7.680000782,9.0169382095,7.6438560486,160.12113953,81.755569458,0.3102861345,4.1134796143,66.621574402,2.6065452099,-0.024933221,77.387199402,4072.9294434,482076.375,6847163.5,-4038.482178
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4073.081436,1.0,65000.0,8.6214876175,7.5375213623,9.0819511414,7.3250961304,160.61987305,80.689071655,0.2870605588,4.2994875908,62.459293365,2.5856809616,-0.027728517,72.675445557,4073.081543,482076.375,6847163.5,-4038.633789
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4073.233436,1.0,65030.0,8.643913269,7.391576767,10.035308838,7.3900651932,160.65472412,78.875045776,0.2691129446,4.5421867371,55.633914948,2.5657391548,-0.025261154,76.029052734,4073.2333984,482076.40625,6847163.5,-4038.785156
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4073.385436,1.0,65030.0,8.6479997635,7.2822942734,10.460844994,7.5148143768,160.70394897,77.935653687,0.2627128065,4.7367324829,55.193965912,2.5576276779,-0.024080571,80.788917542,4073.385498,482076.40625,6847163.5,-4038.936768
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4073.537436,1.0,65030.0,8.6479997635,7.2094783783,10.899500847,7.4559798241,161.15475464,77.990997314,0.2645463347,4.2134895325,59.154800415,2.55514431,-0.022224082,82.782432556,4073.5373535,482076.40625,6847163.5,-4039.088379
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4073.689436,1.0,65030.0,8.6479997635,7.1910152435,11.499124527,7.3961348534,161.61763,79.619506836,0.2860225141,3.8916788101,64.585006714,2.5477654934,-0.028330086,76.539367676,4073.6894531,482076.4375,6847163.5,-4039.23999
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4073.841436,1.0,65030.0,8.6475515366,6.999499321,12.109431267,7.3189377785,161.59809875,81.134216309,0.3180859387,3.8583030701,64.347824097,2.5469369888,-0.029005274,67.162498474,4073.8415527,482076.4375,6847164.0,-4039.391602
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4073.993436,1.0,65030.0,8.5711145401,6.7328648567,11.959042549,7.0092282295,161.69691467,82.400230408,0.33739236,4.1611528397,66.081161499,2.536090374,-0.029882438,59.24609375,4073.9934082,482076.4375,6847164.0,-4039.542969
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4074.145436,1.0,65030.0,8.4709129333,6.3870463371,11.464737892,6.6479787827,161.86210632,83.991035461,0.3171959221,5.0189919472,62.544494629,2.5123436451,-0.027322568,54.119205475,4074.1455078,482076.46875,6847164.0,-4039.694824
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4074.297436,1.0,65030.0,8.3418455124,6.0398516655,9.7040376663,6.1387195587,161.70584106,83.896263123,0.266249299,5.7335138321,54.604923248,2.4660553932,-0.028803166,52.585716248,4074.2973633,482076.46875,6847164.0,-4039.846436
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4074.449436,1.0,65030.0,8.2795362473,5.8152184486,7.3804707527,5.55564785,161.78283691,82.620574951,0.2180075645,6.6055030823,42.532112122,2.4351460934,-0.03168064,51.990997314,4074.4494629,482076.46875,6847164.0,-4039.997803
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4074.601436,1.0,30000.0,8.3564386368,5.6290769577,6.0174460411,5.2218179703,161.70451355,81.817726135,0.1885936409,6.0369048119,39.157962799,2.4249510765,-0.033775307,54.163040161,4074.6013184,482076.5,6847164.0,-4040.149414
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4074.753436,1.0,30000.0,8.3669996262,5.508702755,5.6382946968,5.1319737434,162.06636047,81.523231506,0.180765003,5.3454675674,38.763019562,2.4328744411,-0.033989631,59.778633118,4074.753418,482076.5,6847164.0,-4040.301025
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4074.905436,1.0,30000.0,8.3669996262,5.4539427757,5.940923214,5.0852708817,162.3012085,81.160835266,0.1749894768,4.539290905,37.910514832,2.4376411438,-0.032212991,69.038581848,4074.9055176,482076.5,6847164.0,-4040.452637
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4075.057436,1.0,30000.0,8.3669996262,5.3570170403,6.1943359375,5.3906569481,162.67633057,79.885009766,0.1717640758,4.2143449783,35.787677765,2.4567828178,-0.02847115,78.389533997,4075.057373,482076.53125,6847164.0,-4040.604004
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4075.209436,1.0,30000.0,8.3674411774,5.433535099,6.1909351349,5.2755584717,162.43647766,79.412811279,0.1758793294,4.6651477814,37.62752533,2.507502079,-0.02711758,83.22505188,4075.2094727,482076.53125,6847164.0,-4040.755615
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4075.361436,1.0,30000.0,8.4422769547,5.6072216034,6.5675325394,5.1684961319,162.44407654,79.711212158,0.2119974941,5.6818766594,45.423423767,2.5567440987,-0.026150769,84.884048462,4075.3613281,482076.53125,6847164.0,-4040.907471
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4075.513436,1.0,30000.0,8.4599809647,5.8482446671,7.4898686409,5.8359646797,162.74394226,80.085227966,0.2630491853,6.1491446495,56.200828552,2.5417559147,-0.03036811,85.130722046,4075.5134277,482076.5625,6847164.0,-4041.058838
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4075.665436,1.0,30000.0,8.4612808228,6.0715694427,8.981631279,6.220020771,162.50785828,81.573379517,0.309935689,6.0068979263,62.387817383,2.4874808788,-0.031834695,86.800010681,4075.6655273,482076.5625,6847164.0,-4041.210449
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4075.817436,1.0,65030.0,8.5088682175,6.4445357323,10.156472206,6.3575062752,162.62187195,82.305427551,0.3209593892,5.8143053055,64.247947693,2.4513778687,-0.025902413,88.576072693,4075.8173828,482076.5625,6847164.0,-4041.361816
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4075.969436,1.0,65030.0,8.5497074127,6.7742609978,10.552916527,6.5515995026,162.96289063,82.928779602,0.3149324059,5.6060404778,62.556671143,2.4435324669,-0.019794093,89.014671326,4075.9694824,482076.59375,6847164.0,-4041.513672
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4076.121436,1.0,65030.0,8.5550003052,7.1138505936,10.283860207,6.876001358,163.16113281,81.895690918,0.2987795174,5.1471714973,59.364227295,2.4412207603,-0.015582142,87.399009705,4076.1213379,482076.59375,6847164.0,-4041.665283
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4076.273436,1.0,65030.0,8.5550003052,7.3889565468,10.269576073,7.1775488853,162.8500061,80.979286194,0.2905705273,4.6356525421,57.631397247,2.4315021038,-0.02018895,83.350502014,4076.2734375,482076.59375,6847164.0,-4041.81665
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4076.425436,1.0,65030.0,8.5550003052,7.4680008888,10.631542206,7.2515792847,162.56748962,81.423866272,0.3000970185,4.0047821999,55.327373505,2.4231309891,-0.026157161,77.254966736,4076.4255371,482076.625,6847164.0,-4041.968262
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4076.577436,1.0,65030.0,8.5550003052,7.1990098953,11.254729271,7.1197829247,162.64924622,82.156669617,0.3175768256,3.7752904892,55.517478943,2.4186048508,-0.030424841,69.346710205,4076.5773926,482076.625,6847164.0,-4042.119873
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4076.729436,1.0,65030.0,8.5545721054,7.0623812675,11.324215889,6.8274083138,162.49647522,83.122940063,0.3167117834,3.5714554787,53.613098145,2.4213955402,-0.032687984,60.095081329,4076.7294922,482076.625,6847164.0,-4042.271484
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4076.881436,1.0,65030.0,8.481926918,7.0105233192,10.144625664,6.6675257683,162.43292236,82.869239807,0.2688569725,3.5771887302,45.894073486,2.4202914238,-0.030442381,50.698223114,4076.8813477,482076.65625,6847164.0,-4042.423096
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4077.033436,1.0,30000.0,8.4622354507,7.0114512444,8.5687503815,6.5597820282,162.51992798,82.432884216,0.2134688199,3.4464669228,37.638908386,2.418268919,-0.028313678,45.443450928,4077.0334473,482076.65625,6847164.0,-4042.574463
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4077.185436,1.0,30000.0,8.4610004425,7.1304802895,7.9959573746,6.6437916756,162.78041077,79.887939453,0.170527935,3.2754516602,30.306295395,2.4113044739,-0.028853018,43.939315796,4077.1855469,482076.65625,6847164.0,-4042.726074
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4077.337436,1.0,30000.0,8.4610004425,7.2278528214,8.1850566864,7.0385565758,162.97047424,77.882919312,0.1699583381,3.4052557945,29.128709793,2.4186601639,-0.030662116,45.60931015,4077.3374023,482076.6875,6847164.0,-4042.877686
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4077.489436,1.0,30000.0,8.4610004425,7.272354126,9.0764522552,7.2849040031,163.05664063,77.732475281,0.1960071325,3.957025528,32.909305573,2.4630758762,-0.027630635,49.97901535,4077.489502,482076.6875,6847164.0,-4043.029297
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4077.641436,1.0,30000.0,8.4610004425,7.4514141083,10.132937431,7.7237839699,162.89840698,79.142944336,0.2231796384,4.1735506058,36.24584198,2.5230481625,-0.024471169,56.387561798,4077.6413574,482076.6875,6847164.0,-4043.180908
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4077.793436,1.0,30000.0,8.4610004425,7.7064929008,10.868730545,8.1761388779,163.07962036,79.695465088,0.2331984937,3.9833672047,37.940765381,2.5654518604,-0.020678375,63.934650421,4077.793457,482076.71875,6847164.0,-4043.332275
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4077.945436,1.0,30000.0,8.4610004425,7.9165086746,11.696257591,8.4573793411,163.20675659,80.069480896,0.227842465,3.3731760979,37.031864166,2.5668296814,-0.021686593,71.462532043,4077.9455566,482076.71875,6847164.0,-4043.484131
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4078.097436,1.0,30000.0,8.4610004425,8.1145601273,11.762933731,8.4733476639,163.0304718,79.806503296,0.2209711969,3.2750985622,38.389026642,2.5419232845,-0.02533311,77.742218018,4078.0974121,482076.71875,6847164.0,-4043.635498
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4078.249436,1.0,30000.0,8.4610004425,8.237912178,11.34440136,8.3445186615,163.3059082,78.585800171,0.2287323028,3.1249427795,45.714241028,2.5303325653,-0.028497912,79.805252075,4078.2495117,482076.75,6847164.0,-4043.787109
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4078.401436,1.0,30000.0,8.4610004425,8.1332025528,10.56348896,8.1445560455,163.28266907,78.69152832,0.2469582111,3.1290149689,54.961811066,2.5215961933,-0.031474356,79.58089447,4078.4013672,482076.75,6847164.0,-4043.938721
Force_2020_all_wells_train_test_blind_hidden_final/34_2-4.las,34/2-4,4078.553436,1.0,65030.0,8.4610004425,7.8272027969,10.213651657,7.8710646629,163.42919922,79.381080627,0.2527993321,3.2218894958,59.357940674,2.5199999809,-0.032820124,78.245429993,4078.5534668,482076.75,6847164.0,-4044.090332
