source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3213.5347926,1.0,88000.0,12.177440643,8.5714559555,445.30871582,,,,,70.582435608,,6.0761432648,,,3213.5349121,515574.4375,6495507.0,-3186.535156
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3213.6867926,1.0,88000.0,12.174062729,30.832649231,447.59240723,,,,,70.495384216,,5.6060724258,,,3213.6867676,515574.4375,6495507.0,-3186.687012
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3213.8387926,1.0,88000.0,12.17075634,32.813755035,442.22488403,,,,,70.376541138,,5.6379380226,,,3213.8388672,515574.4375,6495507.0,-3186.839111
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3213.9907926,1.0,88000.0,12.167378426,32.889785767,431.12380981,,,,,70.466758728,,6.0366511345,,,3213.9907227,515574.4375,6495507.0,-3186.990967
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3214.1427926,1.0,88000.0,12.164075851,32.784572601,427.55630493,,,,,70.581230164,,6.0603752136,,,3214.1428223,515574.4375,6495507.0,-3187.143066
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3214.2947926,1.0,88000.0,12.160698891,32.736629486,419.86715698,,,,,70.633361816,,6.0434746742,,,3214.2946777,515574.4375,6495507.0,-3187.294922
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3214.4467926,1.0,88000.0,12.157391548,13.671920776,399.13552856,,,,,70.674972534,,6.2868909836,,,3214.4467773,515574.4375,6495507.0,-3187.447021
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3214.5987926,1.0,88000.0,12.154013634,10.758963585,385.01184082,,,,,70.716590881,,6.4751152992,,,3214.598877,515574.4375,6495507.0,-3187.599121
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3214.7507926,1.0,88000.0,12.150964737,10.766918182,379.91522217,,,,,70.617713928,,6.5015916824,,,3214.7507324,515574.4375,6495507.0,-3187.750977
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3214.9027926,1.0,88000.0,12.149151802,10.798750877,376.16601563,,,,,70.698051453,,6.502289772,,,3214.902832,515574.4375,6495507.0,-3187.903076
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3215.0547926,1.0,88000.0,12.148900032,10.796114922,371.73272705,,,,,70.817085266,,7.0580105782,,,3215.0546875,515574.4375,6495507.0,-3188.054932
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3215.2067926,1.0,88000.0,12.148983955,10.791668892,365.50418091,,,,,70.63759613,,6.715326786,,,3215.2067871,515574.4375,6495507.0,-3188.207031
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3215.3587926,1.0,88000.0,12.149000168,10.786499023,358.62615967,,,,,70.701957703,,6.2696046829,,,3215.3588867,515574.4375,6495507.0,-3188.359131
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3215.5107926,1.0,88000.0,12.149000168,11.616085052,354.43475342,,,,,70.817092896,,5.7695345879,,,3215.5107422,515574.4375,6495507.0,-3188.510986
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3215.6627926,1.0,88000.0,12.149000168,12.424779892,360.17861938,,,,,70.639274597,,5.3909082413,,,3215.6628418,515574.4375,6495507.0,-3188.663086
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3215.8147926,1.0,88000.0,12.149000168,12.514717102,375.15512085,,,,,70.649459839,,5.4879860878,,,3215.8146973,515574.4375,6495507.0,-3188.814941
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3215.9667926,1.0,88000.0,12.149825096,12.574664116,395.21289063,,,,,70.711868286,,5.6917004585,,,3215.9667969,515574.4375,6495507.0,-3188.967041
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3216.1187926,1.0,88000.0,12.152054787,12.557693481,419.43057251,,,,,70.815887451,,6.6953921318,,,3216.1188965,515574.4375,6495507.0,-3189.119141
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3216.2707926,1.0,88000.0,12.154629707,12.491393089,440.06326294,,,,,71.031105042,,7.5399985313,,,3216.270752,515574.4375,6495507.0,-3189.270996
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3216.4227926,1.0,88000.0,12.157142639,12.488287926,455.75164795,,,,,70.687400818,,7.1324362755,,,3216.4228516,515574.4375,6495507.0,-3189.423096
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3216.5747926,1.0,88000.0,12.159718513,12.484359741,460.12658691,,,,,70.699295044,,6.7795572281,,,3216.574707,515574.4375,6495507.0,-3189.574951
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3216.7267926,1.0,88000.0,12.162308693,15.261089325,451.52825928,,,,,70.814682007,,6.5011444092,,,3216.7268066,515574.4375,6495507.0,-3189.727051
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3216.8787926,1.0,88000.0,12.164901733,15.257259369,445.24002075,,,,,70.900489807,,6.040910244,,,3216.8789063,515574.4375,6495507.0,-3189.87915
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3217.0307926,1.0,88000.0,12.167334557,15.25405407,451.5279541,,,,,70.979766846,,6.4374480247,,,3217.0307617,515574.4375,6495507.0,-3190.031006
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3217.1827926,1.0,88000.0,12.168845177,15.248885155,463.52453613,,,,,71.059043884,,7.0010142326,,,3217.1828613,515574.4375,6495507.0,-3190.183105
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3217.3347926,1.0,88000.0,12.169099808,15.218117714,465.40020752,,,,,70.984298706,,7.4355835915,,,3217.3347168,515574.4375,6495507.0,-3190.334961
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3217.4867926,1.0,88000.0,12.169179916,15.101246834,459.52548218,,,,,70.862098694,,7.7065014839,,,3217.4868164,515574.4375,6495507.0,-3190.487061
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3217.6387926,1.0,88000.0,12.169199944,13.929356575,455.27511597,,,,,70.869422913,,7.691822052,,,3217.6386719,515574.4375,6495507.0,-3190.638916
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3217.7907926,1.0,88000.0,12.169199944,13.878022194,453.06646729,,,,,70.910873413,,7.2133016586,,,3217.7907715,515574.4375,6495507.0,-3190.791016
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3217.9427926,1.0,88000.0,12.169199944,13.875271797,451.58837891,,,,,70.952323914,,6.7989082336,,,3217.9428711,515574.4375,6495507.0,-3190.943115
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3218.0947926,1.0,88000.0,12.169199944,13.871080399,449.88198853,,,,,71.050422668,,6.0861530304,,,3218.0947266,515574.4375,6495507.0,-3191.094971
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3218.2467926,1.0,88000.0,12.169278145,13.866658211,445.7739563,,,,,70.888534546,,6.5364131927,,,3218.2468262,515574.4375,6495507.0,-3191.24707
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3218.3987926,1.0,88000.0,12.169300079,13.86401844,443.56585693,,,,,70.79233551,,7.1796340942,,,3218.3986816,515574.4375,6495507.0,-3191.398926
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3218.5507926,1.0,88000.0,12.169768333,13.477347374,448.4765625,,,,,70.735809326,,7.1031250954,,,3218.5507813,515574.4375,6495507.0,-3191.551025
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3218.7027926,1.0,88000.0,12.171842575,12.349949837,449.03671265,,,,,70.810813904,,6.2253308296,,,3218.7028809,515574.4375,6495507.0,-3191.703125
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3218.8547926,1.0,88000.0,12.175575256,12.347267151,440.24859619,,,,,71.020431519,,5.2137784958,,,3218.8547363,515574.4375,6495507.0,-3191.85498
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3219.0067926,1.0,88000.0,12.179588318,12.342869759,431.89706421,,,,,70.891609192,,4.8635926247,,,3219.0068359,515574.4375,6495507.0,-3192.00708
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3219.1587926,1.0,88000.0,12.183579445,12.337643623,426.77166748,,,,,70.793067932,,5.5276045799,,,3219.1586914,515574.4375,6495507.0,-3192.158936
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3219.3107926,1.0,88000.0,12.187569618,12.334316254,423.17358398,,,,,70.736534119,,5.6392798424,,,3219.310791,515574.4375,6495507.0,-3192.311035
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3219.4627926,1.0,88000.0,12.191556931,12.330663681,420.83108521,,,,,70.627876282,,5.5140275955,,,3219.4628906,515574.4375,6495507.0,-3192.463135
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3219.6147926,1.0,88000.0,12.19554615,12.325649261,421.32492065,,,,,70.688293457,,5.7317662239,,,3219.6147461,515574.4375,6495507.0,-3192.61499
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3219.7667926,1.0,88000.0,12.199611664,12.323064804,424.56170654,,,,,70.807235718,,5.9940814972,,,3219.7668457,515574.4375,6495507.0,-3192.76709
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3219.9187926,1.0,88000.0,12.203627586,12.318458557,428.01983643,,,,,70.751197815,,6.365799427,,,3219.9187012,515574.4375,6495507.0,-3192.918945
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3220.0707926,1.0,88000.0,12.20633316,12.313224792,426.84838867,,,,,70.629203796,,6.0159807205,,,3220.0708008,515574.4375,6495507.0,-3193.071045
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3220.2227926,1.0,88000.0,12.205098152,12.310112953,423.75811768,,,,,70.665779114,,5.1666884422,,,3220.2229004,515574.4375,6495507.0,-3193.223145
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3220.3747926,1.0,88000.0,12.200232506,12.247184753,425.60247803,,,,,70.756362915,,4.7296462059,,,3220.3747559,515574.4375,6495507.0,-3193.375
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3220.5267926,1.0,88000.0,12.194545746,8.3438148499,433.9163208,,,,,70.846946716,,4.7688775063,,,3220.5268555,515574.4375,6495507.0,-3193.5271
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3220.6787926,1.0,88000.0,12.188865662,8.186955452,444.14407349,,,,,70.937530518,,5.0445761681,,,3220.6787109,515574.4375,6495507.0,-3193.678955
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3220.8307926,1.0,88000.0,12.183180809,8.1847600937,450.77813721,,,,,70.69342804,,5.6165423393,,,3220.8308105,515574.4375,6495507.0,-3193.831055
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3220.9827926,1.0,88000.0,12.177566528,8.2246704102,454.76705933,,,,,70.628547668,,6.143404007,,,3220.9829102,515574.4375,6495507.0,-3193.983154
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3221.1347926,1.0,88000.0,12.171906471,8.2304830551,455.52105713,,,,,70.670166016,,6.7671637535,,,3221.1347656,515574.4375,6495507.0,-3194.13501
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3221.2867926,1.0,88000.0,12.166217804,8.2286586761,451.79705811,,,,,70.711784363,,7.2670984268,,,3221.2868652,515574.4375,6495507.0,-3194.287109
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3221.4387926,1.0,88000.0,12.160538673,8.2251672745,444.72906494,,,,,70.805480957,,7.3206486702,,,3221.4387207,515574.4375,6495507.0,-3194.438965
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3221.5907926,1.0,88000.0,12.154853821,8.222612381,443.00018311,,,,,70.750175476,,7.1747360229,,,3221.5908203,515574.4375,6495507.0,-3194.591064
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3221.7427926,1.0,88000.0,12.147498131,8.2202730179,452.34997559,,,,,70.631240845,,7.2149448395,,,3221.7426758,515574.4375,6495507.0,-3194.74292
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3221.8947926,1.0,88000.0,12.137131691,8.2166223526,464.12823486,,,,,70.687797546,,7.2481060028,,,3221.8947754,515574.4375,6495507.0,-3194.89502
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3222.0467926,1.0,88000.0,12.125798225,8.2135391235,472.07998657,,,,,70.633483887,,7.4063653946,,,3222.046875,515574.4375,6495507.0,-3195.047119
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3222.1987926,1.0,88000.0,12.114429474,8.2145795822,477.72866821,,,,,70.68296051,,7.7078256607,,,3222.1987305,515574.4375,6495507.0,-3195.198975
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3222.3507926,1.0,88000.0,12.103055,18.323049545,472.93914795,,,,,70.801895142,,7.9085597992,,,3222.3508301,515574.4375,6495507.0,-3195.351074
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3222.5027926,1.0,88000.0,12.09168148,22.367010117,456.43048096,,,,,70.880607605,,7.5823864937,,,3222.5026855,515574.4375,6495507.0,-3195.50293
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3222.6547926,1.0,88000.0,12.080389977,22.362148285,446.01495361,,,,,70.942817688,,7.1939091682,,,3222.6547852,515574.4375,6495507.0,-3195.655029
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3222.8067926,1.0,88000.0,12.070815086,22.35386467,445.36013794,,,,,70.873542786,,6.6838994026,,,3222.8068848,515574.4375,6495507.0,-3195.807129
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3222.9587926,1.0,88000.0,12.064329147,22.344135284,444.89993286,,,,,70.865608215,,6.3633794785,,,3222.9587402,515574.4375,6495507.0,-3195.958984
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3223.1107926,1.0,88000.0,12.05877018,22.337957382,440.21008301,,,,,70.907058716,,6.6305685043,,,3223.1108398,515574.4375,6495507.0,-3196.111084
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3223.2627926,1.0,88000.0,12.053183556,22.33108139,429.49365234,,,,,70.948509216,,6.5628414154,,,3223.2626953,515574.4375,6495507.0,-3196.262939
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3223.4147926,1.0,88000.0,12.047602654,6.713821888,414.42843628,,,,,70.709686279,,5.9527335167,,,3223.4147949,515574.4375,6495507.0,-3196.415039
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3223.5667926,1.0,88000.0,12.042017937,6.7119994164,401.73498535,,,,,70.762542725,,5.7696671486,,,3223.5668945,515574.4375,6495507.0,-3196.567139
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3223.7187926,1.0,88000.0,12.036430359,6.6561489105,396.45166016,,,,,70.797538757,,6.2601370811,,,3223.71875,515574.4375,6495507.0,-3196.718994
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3223.8707926,1.0,88000.0,12.030842781,6.6524991989,400.44311523,,,,,70.741004944,,6.6917128563,,,3223.8708496,515574.4375,6495507.0,-3196.871094
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3224.0227926,1.0,88000.0,12.025261879,6.6503267288,411.42782593,,,,,70.80039978,,6.8904995918,,,3224.0227051,515574.4375,6495507.0,-3197.022949
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3224.1747926,1.0,88000.0,12.019678116,6.647605896,418.50250244,,,,,70.998535156,,7.1164512634,,,3224.1748047,515574.4375,6495507.0,-3197.175049
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3224.3267926,1.0,88000.0,12.014498711,6.6438565254,416.38397217,,,,,70.752449036,,7.3790616989,,,3224.3269043,515574.4375,6495507.0,-3197.327148
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3224.4787926,1.0,88000.0,12.010526657,6.6411542892,411.74789429,,,,,70.640045166,,7.3387041092,,,3224.4787598,515574.4375,6495507.0,-3197.479004
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3224.6307926,1.0,88000.0,12.007712364,6.6389627457,410.90655518,,,,,70.702507019,,6.9358410835,,,3224.6308594,515574.4375,6495507.0,-3197.631104
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3224.7827926,1.0,88000.0,12.00521946,6.6353130341,413.89208984,,,,,70.63936615,,6.6346950531,,,3224.7827148,515574.4375,6495507.0,-3197.782959
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3224.9347926,1.0,88000.0,12.002792358,6.6320815086,423.67355347,,,,,70.75693512,,6.3348650932,,,3224.9348145,515574.4375,6495507.0,-3197.935059
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3225.0867926,1.0,88000.0,12.000331879,6.6302595139,440.42318726,,,,,70.678260803,,6.0046072006,,,3225.0869141,515574.4375,6495507.0,-3198.087158
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3225.2387926,1.0,88000.0,11.997839928,6.6794691086,451.36532593,,,,,70.523338318,,5.2547345161,,,3225.2387695,515574.4375,6495507.0,-3198.239014
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3225.3907926,1.0,88000.0,11.995346069,6.6769089699,452.13903809,,,,,70.559303284,,5.3115010262,,,3225.3908691,515574.4375,6495507.0,-3198.391113
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3225.5427926,1.0,88000.0,11.994171143,6.6745738983,449.73382568,,,,,70.677284241,,5.5511598587,,,3225.5427246,515574.4375,6495507.0,-3198.542969
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3225.6947926,1.0,88000.0,11.996955872,6.6709251404,447.35623169,,,,,70.798049927,,5.3793115616,,,3225.6948242,515574.4375,6495507.0,-3198.695068
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3225.8467926,1.0,88000.0,12.003409386,6.6678380966,445.25802612,,,,,70.918807983,,5.182030201,,,3225.8466797,515574.4375,6495507.0,-3198.846924
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3225.9987926,1.0,88000.0,12.010884285,6.6660146713,443.52859497,,,,,70.880455017,,5.2679796219,,,3225.9987793,515574.4375,6495507.0,-3198.999023
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3226.1507926,1.0,88000.0,12.018363953,6.6623821259,439.24050903,,,,,70.682540894,,5.4623942375,,,3226.1508789,515574.4375,6495507.0,-3199.151123
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3226.3027926,1.0,88000.0,12.025523186,6.6733756065,429.34396362,,,,,70.624717712,,5.309068203,,,3226.3027344,515574.4375,6495507.0,-3199.302979
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3226.4547926,1.0,88000.0,12.03031826,7.4717626572,417.2303772,,,,,70.66633606,,5.0534176826,,,3226.454834,515574.4375,6495507.0,-3199.455078
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3226.6067926,1.0,88000.0,12.031599998,8.548538208,407.74105835,,,,,70.707954407,,5.1680402756,,,3226.6066895,515574.4375,6495507.0,-3199.606934
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3226.7587926,1.0,88000.0,12.031536102,8.5455942154,404.21661377,,,,,70.795066833,,5.622025013,,,3226.7587891,515574.4375,6495507.0,-3199.759033
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3226.9107926,1.0,88000.0,12.031499863,8.5435848236,406.81698608,,,,,70.68561554,,5.9617714882,,,3226.9108887,515574.4375,6495507.0,-3199.911133
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3227.0627926,1.0,88000.0,12.03143692,8.5398082733,408.94833374,,,,,70.637313843,,5.971326828,,,3227.0627441,515574.4375,6495507.0,-3200.062988
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3227.2147926,1.0,88000.0,12.031399727,8.532617569,408.40957642,,,,,70.69972229,,5.8485736847,,,3227.2148438,515574.4375,6495507.0,-3200.215088
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3227.3667926,1.0,88000.0,12.031399727,8.4907131195,412.53189087,,,,,70.793861389,,5.799683094,,,3227.3666992,515574.4375,6495507.0,-3200.366943
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3227.5187926,1.0,88000.0,12.031336784,7.7179217339,423.79025269,,,,,70.984786987,,5.812274456,,,3227.5187988,515574.4375,6495507.0,-3200.519043
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3227.6707926,1.0,88000.0,12.030738831,4.3479876518,433.0640564,,,,,70.779907227,,5.8607759476,,,3227.6708984,515574.4375,6495507.0,-3200.671143
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3227.8227926,1.0,88000.0,12.028351784,4.3150262833,433.7043457,,,,,70.528396606,,5.6036791801,,,3227.8227539,515574.4375,6495507.0,-3200.822998
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3227.9747926,1.0,88000.0,12.023890495,4.3123044968,429.65325928,,,,,70.40802002,,5.0400328636,,,3227.9748535,515574.4375,6495507.0,-3200.975098
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3228.1267926,1.0,88000.0,12.018767357,4.3086585999,426.00497437,,,,,70.408035278,,4.6745567322,,,3228.126709,515574.4375,6495507.0,-3201.126953
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3228.2787926,1.0,88000.0,12.013678551,4.3059544563,425.50289917,,,,,70.487281799,,4.7214450836,,,3228.2788086,515574.4375,6495507.0,-3201.279053
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3228.4307926,1.0,88000.0,12.008528709,4.3037590981,434.57614136,,,,,70.56652832,,5.2646813393,,,3228.4309082,515574.4375,6495507.0,-3201.431152
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3228.5827926,1.0,88000.0,12.003406525,5.475505352,445.83932495,,,,,70.529846191,,6.1690745354,,,3228.5827637,515574.4375,6495507.0,-3201.583008
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3228.7347926,1.0,88000.0,11.99832058,5.7191824913,446.6338501,,,,,70.55279541,,6.8651947975,,,3228.7348633,515574.4375,6495507.0,-3201.735107
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3228.8867926,1.0,88000.0,11.993052483,5.7163147926,442.43896484,,,,,70.575401306,,7.0778341293,,,3228.8867188,515574.4375,6495507.0,-3201.886963
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3229.0387926,1.0,88000.0,11.987244606,5.7126698494,439.28985596,,,,,70.537872314,,6.8719110489,,,3229.0388184,515574.4375,6495507.0,-3202.039063
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3229.1907926,1.0,88000.0,11.980985641,5.6862339973,436.23358154,,,,,70.500343323,,6.6683020592,,,3229.1906738,515574.4375,6495507.0,-3202.190918
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3229.3427926,1.0,88000.0,11.974545479,5.3167147636,431.95916748,,,,,70.692337036,,6.281662941,,,3229.3427734,515574.4375,6495507.0,-3202.343018
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3229.4947926,1.0,88000.0,11.968118668,4.4129414558,422.40209961,,,,,70.696296692,,5.9981341362,,,3229.494873,515574.4375,6495507.0,-3202.495117
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3229.6467926,1.0,88000.0,11.961673737,4.3852391243,411.37661743,,,,,70.458572388,,6.2693505287,,,3229.6467285,515574.4375,6495507.0,-3202.646973
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3229.7987926,1.0,88000.0,11.955482483,4.3834142685,408.4432373,,,,,70.294021606,,6.5183720589,,,3229.7988281,515574.4375,6495507.0,-3202.799072
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3229.9507926,1.0,88000.0,11.951133728,4.4065227509,412.08032227,,,,,70.31211853,,6.7798285484,,,3229.9506836,515574.4375,6495507.0,-3202.950928
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3230.1027926,1.0,88000.0,11.949684143,4.4287672043,417.3163147,,,,,70.497055054,,7.0413527489,,,3230.1027832,515574.4375,6495507.0,-3203.103027
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3230.2547926,1.0,88000.0,11.949542046,4.4269423485,422.6701355,,,,,70.734809875,,6.6611747742,,,3230.2548828,515574.4375,6495507.0,-3203.255127
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3230.4067926,1.0,88000.0,11.949384689,4.0822954178,427.18951416,,,,,70.700294495,,5.9775104523,,,3230.4067383,515574.4375,6495507.0,-3203.406982
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3230.5587926,1.0,88000.0,11.949357033,3.7211894989,426.51480103,,,,,70.533706665,,5.4043030739,,,3230.5588379,515574.4375,6495507.0,-3203.559082
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3230.7107926,1.0,88000.0,11.952419281,3.6820411682,421.52383423,,,,,70.413917542,,5.1304521561,,,3230.7106934,515574.4375,6495507.0,-3203.710938
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3230.8627926,1.0,88000.0,11.961791992,3.6783914566,419.54870605,,,,,70.426681519,,5.1010961533,,,3230.862793,515574.4375,6495507.0,-3203.863037
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3231.0147926,1.0,88000.0,11.974263191,3.6749224663,421.03320313,,,,,70.545524597,,5.6878824234,,,3231.0148926,515574.4375,6495507.0,-3204.015137
Force_2020_all_wells_train_test_blind_hidden_final/17_4-1.las,17/4-1,3231.1667926,1.0,88000.0,11.990095139,3.673099041,423.60134888,,,,,70.53490448,,5.9567213058,,,3231.166748,515574.4375,6495507.0,-3204.166992
