source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3729.8264,1.0,65000.0,8.980214119,8.5,11.407360077,2.7275550365,2.8765559196,162.07113647,88.937492371,0.2360821664,4.1147313118,97.679481506,2.5776631832,3729.826416,483892.03125,6827508.0,-3432.152344
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3729.9784,1.0,65000.0,8.9780931473,8.5,11.392160416,2.6973714828,2.765226841,165.28712463,89.007728577,0.2468962371,3.9588496685,98.843101501,2.5764825344,3729.9785156,483892.125,6827508.0,-3432.265381
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3730.1304,1.0,65000.0,8.9800806046,8.5,11.451288223,2.7044889927,2.7634267807,167.77359009,89.59046936,0.2481142879,3.7909419537,102.5488205,2.5801684856,3730.1303711,483892.21875,6827508.0,-3432.378418
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3730.2824,1.0,65000.0,8.9792737961,8.5,11.522727966,2.733537674,3.0217075348,168.94006348,90.863639832,0.2553091347,3.7977440357,107.4798584,2.5877211094,3730.2824707,483892.28125,6827508.0,-3432.491455
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3730.4344,1.0,65000.0,8.9802427292,8.5,11.594167709,2.7404139042,2.9806649685,169.6391449,90.8956604,0.2526178062,4.052667141,109.28619385,2.5897552967,3730.4343262,483892.375,6827508.0,-3432.604492
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3730.5864,1.0,65000.0,8.9799156189,8.5,11.665608406,2.704379797,2.7335419655,169.47261047,90.460746765,0.2495019585,4.4436411858,107.42504883,2.5844614506,3730.5864258,483892.46875,6827508.0,-3432.717285
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3730.7384,1.0,65000.0,8.9877614975,8.5,11.737048149,2.6504027843,2.6826207638,170.91387939,91.43094635,0.2515906096,4.6371741295,107.03752899,2.5814304352,3730.7382813,483892.5625,6827508.0,-3432.830322
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3730.8904,1.0,65000.0,9.003487587,8.5,11.808487892,2.6130247116,2.6659069061,173.63621521,92.212600708,0.2540323734,4.7138814926,106.45471191,2.5832118988,3730.8903809,483892.625,6827508.0,-3432.943359
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3731.0424,1.0,65000.0,8.9826250076,8.5,11.758664131,2.6052162647,2.638379097,174.66481018,92.146591187,0.247211799,4.9667983055,103.2230835,2.6056091785,3731.0424805,483892.71875,6827507.5,-3433.056396
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3731.1944,1.0,65000.0,8.980342865,8.5,11.395383835,2.6157524586,2.7038259506,174.6309967,92.132568359,0.2530340552,5.0383725166,101.60585785,2.6065466404,3731.1943359,483892.8125,6827507.5,-3433.169434
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3731.3464,1.0,65000.0,8.9530973434,8.5,11.032103539,2.6202681065,2.7584121227,174.67437744,92.303672791,0.2548833787,4.9060611725,100.56233215,2.6079256535,3731.3464355,483892.90625,6827507.5,-3433.282227
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3731.4984,1.0,65000.0,8.9378423691,8.5,10.668824196,2.605004549,2.6919455528,174.72885132,92.513275146,0.2451483607,4.5342340469,106.04402161,2.588586092,3731.498291,483892.96875,6827507.5,-3433.395264
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3731.6504,1.0,65000.0,8.9377374649,8.5,10.3055439,2.5821681023,2.6360464096,174.73170471,92.672866821,0.2314460725,4.4558448792,109.39698029,2.5850408077,3731.6503906,483893.0625,6827507.5,-3433.508301
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3731.8024,1.0,65000.0,8.9374465942,8.5,9.9422645569,2.5685720444,2.6275589466,174.67567444,92.767112732,0.2336483002,4.6319818497,110.16313171,2.5765547752,3731.8024902,483893.15625,6827507.5,-3433.621338
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3731.9544,1.0,65000.0,8.9366922379,8.5,9.5789842606,2.5638811588,2.7600398064,174.64828491,92.394546509,0.2428808808,4.8092985153,109.75792694,2.5815951824,3731.9543457,483893.25,6827507.5,-3433.734375
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3732.1064,1.0,65000.0,8.9377727509,8.5,9.5040483475,2.5591261387,2.6247010231,174.65542603,92.227005005,0.2471085936,4.9530143738,102.9278183,2.583835125,3732.1064453,483893.3125,6827507.5,-3433.847168
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3732.2584,1.0,65000.0,8.9400577545,8.5,9.5526885986,2.5544040203,2.5469121933,174.70982361,92.246292114,0.2445282191,5.0699014664,100.89574432,2.5869567394,3732.2583008,483893.40625,6827507.5,-3433.960205
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3732.4104,1.0,65030.0,8.9444942474,8.5,9.6013278961,2.5473856926,2.6067895889,174.75813293,91.941513062,0.2362583131,5.0619297028,88.610374451,2.5886383057,3732.4104004,483893.5,6827507.0,-3434.073242
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3732.5624,1.0,65030.0,8.9423265457,8.5,9.6499681473,2.5184705257,2.6794705391,174.76737976,91.863357544,0.2381535023,4.9177250862,90.466682434,2.5887992382,3732.5625,483893.59375,6827507.0,-3434.186279
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3732.7144,1.0,65030.0,8.9421796799,8.5,9.6986083984,2.4537482262,2.6245996952,174.78063965,92.096710205,0.2399201691,4.8521065712,93.419181824,2.5901339054,3732.7143555,483893.65625,6827507.0,-3434.299316
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3732.8664,1.0,65030.0,8.9708585739,8.5,9.7472476959,2.374011755,2.4005448818,174.79112244,92.320381165,0.2500359714,4.9953575134,103.91422272,2.5819580555,3732.8664551,483893.75,6827507.0,-3434.412354
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3733.0184,1.0,65000.0,8.9744577408,8.5,9.7723360062,2.3138551712,2.4074749947,174.78837585,93.083808899,0.2530511618,5.0046329498,105.94271088,2.5771160126,3733.0183105,483893.84375,6827507.0,-3434.525146
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3733.1704,1.0,65000.0,8.9721212387,8.5,9.6264162064,2.2885980606,2.3460743427,174.79655457,93.842384338,0.2501255274,4.8186526299,101.47937775,2.576518774,3733.1704102,483893.9375,6827507.0,-3434.638184
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3733.3224,1.0,65000.0,8.9706611633,8.5,9.4804964066,2.2918696404,2.3664059639,174.79096985,94.581962585,0.2347585857,4.6268510818,99.099845886,2.5857329369,3733.3225098,483894.0,6827507.0,-3434.751221
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3733.4744,1.0,65000.0,8.9728727341,8.5,9.3345756531,2.3070549965,2.4017825127,174.78509521,95.840911865,0.2364202589,4.564499855,99.106742859,2.5834679604,3733.4743652,483894.09375,6827507.0,-3434.864258
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3733.6264,1.0,65000.0,8.9727573395,8.5,9.1886558533,2.3161175251,2.4152004719,174.80841064,95.606155396,0.2320001125,4.6812381744,102.64076996,2.5808265209,3733.6264648,483894.1875,6827507.0,-3434.977295
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3733.7784,1.0,65000.0,8.9731369019,8.5,9.0427360535,2.3093910217,2.3834085464,174.84156799,95.778274536,0.2331447303,4.8917708397,103.40971375,2.5819005966,3733.7783203,483894.28125,6827506.5,-3435.090088
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3733.9304,1.0,65000.0,8.9678936005,8.5,8.8968162537,2.2903475761,2.3357152939,174.85096741,97.368591309,0.2356550545,4.9584670067,101.14406586,2.5814864635,3733.9304199,483894.34375,6827506.5,-3435.203125
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3734.0824,1.0,65000.0,8.9466342926,8.5,8.6783838272,2.2685997486,2.3231961727,174.82879639,98.854370117,0.2336482108,4.7194299698,101.97933197,2.5794062614,3734.0825195,483894.4375,6827506.5,-3435.316162
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3734.2344,1.0,65000.0,8.9441843033,8.5,8.3987035751,2.2512071133,2.2972521782,174.80303955,99.021621704,0.2400557697,4.3143353462,104.02163696,2.5768587589,3734.234375,483894.53125,6827506.5,-3435.429199
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3734.3864,1.0,65000.0,8.9438533783,8.5,8.1190242767,2.2401182652,2.2917628288,174.8802948,97.615585327,0.2358998954,4.1684427261,107.85710144,2.5798704624,3734.3864746,483894.625,6827506.5,-3435.542236
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3734.5384,1.0,65000.0,8.9438018799,8.5,7.8393440247,2.2347145081,2.2990050316,174.67254639,95.149528503,0.235726282,4.3261117935,105.03826904,2.5821042061,3734.5383301,483894.6875,6827506.5,-3435.655029
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3734.6904,1.0,65000.0,8.9454307556,8.5,7.5596637726,2.2369167805,2.2890090942,175.10134888,93.904258728,0.2278999686,4.7829861641,104.52166748,2.5859107971,3734.6904297,483894.78125,6827506.5,-3435.768066
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3734.8424,1.0,65000.0,8.9452629089,8.5,7.2799839973,2.2514107227,2.2900528908,176.431427,94.209831238,0.2246709019,5.1266999245,104.7095108,2.5901660919,3734.8422852,483894.875,6827506.5,-3435.881104
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3734.9944,1.0,65000.0,8.9437532425,8.5,7.0003037453,2.2778689861,2.3705499172,177.75662231,94.409248352,0.2377776504,4.9277324677,106.10241699,2.5952966213,3734.9943848,483894.96875,6827506.5,-3435.994141
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3735.1464,1.0,65000.0,8.9437646866,8.5,7.5960960388,2.3071184158,2.4076318741,179.24111938,94.600326538,0.250733465,4.4715847969,105.89636993,2.5982835293,3735.1464844,483895.03125,6827506.0,-3436.107178
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3735.2984,1.0,65000.0,8.9449872971,8.5,8.2253761292,2.324534893,2.4218482971,180.35595703,94.641876221,0.2561967373,4.252892971,102.52890015,2.6003828049,3735.2983398,483895.125,6827506.0,-3436.219971
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3735.4504,1.0,65000.0,8.9437522888,8.5,8.8546562195,2.3145601749,2.4312155247,180.98098755,94.521316528,0.2617894411,4.5198745728,105.41132355,2.5938277245,3735.4504395,483895.21875,6827506.0,-3436.333008
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3735.6024,1.0,65000.0,8.9437627792,8.5,9.4839363098,2.267598629,2.4099707603,181.34742737,94.189537048,0.2655304074,4.9302382469,107.46372223,2.5836317539,3735.6022949,483895.3125,6827506.0,-3436.446045
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3735.7544,1.0,65000.0,8.9449748993,8.5,10.1132164,2.193166256,2.2805159092,181.01478577,93.920318604,0.268096447,5.0449519157,111.16593933,2.5738122463,3735.7543945,483895.375,6827506.0,-3436.559082
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3735.9064,1.0,65000.0,8.9413318634,8.5,10.74249649,2.1193368435,2.1670444012,180.97784424,93.896644592,0.2757847011,5.0075502396,107.98670197,2.5628654957,3735.9064941,483895.46875,6827506.0,-3436.672119
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3736.0584,1.0,65000.0,8.9422225952,8.5,11.099632263,2.0748357773,2.0973329544,181.63397217,93.901184082,0.2795698345,5.1648359299,104.71541595,2.5673568249,3736.0583496,483895.5625,6827506.0,-3436.784912
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3736.2104,1.0,65000.0,8.9445724487,8.5,11.020591736,2.0703217983,2.0810880661,182.48579407,93.878768921,0.2806638777,5.7739691734,102.08479309,2.5904774666,3736.2104492,483895.65625,6827506.0,-3436.897949
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3736.3624,1.0,65000.0,8.944981575,8.5,10.941552162,2.0981497765,2.1757278442,183.26982117,93.654754639,0.2827067673,6.3640532494,107.3380127,2.6149036884,3736.3623047,483895.71875,6827506.0,-3437.010986
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3736.5144,1.0,65000.0,8.9437551498,8.5,10.862511635,2.1460027695,2.2132647038,183.86203003,93.524620056,0.2888888717,6.8785333633,106.73733521,2.6286354065,3736.5144043,483895.8125,6827505.5,-3437.124023
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3736.6664,1.0,65000.0,8.9440908432,8.5,10.783472061,2.2073967457,2.2443585396,183.49569702,93.537712097,0.2949289978,7.3969697952,109.21153259,2.6177113056,3736.6665039,483895.90625,6827505.5,-3437.237061
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3736.8184,1.0,65000.0,8.9436149597,8.5,10.704431534,2.2711544037,2.3659193516,182.15499878,93.516731262,0.2959522307,7.5914764404,104.7765274,2.613904953,3736.8183594,483896.0,6827505.5,-3437.350098
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3736.9704,1.0,65000.0,8.9437532425,8.5,10.62539196,2.3115546703,2.4314734936,181.17225647,93.646697998,0.3036430776,7.302292347,108.61407471,2.6122803688,3736.970459,483896.0625,6827505.5,-3437.462891
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3737.1224,1.0,65000.0,8.9457654953,8.5,10.616119385,2.3093943596,2.3767571449,180.56230164,93.906044006,0.3040703237,6.3014340401,110.18871307,2.6082415581,3737.1223145,483896.15625,6827505.5,-3437.575928
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3737.2744,1.0,65000.0,8.9453601837,8.5,10.623720169,2.2746281624,2.3465211391,180.42674255,93.888336182,0.2999852002,5.3604331017,112.13119507,2.5899317265,3737.2744141,483896.25,6827505.5,-3437.688965
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3737.4264,1.0,65000.0,8.9438209534,8.5,10.63132,2.2328870296,2.3122429848,180.7565918,93.602478027,0.2820788324,4.711025238,110.11911774,2.5639874935,3737.4265137,483896.34375,6827505.5,-3437.802002
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3737.5784,1.0,65000.0,8.9399433136,8.5,10.63891983,2.2033052444,2.2501988411,181.31114197,93.810905457,0.2688159943,4.4074978828,109.73577881,2.5560557842,3737.5783691,483896.40625,6827505.5,-3437.915039
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3737.7304,1.0,65000.0,8.9381713867,8.5,10.646519661,2.1921999454,2.2389650345,181.98913574,94.423522949,0.2645726502,4.5563735962,106.41274261,2.5585403442,3737.7304688,483896.5,6827505.5,-3438.027832
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3737.8824,1.0,65000.0,8.9364566803,8.5,10.654119492,2.1941106319,2.2503781319,182.28623962,95.090209961,0.2713826001,4.7258858681,105.95228577,2.5590953827,3737.8823242,483896.59375,6827505.5,-3438.140869
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3738.0344,1.0,65000.0,8.9373292923,8.5,10.605992317,2.1958134174,2.2654700279,181.74259949,95.259300232,0.2748615146,4.7941427231,104.99132538,2.5619266033,3738.0344238,483896.6875,6827505.0,-3438.253906
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3738.1864,1.0,65000.0,8.936217308,8.5,10.367351532,2.1860103607,2.2806739807,181.00045776,94.951499939,0.2781894505,4.7177686691,107.0947876,2.5639300346,3738.1862793,483896.75,6827505.0,-3438.366943
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3738.3384,1.0,65000.0,8.9352769852,8.5,10.1287117,2.1667487621,2.2221171856,180.34376526,94.704574585,0.2623645365,4.7006559372,107.26969147,2.5672438145,3738.3383789,483896.84375,6827505.0,-3438.47998
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3738.4904,1.0,65000.0,8.937505722,8.5,9.8900718689,2.1523139477,2.1401791573,179.42684937,94.361457825,0.2519812584,4.623029232,105.73441315,2.5682771206,3738.4904785,483896.9375,6827505.0,-3438.593018
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3738.6424,1.0,65000.0,8.9192495346,8.5,9.6514320374,2.1566791534,2.1916248798,177.64891052,93.943901062,0.2636684775,4.4654688835,108.13241577,2.5754914284,3738.642334,483897.03125,6827505.0,-3438.705811
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3738.7944,1.0,65000.0,8.9084911346,8.5,9.4127922058,2.1869337559,2.2059054375,175.17054749,93.169822693,0.2668021917,4.5021305084,108.63189697,2.5771157742,3738.7944336,483897.125,6827505.0,-3438.818848
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3738.9464,1.0,65000.0,8.9325714111,8.5,9.1741523743,2.2455403805,2.2386043072,173.38032532,92.359733582,0.2677122355,4.5688447952,104.91444397,2.5775969028,3738.9462891,483897.1875,6827505.0,-3438.931885
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3739.0984,1.0,65000.0,8.9691267014,8.5,9.5879039764,2.3290522099,2.4012868404,172.1599884,91.630943298,0.2602320015,4.5105457306,105.32431793,2.5801408291,3739.0983887,483897.28125,6827505.0,-3439.044922
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3739.2504,1.0,65000.0,8.9793195724,8.5,10.357024193,2.425495863,2.5405831337,171.09469604,90.875823975,0.260528177,4.3356933594,109.41030121,2.5876135826,3739.2504883,483897.375,6827505.0,-3439.157959
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3739.4024,1.0,65000.0,8.9700679779,8.5,11.126144409,2.5203979015,2.5962295532,170.24409485,90.401985168,0.2501175106,4.3066496849,116.04457855,2.5909600258,3739.4023438,483897.46875,6827504.5,-3439.270752
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3739.5544,1.0,65000.0,8.9480848312,8.5,11.895263672,2.6022188663,2.6944465637,169.9077301,90.031349182,0.2502744794,4.3697066307,112.39241791,2.6007766724,3739.5544434,483897.53125,6827504.5,-3439.383789
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3739.7064,1.0,65000.0,8.9380807877,8.5,12.664383888,2.6571631432,2.771835804,170.08558655,90.060501099,0.2504598796,4.4571232796,108.4533844,2.6031608582,3739.7062988,483897.625,6827504.5,-3439.49707
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3739.8584,1.0,65000.0,8.9422416687,8.5,13.433504105,2.6700341702,2.8027377129,170.57272339,90.270141602,0.2619999945,4.5540690422,106.0105896,2.6092927456,3739.8583984,483897.71875,6827504.5,-3439.610107
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3740.0104,1.0,65000.0,8.9446277618,8.5,14.101743698,2.6363725662,2.7762620449,170.59124756,90.936088562,0.2669549584,4.6887316704,105.39279175,2.5997126102,3740.010498,483897.8125,6827504.5,-3439.7229
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3740.1624,1.0,65000.0,8.9440546036,8.5,13.396463394,2.5711550713,2.7360188961,170.48265076,91.553436279,0.2740854323,4.8085532188,106.40663147,2.5962629318,3740.1623535,483897.875,6827504.5,-3439.835693
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3740.3144,1.0,65000.0,8.9447412491,8.5,12.691184044,2.506724596,2.6228630543,170.35914612,90.868515015,0.2840435803,4.6821274757,106.17858887,2.5883615017,3740.3144531,483897.96875,6827504.5,-3439.94873
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3740.4664,1.0,65000.0,8.9472103119,8.5,11.98590374,2.4772486687,2.528400898,170.03253174,90.535293579,0.2807551324,4.39742136,108.00357819,2.5897810459,3740.4663086,483898.0625,6827504.5,-3440.062012
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3740.6184,1.0,65000.0,8.9431791306,8.5,11.28062439,2.4939205647,2.5494844913,169.93470764,90.439926147,0.2654337585,4.3233528137,105.33402252,2.6170830727,3740.6184082,483898.15625,6827504.5,-3440.175049
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3740.7704,1.0,65000.0,8.9452600479,8.5,10.575344086,2.528414011,2.7082769871,169.79747009,90.053009033,0.2443166077,4.8445730209,105.40428162,2.6556558609,3740.7705078,483898.21875,6827504.0,-3440.287842
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3740.9224,1.0,65000.0,8.9446086884,8.5,9.8700637817,2.5316781998,2.8200907707,170.09420776,90.031959534,0.2419641316,5.5574092865,103.90229797,2.6675775051,3740.9223633,483898.3125,6827504.0,-3440.400879
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3741.0744,1.0,65000.0,8.9429416656,8.5,9.546456337,2.4849658012,2.6143536568,171.30809021,89.921813965,0.2564032078,5.3683423996,107.76448822,2.6367719173,3741.0744629,483898.40625,6827504.0,-3440.513916
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3741.2264,1.0,65000.0,8.9427547455,8.5,9.6209363937,2.4159882069,2.4571895599,171.98039246,90.671737671,0.2724875808,4.6243076324,110.77906036,2.6060905457,3741.2263184,483898.5,6827504.0,-3440.626953
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3741.3784,1.0,65000.0,8.9455900192,8.5,9.6954164505,2.3615167141,2.4061994553,172.48838806,91.760246277,0.2863889039,4.1016659737,118.6501236,2.594981432,3741.378418,483898.5625,6827504.0,-3440.73999
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3741.5304,1.0,65000.0,8.9168357849,8.5,9.7698965073,2.3379690647,2.3890163898,173.90048218,92.240783691,0.293658793,4.0351872444,123.16234589,2.599976778,3741.5305176,483898.65625,6827504.0,-3440.853027
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3741.6824,1.0,65000.0,8.9089021683,8.5,9.8443756104,2.332477808,2.3796007633,175.98898315,92.311584473,0.3018518686,4.2871408463,120.72504425,2.5983502865,3741.682373,483898.75,6827504.0,-3440.96582
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3741.8344,1.0,65000.0,8.9084234238,8.5,9.9188556671,2.3418467045,2.3962914944,177.64730835,92.525222778,0.2912605107,4.5113706589,112.82662201,2.5988783836,3741.8344727,483898.84375,6827504.0,-3441.078857
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3741.9864,1.0,65000.0,8.9048976898,8.5,9.9933357239,2.3576300144,2.4282677174,178.47387695,92.879600525,0.2838209867,4.5817728043,105.75197601,2.597325325,3741.9863281,483898.90625,6827504.0,-3441.191895
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3742.1384,1.0,65000.0,8.8785982132,8.5,9.7190475464,2.3624942303,2.4686005116,178.69483948,93.148513794,0.2794136107,4.4389195442,101.98561859,2.5870137215,3742.1384277,483898.96875,6827503.5,-3441.304932
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3742.2904,1.0,65000.0,8.8738250732,8.5,9.4104881287,2.3412940502,2.4592065811,178.95562744,93.339279175,0.2815547884,4.2632184029,100.82901001,2.5736298561,3742.2902832,483899.0625,6827503.5,-3441.417725
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3742.4424,1.0,65000.0,8.8743143082,8.5,9.1019277573,2.2967364788,2.3722140789,179.24919128,93.730812073,0.2921868861,4.2540793419,104.14006042,2.5733027458,3742.4423828,483899.15625,6827503.5,-3441.530762
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3742.5944,1.0,65000.0,8.8721170425,8.5,8.7933683395,2.2534573078,2.2867693901,179.46961975,93.959465027,0.2916997373,4.2017889023,108.83003998,2.5839824677,3742.5944824,483899.25,6827503.5,-3441.643799
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3742.7464,1.0,65000.0,8.8704032898,8.5,8.4848079681,2.2439746857,2.1978857517,178.92269897,93.714118958,0.2829108834,4.2319922447,112.08460999,2.5972623825,3742.7463379,483899.3125,6827503.5,-3441.756836
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3742.8984,1.0,65000.0,8.8679065704,8.5,8.1762475967,2.2872736454,2.3059766293,176.9138031,92.94127655,0.2629655898,4.2749214172,109.32762909,2.6065382957,3742.8984375,483899.40625,6827503.5,-3441.869873
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3743.0504,1.0,65000.0,8.8660640717,8.5,7.9962077141,2.3710260391,2.4708302021,174.86398315,91.987045288,0.2527861893,4.5219478607,103.00320435,2.6133346558,3743.050293,483899.5,6827503.5,-3441.98291
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3743.2024,1.0,65000.0,8.8697710037,8.5,8.0752477646,2.4499495029,2.6913456917,173.59260559,91.642272949,0.2476417273,4.6978120804,95.50201416,2.6142752171,3743.2023926,483899.59375,6827503.5,-3442.095703
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3743.3544,1.0,65000.0,8.870098114,8.5,8.1542873383,2.4772837162,2.6756541729,172.77534485,91.208633423,0.2545089424,4.8701376915,94.044212341,2.6100625992,3743.3544922,483899.65625,6827503.5,-3442.20874
Force_2020_all_wells_train_test_blind_hidden_final/34_6-1 S.las,34/6-1,3743.5064,1.0,65000.0,8.8668031693,8.5,8.2333278656,2.4468767643,2.5464138985,172.14408875,91.541000366,0.2621736228,4.8882198334,101.55284119,2.6019098759,3743.5063477,483899.75,6827503.0,-3442.321777
