source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2659.6687964,1.0,65000.0,8.3906002045,0.9082394838,,1.3275638819,,,120.22446442,94.232505798,0.2710303366,,82.550338745,2.3369181156,0.0103122406,,2659.6687012,503112.53125,6713717.5,-2633.600586
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2659.8207964,1.0,65000.0,8.3915719986,0.8340036273,,1.3047654629,,,119.74401093,94.688781738,0.2657102644,,79.330741882,2.332041502,0.0161618143,,2659.8208008,503112.53125,6713717.5,-2633.752686
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2659.9727964,1.0,65000.0,8.3945226669,0.7777291536,,1.1973383427,,,118.82910156,95.104400635,0.2612765431,,71.817138672,2.3283078671,0.0227899291,,2659.9729004,503112.53125,6713717.5,-2633.904785
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2660.1247964,1.0,65000.0,8.3974485397,0.7268591523,,1.103459239,,,118.21582794,94.962608337,0.2588783801,,65.983688354,2.3149051666,0.0227756463,,2660.1247559,503112.53125,6713717.5,-2634.056641
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2660.2767964,1.0,65000.0,8.3984003067,0.6877952218,,1.0313010216,,,118.00907898,95.527488708,0.2547699809,,62.679046631,2.2911736965,0.0127417799,,2660.2768555,503112.53125,6713717.5,-2634.208496
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2660.4287964,1.0,65000.0,8.3993549347,0.6574492455,,0.9548646808,,,118.07202911,96.441307068,0.2501226068,,60.370185852,2.2716395855,0.0016030207,,2660.4287109,503112.53125,6713717.5,-2634.360352
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2660.5807964,1.0,30000.0,8.4022808075,0.6262022257,,0.8678495288,,,118.25856018,96.994178772,0.2516315281,,57.3086586,2.2625920773,-0.002635521,,2660.5808105,503112.53125,6713717.5,-2634.512451
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2660.7327964,1.0,30000.0,8.4052257538,0.5946574807,,0.816896379,,,118.16413879,97.669059753,0.2581657171,,54.171466827,2.2545077801,-0.002231665,,2660.7329102,503112.53125,6713717.5,-2634.664307
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2660.8847964,1.0,30000.0,8.4062004089,0.5650951266,,0.827429533,,,118.39663696,97.986114502,0.2618984282,,52.169204712,2.2413713932,-0.003306025,,2660.8847656,503112.53125,6713717.5,-2634.816162
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2661.0367964,1.0,30000.0,8.4053192139,0.5351243019,,0.853415668,,,118.34716034,97.828636169,0.2606475055,,49.642772675,2.2303688526,-0.00625249,,2661.0368652,503112.53125,6713717.5,-2634.968262
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2661.1887964,1.0,30000.0,8.4024600983,0.5089668036,,0.8483073711,,,118.29820251,98.051795959,0.2617685795,,47.026676178,2.2290844917,-0.007325713,,2661.1887207,503112.53125,6713717.5,-2635.120117
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2661.3407964,1.0,30000.0,8.3994436264,0.4951850474,,0.8081304431,,,118.01189423,98.366836548,0.2681705356,,47.962097168,2.2341871262,-0.006990736,,2661.3408203,503112.53125,6713717.5,-2635.272217
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2661.4927964,1.0,30000.0,8.4001922607,0.4979664683,,0.7576541305,,,117.54026031,98.684638977,0.273157984,,51.253196716,2.239770174,-0.008095019,,2661.4926758,503112.53125,6713717.5,-2635.424072
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2661.6447964,1.0,30000.0,8.405913353,0.5218070745,,0.6986788511,,,117.84925079,99.326789856,0.2718690932,,54.310855865,2.2506351471,-0.010666586,,2661.6447754,503112.53125,6713717.5,-2635.575928
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2661.7967964,1.0,30000.0,8.4110603333,0.5722747445,,0.6613301039,,,119.04607391,99.651702881,0.2626991272,,52.732845306,2.2790412903,-0.011892411,,2661.796875,503112.53125,6713717.5,-2635.728027
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2661.9487964,1.0,30000.0,8.4103107452,0.6446015835,,0.6879448295,,,119.58608246,99.501831055,0.2426720858,,48.135059357,2.3284842968,-0.009871519,,2661.9487305,503112.53125,6713717.5,-2635.879883
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2662.1007964,1.0,30000.0,8.4072732925,0.7323760986,,0.8317214847,,,119.84335327,98.103775024,0.212303251,,45.212467194,2.3874459267,-0.006119613,,2662.1008301,503112.53125,6713717.5,-2636.031738
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2662.2527964,1.0,30000.0,8.4062004089,0.8347176909,,1.2116638422,,,120.80992126,94.322624207,0.1837312579,,44.502067566,2.4391646385,0.0001547417,,2662.2526855,503112.5625,6713717.5,-2636.183594
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2662.4047964,1.0,30000.0,8.4070968628,0.9523310661,,2.0831382275,,,121.01925659,88.121574402,0.1720199436,,44.436981201,2.4664695263,0.0105860028,,2662.4047852,503112.5625,6713717.5,-2636.335693
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2662.5567964,1.0,30000.0,8.4099473953,1.0873613358,,3.5657045841,,,120.0076828,81.649795532,0.1811086088,,44.437198639,2.459713459,0.0203379579,,2662.5568848,503112.5625,6713717.5,-2636.487793
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2662.7087964,1.0,30000.0,8.4130020142,1.2361027002,,4.5184402466,,,119.30984497,78.850204468,0.2045430839,,48.738704681,2.4324452877,0.0250501707,,2662.7087402,503112.5625,6713717.5,-2636.639648
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2662.8607964,1.0,30000.0,8.4132165909,1.3848626614,,3.7951831818,,,118.91003418,81.322883606,0.2332276553,,54.201057434,2.4046552181,0.0228777658,,2662.8608398,503112.5625,6713717.5,-2636.791504
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2663.0127964,1.0,30000.0,8.4103851318,1.4816744328,,2.4163117409,,,118.34622192,85.266716003,0.2563420534,,54.849880219,2.384074688,0.0145781022,,2663.0126953,503112.5625,6713717.5,-2636.943359
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2663.1647964,1.0,30000.0,8.4073171616,1.4808154106,,1.620921731,,,117.95520782,89.008094788,0.2648514509,,52.741462708,2.3715214729,0.007027837,,2663.1647949,503112.5625,6713717.5,-2637.095459
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2663.3167964,1.0,30000.0,8.4062004089,1.3829612732,,1.350799799,,,117.73296356,91.697868347,0.2603928447,,50.974720001,2.3607978821,0.0019366833,,2663.3168945,503112.5625,6713717.5,-2637.247559
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2663.4687964,1.0,30000.0,8.4062004089,1.2495601177,,1.2781032324,,,117.75059509,91.907218933,0.2534526587,,52.249675751,2.3500163555,-0.004214638,,2663.46875,503112.5625,6713717.5,-2637.399414
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2663.6207964,1.0,30000.0,8.4062004089,1.157533884,,1.2360378504,,,118.70169067,91.918563843,0.2512542307,,56.969928741,2.347271204,-0.01028091,,2663.6208496,503112.5625,6713717.5,-2637.55127
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2663.7727964,1.0,30000.0,8.4062004089,1.0965144634,,1.2128167152,,,119.5255127,92.037498474,0.2545220554,,63.753612518,2.3551967144,-0.01169163,,2663.7727051,503112.5625,6713717.5,-2637.703125
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2663.9247964,1.0,30000.0,8.4070529938,1.0375628471,,1.3088396788,,,119.43580627,91.50629425,0.2623653412,,71.10786438,2.3623030186,-0.006938699,,2663.9248047,503112.5625,6713717.5,-2637.855225
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2664.0767964,1.0,65030.0,8.4130926132,0.9877309203,,1.4726499319,,,119.57633972,90.236785889,0.2708449662,,73.811561584,2.3544125557,-0.000553896,,2664.0769043,503112.5625,6713717.5,-2638.007324
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2664.2287964,1.0,65030.0,8.4271821976,0.9371180534,,1.5006241798,,,119.55432129,90.285736084,0.2742511332,,72.685203552,2.3333916664,0.0039864639,,2664.2287598,503112.5625,6713717.5,-2638.15918
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2664.3807964,1.0,65030.0,8.4406881332,0.8783093691,,1.3584661484,,,119.25735474,91.128982544,0.2702532113,,68.129295349,2.3121242523,0.0083151991,,2664.3808594,503112.5625,6713717.5,-2638.311035
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2664.5327964,1.0,65030.0,8.4453001022,0.8229612708,,1.1898421049,,,118.75922394,92.630523682,0.2636981308,,60.982704163,2.2977945805,0.012421852,,2664.5327148,503112.5625,6713717.5,-2638.462891
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2664.6847964,1.0,65030.0,8.4453001022,0.7710053921,,1.0667891502,,,118.68009186,94.661621094,0.2608534098,,56.143863678,2.2922067642,0.0144886635,,2664.6848145,503112.5625,6713717.5,-2638.61499
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2664.8367964,1.0,65030.0,8.4453001022,0.7137367129,,0.961171627,,,118.77232361,96.074829102,0.2590488493,,57.269657135,2.2954449654,0.0163597595,,2664.8369141,503112.5625,6713717.5,-2638.76709
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2664.9887964,1.0,30000.0,8.4460725784,0.6548808217,,0.87221241,,,119.14395905,96.538002014,0.2537773848,,61.900619507,2.2995860577,0.0162075907,,2664.9887695,503112.5625,6713717.5,-2638.918945
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2665.1407964,1.0,30000.0,8.4511270523,0.6031302214,,0.8234540224,,,119.09790802,96.117347717,0.2451970875,,62.096546173,2.294428587,0.0086404411,,2665.1408691,503112.5625,6713717.5,-2639.070801
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2665.2927964,1.0,30000.0,8.462392807,0.5566103458,,0.8340247869,,,118.61141968,94.999687195,0.2365581393,,61.030094147,2.2820899487,-0.002432549,,2665.2927246,503112.5625,6713717.5,-2639.222656
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2665.4447964,1.0,30000.0,8.4729776382,0.5210095644,,0.8982415199,,,117.57821655,93.789123535,0.23089993,,58.459915161,2.2684545517,-0.008597538,,2665.4448242,503112.5625,6713717.5,-2639.374756
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2665.5967964,1.0,30000.0,8.48042202,0.503339231,,0.9250063896,,,117.84402466,92.890823364,0.2265347838,,56.433227539,2.2520806789,-0.009180889,,2665.5966797,503112.5625,6713717.5,-2639.526611
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2665.7487964,1.0,30000.0,8.5038156509,0.4987923503,,0.8600046635,,,118.32319641,92.64540863,0.2234833688,,53.81054306,2.2371685505,-0.008459101,,2665.7487793,503112.5625,6713717.5,-2639.678467
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2665.9007964,1.0,30000.0,8.5605487823,0.5076524615,,0.7869633436,,,119.22458649,92.385910034,0.224722892,,48.226062775,2.2333295345,-0.007972815,,2665.9008789,503112.5625,6713717.5,-2639.830566
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2666.0527964,1.0,30000.0,8.598988533,0.5301824212,,0.7659491897,,,119.32091522,92.65587616,0.2282884866,,43.661518097,2.2407889366,-0.004762581,,2666.0527344,503112.5625,6713717.5,-2639.982422
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2666.2047964,1.0,30000.0,8.5955314636,0.5665968657,,0.7832378745,,,119.56809235,93.131469727,0.2311553806,,38.082622528,2.2544021606,0.0017812905,,2666.204834,503112.5625,6713717.5,-2640.134521
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2666.3567964,1.0,30000.0,8.5920743942,0.6213258505,,0.8070332408,,,119.65445709,94.069831848,0.2401658893,,36.62297821,2.2792875767,0.0058754212,,2666.3566895,503112.5625,6713717.5,-2640.286377
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2666.5087964,1.0,30000.0,8.5886173248,0.6984100938,,0.8294837475,,,119.72981262,94.314468384,0.2674254775,,38.705158234,2.333315134,0.0060172887,,2666.5087891,503112.5625,6713717.5,-2640.438232
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2666.6607964,1.0,30000.0,8.5851602554,0.794070363,,0.8827251792,,,119.55099487,94.408065796,0.305508256,,47.972881317,2.4181885719,0.0115724355,,2666.6608887,503112.5625,6713717.5,-2640.590332
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2666.8127964,1.0,30000.0,8.581703186,0.8991472125,,1.0755325556,,,119.79343414,92.816467285,0.3256515563,,63.860790253,2.4889681339,0.0249570571,,2666.8127441,503112.5625,6713717.5,-2640.742188
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2666.9647964,1.0,30000.0,8.5460796356,1.0055930614,,1.6392383575,,,119.88271332,89.159988403,0.3133755624,,76.943984985,2.491132021,0.0305131245,,2666.9648438,503112.5625,6713717.5,-2640.894043
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2667.1167964,1.0,30000.0,8.482380867,1.1037319899,,2.506480217,,,119.41762543,86.873535156,0.2861785591,,85.566009521,2.4337203503,0.0200708229,,2667.1166992,503112.5625,6713717.5,-2641.045898
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2667.2687964,1.0,65000.0,8.4407730103,1.1781253815,,2.7619900703,,,119.39722443,85.679321289,0.2671615481,,88.080711365,2.3728921413,0.0064273942,,2667.2687988,503112.5625,6713717.5,-2641.197998
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2667.4207964,1.0,65000.0,8.4191875458,1.1998696327,,2.097107172,,,119.11096191,86.585571289,0.2587189674,,86.608802795,2.3371908665,0.0007149757,,2667.4208984,503112.5625,6713717.5,-2641.350098
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2667.5727964,1.0,65000.0,8.4140996933,1.1369231939,,1.4563949108,,,118.74679565,90.060554504,0.2537737787,,81.309684753,2.3149564266,-0.000994447,,2667.5727539,503112.5625,6713717.5,-2641.501953
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2667.7247964,1.0,65000.0,8.4140996933,1.0103285313,,1.1926555634,,,118.92056274,92.914627075,0.2504725158,,73.029174805,2.2946429253,-0.004490508,,2667.7248535,503112.5625,6713717.5,-2641.653809
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2667.8767964,1.0,65000.0,8.4140996933,0.8868038058,,1.0528919697,,,119.59337616,94.367515564,0.2520429194,,66.006088257,2.2805173397,-0.009019718,,2667.876709,503112.5625,6713717.5,-2641.805664
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2668.0287964,1.0,30000.0,8.4140996933,0.7919451594,,0.9495879412,,,119.96878815,96.038520813,0.2602410913,,57.801689148,2.2752690315,-0.012132716,,2668.0288086,503112.5625,6713717.5,-2641.957764
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2668.1807964,1.0,30000.0,8.4140996933,0.7198591232,,0.9172059298,,,120.48296356,96.931419373,0.269667685,,50.538043976,2.276283741,-0.011558958,,2668.1809082,503112.5625,6713717.5,-2642.109863
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2668.3327964,1.0,30000.0,8.4140996933,0.6678643227,,0.9663001299,,,120.50295258,97.181587219,0.2729652226,,49.333862305,2.2804818153,-0.00580342,,2668.3327637,503112.5625,6713717.5,-2642.261719
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2668.4847964,1.0,30000.0,8.4140996933,0.6341298819,,1.0378198624,,,120.06376648,97.343544006,0.2686569989,,52.043678284,2.2858781815,0.0035954337,,2668.4848633,503112.5625,6713717.5,-2642.413574
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2668.6367964,1.0,30000.0,8.4133853912,0.6211509705,,1.042920351,,,120.43286133,97.1692276,0.262440145,,52.898910522,2.2902829647,0.0108611444,,2668.6367188,503112.5625,6713717.5,-2642.56543
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2668.7887964,1.0,30000.0,8.4114818573,0.634747982,,0.9758737087,,,119.93239594,97.014503479,0.258556366,,51.0756073,2.2905817032,0.0089263869,,2668.7888184,503112.5625,6713717.5,-2642.717529
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2668.9407964,1.0,30000.0,8.4108629227,0.6742360592,,0.8912642002,,,119.13788605,97.54133606,0.2551115155,,48.710998535,2.2943954468,-1.1247e-05,,2668.940918,503112.5625,6713717.5,-2642.869629
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2669.0927964,1.0,30000.0,8.4127473831,0.7315209508,,0.8566797376,,,118.65774536,97.679832458,0.2522999942,,51.639110565,2.3122298717,-0.006512426,,2669.0927734,503112.5625,6713717.5,-2643.021484
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2669.2447964,1.0,30000.0,8.4140996933,0.7869764566,,0.9141620994,,,118.44361115,96.755622864,0.2552092373,,57.501728058,2.3342018127,-0.007567321,,2669.244873,503112.5625,6713717.5,-2643.17334
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2669.3967964,1.0,30000.0,8.4140996933,0.8192380071,,1.1339542866,,,117.75418854,95.37676239,0.2603357434,,64.736854553,2.340867281,-0.005904941,,2669.3967285,503112.5625,6713717.5,-2643.325195
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2669.5487964,1.0,65030.0,8.4140996933,0.8251926899,,1.5516364574,,,118.4254303,94.05280304,0.2591974437,,68.990875244,2.3272583485,-0.002985449,,2669.5488281,503112.5625,6713717.5,-2643.477295
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2669.7007964,1.0,65030.0,8.4140996933,0.8222740889,,1.8003512621,,,118.63302612,93.704689026,0.2530916929,,67.095649719,2.3076384068,0.0022498081,,2669.7006836,503112.5625,6713717.5,-2643.62915
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2669.8527964,1.0,65030.0,8.4140996933,0.8140324354,,1.5066834688,,,118.79878235,94.436927795,0.2516153753,,59.259494781,2.2972624302,0.0096929995,,2669.8527832,503112.5625,6713717.5,-2643.78125
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2670.0047964,1.0,65030.0,8.4140996933,0.7934351563,,1.0539329052,,,118.84797668,95.519271851,0.2586893141,,51.315483093,2.2942318916,0.0152937369,,2670.0048828,503112.5625,6713717.5,-2643.933105
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2670.1567964,1.0,65030.0,8.4140996933,0.7557555437,,0.8302533627,,,119.34837341,96.83959198,0.2649939954,,45.870624542,2.2859327793,0.0137815326,,2670.1567383,503112.53125,6713717.5,-2644.084961
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2670.3087964,1.0,30000.0,8.4140996933,0.7045867443,,0.7618181109,,,119.54960632,97.893730164,0.2634117901,,43.070270538,2.2693710327,0.0067475019,,2670.3088379,503112.53125,6713717.5,-2644.237061
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2670.4607964,1.0,30000.0,8.4140996933,0.6537176371,,0.7536532879,,,119.52178955,98.132904053,0.259067595,,42.615390778,2.2548754215,0.0020280522,,2670.4606934,503112.53125,6713717.5,-2644.388916
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2670.6127964,1.0,30000.0,8.4140996933,0.6135699749,,0.7674739957,,,119.29688263,98.211799622,0.2571365237,,41.880393982,2.2529284954,0.0048444192,,2670.612793,503112.53125,6713717.5,-2644.540771
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2670.7647964,1.0,30000.0,8.4140996933,0.5864843726,,0.7978696823,,,117.84766388,98.053451538,0.2548281848,,42.301296234,2.264570713,0.0141787287,,2670.7648926,503112.53125,6713717.5,-2644.692871
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2670.9167964,1.0,30000.0,8.4140996933,0.5726151466,,0.8344886303,,,118.17321014,97.527931213,0.250133276,,43.492786407,2.2808117867,0.022914663,,2670.916748,503112.53125,6713717.5,-2644.844727
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2671.0687964,1.0,30000.0,8.4134578705,0.5685511231,,0.866897881,,,118.19280243,97.208694458,0.2459954172,,43.541435242,2.2925207615,0.0255198367,,2671.0688477,503112.53125,6713717.5,-2644.996826
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2671.2207964,1.0,30000.0,8.41157341,0.5723307133,,0.8833010197,,,117.71754456,97.10093689,0.2451502532,,45.179359436,2.2969999313,0.0227848664,,2671.2207031,503112.53125,6713717.5,-2645.148682
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2671.3727964,1.0,30000.0,8.4107961655,0.5802128911,,0.8839645386,,,116.41628265,96.606689453,0.2436480373,,45.548709869,2.2928996086,0.0166706219,,2671.3728027,503112.53125,6713717.5,-2645.300537
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2671.5247964,1.0,30000.0,8.4126501083,0.5854105353,,0.8788921833,,,117.79111481,96.302131653,0.2391111702,,47.421855927,2.2812335491,0.0075006294,,2671.5249023,503112.53125,6713717.5,-2645.452637
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2671.6767964,1.0,30000.0,8.4134759903,0.5905932784,,0.8586403728,,,118.7416153,95.865539551,0.236730516,,48.306201935,2.271594286,0.0021406885,,2671.6767578,503112.53125,6713717.5,-2645.604492
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2671.8287964,1.0,30000.0,8.4115610123,0.5958789587,,0.8334596753,,,118.70287323,95.848731995,0.2398548871,,44.43680954,2.2705330849,0.0061848559,,2671.8288574,503112.53125,6713717.5,-2645.756348
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2671.9807964,1.0,30000.0,8.4107170105,0.598582387,,0.8335751891,,,118.76668549,95.910202026,0.2473106384,,40.51922226,2.2753400803,0.0146204578,,2671.9807129,503112.53125,6713717.5,-2645.908203
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2672.1327964,1.0,30000.0,8.4126281738,0.5967244506,,0.8519418836,,,119.39891815,95.575935364,0.252815932,,36.781684875,2.2776243687,0.0190401077,,2672.1328125,503112.53125,6713717.5,-2646.060303
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2672.2847964,1.0,30000.0,8.4169883728,0.5928518772,,0.8670327067,,,118.75089264,95.100250244,0.2520945072,,38.592918396,2.2692942619,0.0158680547,,2672.2849121,503112.53125,6713717.5,-2646.212402
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2672.4367964,1.0,30000.0,8.429110527,0.5897141099,,0.8665540218,,,118.08676147,94.679275513,0.2507732809,,43.313503265,2.2515940666,0.0086777676,,2672.4367676,503112.53125,6713717.5,-2646.364258
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2672.5887964,1.0,30000.0,8.4474391937,0.5872549415,,0.84695822,,,118.47264099,94.576255798,0.2554858029,,46.585540771,2.2325367928,0.0018226136,,2672.5888672,503112.53125,6713717.5,-2646.516113
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2672.7407964,1.0,30000.0,8.4626808167,0.5868526101,,0.8045415878,,,119.05878448,95.25188446,0.2626335025,,48.358196259,2.2229986191,-0.002558853,,2672.7407227,503112.53125,6713717.5,-2646.667969
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2672.8927964,1.0,30000.0,8.4751024246,0.5917678475,,0.7484974265,,,117.91014099,96.532997131,0.2600557804,,48.974697113,2.2309772968,-0.001351104,,2672.8928223,503112.53125,6713717.5,-2646.820068
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2673.0447964,1.0,30000.0,8.4839906693,0.5986155272,,0.7073004246,,,117.14909363,97.567237854,0.2504345179,,50.069358826,2.2501652241,0.005306093,,2673.0446777,503112.53125,6713717.5,-2646.971924
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2673.1967964,1.0,30000.0,8.4897174835,0.6038171053,,0.7168614864,,,117.73622131,97.915992737,0.2492707968,,51.249473572,2.2657392025,0.0093194991,,2673.1967773,503112.53125,6713717.5,-2647.124023
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2673.3487964,1.0,30000.0,8.4945793152,0.6129123569,,0.800545454,,,118.07183838,97.994941711,0.2605542243,,51.270706177,2.275731802,0.0066082417,,2673.348877,503112.53125,6713717.5,-2647.275879
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2673.5007964,1.0,30000.0,8.492814064,0.6292729378,,0.9168861508,,,117.48343658,97.294937134,0.2750889063,,52.303840637,2.2913119793,0.0042042471,,2673.5007324,503112.53125,6713717.5,-2647.427734
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2673.6527964,1.0,30000.0,8.4768733978,0.6525594592,,0.9964947701,,,117.46186829,96.68813324,0.2840321958,,55.006874084,2.3075990677,0.0071322569,,2673.652832,503112.53125,6713717.5,-2647.579834
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2673.8047964,1.0,30000.0,8.4501256943,0.6905685067,,1.0210614204,,,118.82744598,96.305076599,0.2868699133,,58.7227211,2.3003094196,0.0099684102,,2673.8046875,503112.53125,6713717.5,-2647.731689
Force_2020_all_wells_train_test_blind_hidden_final/31_4-5.las,31/4-5,2673.9567964,1.0,30000.0,8.4321985245,0.7414829135,,1.0617896318,,,119.45200348,95.540138245,0.2830802798,,60.302886963,2.2696974277,0.0085158171,,2673.9567871,503112.53125,6713717.5,-2647.883545
