source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROPA,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3813.768,1.0,65030.0,10.398710251,3.2860000134,5.4261469841,,4.5245304108,-999.0,-14.24398708,81.761795044,0.1415939778,7.0009374619,98.31337738,2.5756943226,0.0151360007,3813.7680664,467009.1875,6788168.5,-3745.371582
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3813.92,1.0,65030.0,10.449875832,3.2100000381,5.6212759018,,4.6680960655,-999.0,-14.7881403,80.881011963,0.1214683205,4.3924202919,96.454475403,2.5856921673,0.0063999998,3813.9199219,467009.28125,6788168.5,-3745.504883
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3814.072,1.0,65030.0,10.451820374,3.3881599903,6.2957782745,,5.2397055626,-999.0,-15.02966785,80.313972473,0.1228757426,3.4518887997,92.412887573,2.5978906155,-0.001152,3814.0720215,467009.34375,6788168.5,-3745.637939
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3814.224,1.0,65030.0,10.453764915,3.8487200737,6.9204177856,,5.9531359673,-999.0,-14.95014572,79.894676208,0.1269652545,3.1778230667,85.088340759,2.6130502224,-0.001209544,3814.2241211,467009.40625,6788168.5,-3745.77124
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3814.376,1.0,65030.0,10.455129623,4.3092799187,7.5750041008,,6.7115087509,-999.0,-14.67393684,77.92754364,0.1294016689,3.3255848885,81.741889954,2.6297466755,1.21412e-05,3814.3759766,467009.46875,6788168.5,-3745.904541
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3814.528,1.0,65030.0,10.338074684,4.7698397636,8.1216526031,,7.1545023918,-999.0,-15.76947403,76.000648499,0.1369480193,3.6530182362,80.776344299,2.6388235092,0.0022259532,3814.5280762,467009.53125,6788168.5,-3746.037598
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3814.68,1.0,65030.0,10.236509323,5.2304000854,8.4798631668,,7.4229803085,-999.0,-16.29296303,75.064468384,0.1479705274,4.1619839668,83.812667847,2.6414504051,0.003,3814.6799316,467009.625,6788168.5,-3746.170654
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3814.832,1.0,65030.0,10.198336601,5.6909599304,9.0021657944,,7.865571022,-999.0,-15.49338913,75.149398804,0.1495755613,4.3836975098,89.30291748,2.6370913982,0.0023440002,3814.8320313,467009.6875,6788168.5,-3746.304199
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3814.984,1.0,65030.0,10.146891594,6.1515197754,9.4370098114,,8.2364768982,-999.0,-15.88111973,72.60219574,0.1423697472,4.3039360046,86.910858154,2.6370849609,0.002872,3814.9838867,467009.75,6788168.5,-3746.437256
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3815.136,1.0,65030.0,10.047749519,6.0204796791,9.9354667664,,8.6710338593,-999.0,-16.74759674,71.213691711,0.1373991966,3.8336055279,81.44128418,2.6403367519,0.0050880001,3815.1359863,467009.8125,6788168.5,-3746.570557
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3815.288,1.0,65030.0,10.057293892,5.8198399544,10.431261063,,9.1111049652,-999.0,-17.10447884,71.386909485,0.137707755,3.6868648529,76.161193848,2.6425864697,0.0060000001,3815.2880859,467009.90625,6788168.5,-3746.703613
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3815.44,1.0,65030.0,10.159804344,5.6191997528,10.683480263,,9.3194885254,-999.0,-16.82615852,71.079620361,0.1383981705,3.5339560509,76.54801178,2.6294879913,0.0060000001,3815.4399414,467009.96875,6788168.5,-3746.836914
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3815.592,1.0,65030.0,10.218495369,5.4185600281,10.499457359,,9.1644382477,-999.0,-16.19443512,70.986801147,0.140834868,3.4868872166,79.435157776,2.6198368073,0.0074720001,3815.592041,467010.0,6788168.5,-3746.969971
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3815.744,1.0,65030.0,10.22117424,5.2179198265,9.9293403625,,8.6496524811,-999.0,-17.20362282,70.892745972,0.1482719481,3.443523407,87.079353333,2.6154391766,0.0089519992,3815.7438965,467010.09375,6788168.5,-3747.103271
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3815.896,1.0,65030.0,10.191470146,5.0172801018,9.2222423553,,8.0204353333,-999.0,-17.05398178,70.686149597,0.1639234573,3.4607601166,90.130271912,2.6129696369,0.007336,3815.8959961,467010.15625,6788168.5,-3747.236328
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3816.048,1.0,65030.0,10.136270523,4.9779200554,8.5334358215,,7.4344191551,-999.0,-15.86141682,71.192085266,0.181055814,3.4691503048,90.098274231,2.6155679226,0.0082320003,3816.0480957,467010.21875,6788168.5,-3747.369629
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3816.2,1.0,65030.0,10.123259544,5.2880001068,8.0665397644,,7.0702996254,-999.0,-15.74386692,71.835479736,0.1867108047,3.437379837,88.603340149,2.6194999218,0.0057999999,3816.1999512,467010.28125,6788168.5,-3747.50293
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3816.352,1.0,65030.0,10.118051529,5.5980801582,7.9809098244,,7.017370224,-999.0,-16.22587204,72.499671936,0.1770550013,3.413002491,90.019622803,2.6289703846,0.0041840002,3816.3520508,467010.375,6788168.0,-3747.63623
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3816.504,1.0,65030.0,10.120071411,5.9081602097,8.2102556229,,7.1971487999,-999.0,-17.41341782,72.741676331,0.1491863281,3.5234062672,92.067230225,2.6448087692,0.0039680623,3816.5039063,467010.4375,6788168.0,-3747.769287
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3816.656,1.0,65030.0,10.147097588,6.2182402611,8.709769249,,7.6572604179,-999.0,-16.63588333,72.427886963,0.1113596782,3.774926424,87.227096558,2.660964489,0.0025079062,3816.6560059,467010.5,6788168.0,-3747.902588
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3816.808,1.0,65030.0,10.266672134,6.5283203125,9.4199123383,,8.2781257629,-999.0,-16.04074287,71.06729126,0.0870502442,4.3516144753,78.013977051,2.6802000999,0.0014638589,3816.8081055,467010.5625,6788168.0,-3748.035645
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3816.96,1.0,65030.0,10.348461151,6.8383998871,10.290488243,,9.0781412125,-999.0,-16.56679916,68.79839325,0.0866936073,4.6611557007,70.019569397,2.6891000271,0.0026819531,3816.9599609,467010.625,6788168.0,-3748.168945
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3817.112,1.0,65030.0,10.245027542,6.8852801323,11.181290627,,9.9934387207,-999.0,-17.28986359,67.223854065,0.1102386639,4.6462059021,68.86946106,2.673864603,0.0021037974,3817.1120605,467010.71875,6788168.0,-3748.302246
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3817.264,1.0,65030.0,10.067289352,6.838160038,11.406545639,,10.159351349,-999.0,-17.85178375,68.354988098,0.1460007131,4.0557003021,76.499473572,2.6461510658,0.0020000001,3817.263916,467010.78125,6788168.0,-3748.435303
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3817.416,1.0,65030.0,10.11180687,6.7910399437,10.702732086,,9.4668445587,-999.0,-18.41219521,71.426307678,0.1641185582,3.684681654,86.11315155,2.6291913986,0.0026560002,3817.4160156,467010.84375,6788168.0,-3748.568604
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3817.568,1.0,65030.0,10.293823242,6.7439203262,9.545176506,,8.4296350479,-999.0,-18.6038723,75.407119751,0.1542754471,3.3897726536,93.056335449,2.6295816898,0.0050880001,3817.5681152,467010.90625,6788168.0,-3748.701904
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3817.72,1.0,65030.0,10.402184486,6.6968002319,8.6938400269,,7.6335959435,-999.0,-17.87885666,80.59185791,0.1442650408,3.319411993,95.454032898,2.6363759041,0.0067600003,3817.7199707,467011.0,6788168.0,-3748.834961
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3817.872,1.0,65030.0,10.436836243,6.6496801376,8.0051851273,,6.9699878693,-999.0,-16.97539902,82.018592834,0.1378988922,3.3247976303,94.820678711,2.6368193626,0.0070000002,3817.8720703,467011.0625,6788168.0,-3748.968262
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3818.024,1.0,65030.0,10.436547279,6.5812001228,7.5963196754,,6.6081871986,-999.0,-16.2320652,81.69883728,0.1341890991,3.5144095421,92.25983429,2.6358704567,0.008192,3818.0239258,467011.09375,6788168.0,-3749.101563
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3818.176,1.0,65030.0,10.387469292,6.3987998962,7.5967545509,,6.6448845863,-999.0,-17.60416985,79.580970764,0.1361227185,3.3799624443,88.629753113,2.6334121227,0.0102239996,3818.1760254,467011.1875,6788168.0,-3749.234619
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3818.328,1.0,65030.0,10.289784431,6.2164001465,7.8937191963,,7.0387263298,-999.0,-17.76632118,74.960899353,0.1389858127,3.267439127,83.518234253,2.6359224319,0.0132480003,3818.3278809,467011.25,6788168.0,-3749.36792
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3818.48,1.0,65030.0,10.221103668,6.0339999199,8.7223644257,,7.985411644,-999.0,-17.43399811,71.878601074,0.147242561,3.2248361111,82.753585815,2.6398398876,0.0148399994,3818.4799805,467011.34375,6788168.0,-3749.500977
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3818.632,1.0,65030.0,10.222564697,5.8516001701,9.4411182404,,8.7146081924,-999.0,-16.73249054,71.760818481,0.167283237,3.485865593,86.091659546,2.646781683,0.0182799995,3818.6320801,467011.40625,6788168.0,-3749.634277
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3818.784,1.0,65030.0,10.49678421,5.6691999435,9.4231472015,,8.7045936584,-999.0,-16.61320686,71.772789001,0.1841371655,3.8164048195,96.1251297,2.6561784744,0.0240880009,3818.7839355,467011.46875,6788168.0,-3749.767578
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3818.936,1.0,65000.0,10.70010376,5.4867997169,8.9543361664,,8.2476787567,-999.0,-15.77400589,71.418617249,0.1848855317,4.1263494492,103.04382324,2.6565315723,0.0265129525,3818.9360352,467011.53125,6788168.0,-3749.900879
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3819.088,1.0,65000.0,10.732897758,5.3932800293,8.3366889954,,7.5803003311,-999.0,-16.20516205,72.547309875,0.1770007461,4.2106761932,104.22016144,2.6445946693,0.0252979528,3819.0878906,467011.59375,6788168.0,-3750.033936
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3819.24,1.0,65000.0,10.730941772,5.36439991,7.9775576591,,7.1581268311,-999.0,-16.85389328,73.83833313,0.1895846874,4.1963758469,104.64383698,2.6321444511,0.0277649425,3819.2399902,467011.6875,6788168.0,-3750.167236
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3819.392,1.0,65000.0,10.730937958,5.3355197906,7.6048016548,,6.7678956985,-999.0,-16.85427666,73.999404907,0.2030146718,3.8777849674,109.80741119,2.6355161667,0.0364079997,3819.3920898,467011.71875,6788167.5,-3750.300293
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3819.544,1.0,65000.0,10.735462189,5.3066396713,7.2883315086,,6.4520306587,-999.0,-17.46231651,73.383102417,0.2080203742,3.6924183369,115.86403656,2.6408760548,0.0372400023,3819.5439453,467011.8125,6788167.5,-3750.433594
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3819.696,1.0,65000.0,10.754561424,5.2777600288,7.1037912369,,6.2456450462,-999.0,-17.90018463,73.85786438,0.2040972859,3.6852166653,118.16745758,2.6425631046,0.0317279994,3819.6960449,467011.875,6788167.5,-3750.566895
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3819.848,1.0,65000.0,10.683135986,5.2488799095,6.9403786659,,6.1210417747,-999.0,-17.42346191,74.788482666,0.1975995451,4.0122647285,115.76494598,2.6480689049,0.0268639997,3819.8479004,467011.96875,6788167.5,-3750.699951
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3820.0,1.0,65000.0,10.448300362,5.2199997902,6.9358000755,,6.1918997765,-999.0,-15.93183136,75.140403748,0.1801090091,4.4039001465,109.65350342,2.6552000046,0.0219999999,3820.0,467012.0,6788167.5,-3750.833252
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3820.152,1.0,65000.0,10.447315216,5.4419198036,7.180305481,,6.515982151,-999.0,-17.28582573,75.882324219,0.1554134935,4.4646673203,98.700782776,2.652723074,0.0125679998,3820.1520996,467012.0625,6788167.5,-3750.966553
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3820.304,1.0,65000.0,10.453030586,5.663839817,7.8605661392,,7.2157711983,-999.0,-17.58170891,76.370758057,0.1348728091,4.2134480476,86.092224121,2.6552448273,0.0101359999,3820.3039551,467012.15625,6788167.5,-3751.099609
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3820.456,1.0,65030.0,10.52302742,5.8857598305,8.9865407944,,8.2763347626,-999.0,-17.71354485,74.645690918,0.1240526661,3.8003287315,76.426017761,2.6498303413,0.0089999996,3820.4560547,467012.21875,6788167.5,-3751.23291
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3820.608,1.0,65030.0,10.672179222,6.1076798439,10.168784142,,9.422088623,-999.0,-17.94138718,72.706520081,0.1266047657,3.6934776306,69.321418762,2.6408288479,0.0098639997,3820.6079102,467012.28125,6788167.5,-3751.366211
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3820.76,1.0,65030.0,10.677619934,6.3295998573,10.864607811,,10.011919975,-999.0,-17.64169693,73.6460495,0.1520532519,3.5959000587,68.482872009,2.6220040321,0.0089199999,3820.7600098,467012.34375,6788167.5,-3751.499268
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3820.912,1.0,65030.0,10.58721447,6.5515198708,10.054096222,,9.1139011383,-999.0,-15.7082262,74.413444519,0.1826602221,3.9716646671,71.426483154,2.6171376705,0.0082959998,3820.9121094,467012.4375,6788167.5,-3751.632568
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3821.064,1.0,65030.0,10.472500801,6.9244799614,8.640086174,,7.8434948921,-999.0,-16.53085136,74.317726135,0.1948392838,4.1840553284,74.803573608,2.6333551407,0.010024,3821.0639648,467012.5,6788167.5,-3751.765625
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3821.216,1.0,65030.0,10.44064045,7.5051198006,8.1361408234,,7.4412999153,-999.0,-16.35141754,74.541824341,0.1778158993,4.1642231941,75.544792175,2.6545855999,0.0117279999,3821.2160645,467012.5625,6788167.5,-3751.898926
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3821.368,1.0,65030.0,10.438788414,8.0857601166,8.5027103424,,7.7333650589,-999.0,-15.76730824,73.731445313,0.1570998728,3.9327321053,73.896362305,2.6710827351,0.0101156803,3821.3679199,467012.625,6788167.5,-3752.032227
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3821.52,1.0,65030.0,10.448816299,8.6663999557,9.5599775314,,8.6602096558,-999.0,-15.64610195,74.321891785,0.1521047503,3.6072318554,76.494750977,2.6720485687,0.0058380468,3821.5200195,467012.6875,6788167.5,-3752.165527
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3821.672,1.0,65030.0,10.513903618,9.2470397949,9.9982557297,,9.0579824448,-999.0,-15.63628483,74.955459595,0.1643786281,3.9567816257,85.139068604,2.6677734852,0.003113918,3821.6721191,467012.78125,6788167.5,-3752.298584
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3821.824,1.0,65030.0,10.604104042,9.8276796341,9.5148010254,,8.6518735886,-999.0,-15.97052097,74.848999023,0.1681303382,4.3681173325,98.003135681,2.6544392109,-0.001184,3821.8239746,467012.84375,6788167.5,-3752.431885
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3821.976,1.0,65000.0,10.606129646,10.408320427,8.9918909073,,8.1452865601,-999.0,-15.5414753,75.296073914,0.153728202,4.6773061752,105.29711151,2.6500768661,-0.002,3821.9760742,467012.90625,6788167.5,-3752.564941
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3822.128,1.0,65000.0,10.462316513,10.574239731,8.2683963776,,7.4864993095,-999.0,-15.22970295,75.256858826,0.1288921535,4.6538391113,103.70159149,2.6587657928,0.0010480001,3822.1279297,467012.96875,6788167.5,-3752.698242
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3822.28,1.0,65000.0,10.411164284,10.662400246,7.9919400215,,7.2245516777,-999.0,-15.99133205,73.836456299,0.1205149591,4.5184121132,95.429733276,2.6654999256,0.003,3822.2800293,467013.03125,6788167.5,-3752.831543
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3822.432,1.0,65000.0,10.451414108,10.750559807,8.1622257233,,7.3312101364,-999.0,-16.1667614,71.619873047,0.1226818785,4.5412883759,88.5859375,2.6634478569,0.003456,3822.4318848,467013.09375,6788167.0,-3752.9646
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3822.584,1.0,65000.0,10.520216942,10.838720322,8.0801744461,,7.2852072716,-999.0,-15.91362476,71.235595703,0.1270544082,4.5261235237,89.186164856,2.6577072144,0.0040000002,3822.5839844,467013.15625,6788167.0,-3753.0979
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3822.736,1.0,65000.0,10.586585999,10.926879883,8.2618913651,,7.5085558891,-999.0,-15.46728897,73.090843201,0.1350382417,4.1968183517,93.23399353,2.6546792984,0.0022240002,3822.736084,467013.25,6788167.0,-3753.231201
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3822.888,1.0,65000.0,10.641433716,11.015040398,8.5425300598,,7.7463078499,-999.0,-15.4918251,74.668327332,0.145825997,3.9640824795,93.276855469,2.6588392258,0.0,3822.8879395,467013.3125,6788167.0,-3753.364502
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3823.04,1.0,65000.0,10.647584915,11.30039978,8.5176401138,,7.6950440407,-999.0,-14.11281109,75.499015808,0.1515914351,3.5431158543,90.313667297,2.6625320911,-0.00032,3823.0400391,467013.375,6788167.0,-3753.497559
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3823.192,1.0,65000.0,10.597556114,12.13792038,8.4373226166,,7.575012207,-999.0,-13.19790649,76.297485352,0.1574270278,3.5294294357,90.035820007,2.6664288044,-0.000464,3823.1918945,467013.4375,6788167.0,-3753.630859
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3823.344,1.0,65000.0,10.476976395,12.975440025,8.228058815,,7.3358101845,-999.0,-13.89008999,77.815139771,0.1592305452,3.8342711926,97.567550659,2.6589040756,0.000752,3823.3439941,467013.53125,6788167.0,-3753.763916
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3823.496,1.0,65000.0,10.348628044,13.812959671,8.1251754761,,7.2377281189,-999.0,-14.0959959,78.898200989,0.1515606493,4.1833076477,103.36096191,2.6297769547,-0.000936,3823.4960938,467013.59375,6788167.0,-3753.897217
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3823.648,1.0,65000.0,10.192706108,14.65048027,8.7410974503,,7.7667737007,-999.0,-13.38599205,79.39806366,0.1418470144,4.2696919441,104.48281097,2.5756835938,-0.004546141,3823.6479492,467013.65625,6788167.0,-3754.030518
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3823.8,1.0,65000.0,10.325775146,15.487999916,9.4436655045,,8.2858333588,-999.0,-12.42113781,79.736618042,0.1384786516,3.8562200069,101.17480469,2.5392503738,-0.005401569,3823.8000488,467013.71875,6788167.0,-3754.163574
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3823.952,1.0,65000.0,10.430727005,16.325519562,8.6289806366,,7.4681572914,-999.0,-11.29662132,79.550094604,0.1477593035,3.728787899,93.271507263,2.5121622086,0.0031795315,3823.9519043,467013.78125,6788167.0,-3754.296631
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3824.104,1.0,65000.0,10.455828667,15.943120003,7.7745990753,,6.5779848099,-999.0,-11.70002556,78.882751465,0.1591316909,4.3522820473,82.574645996,2.4941635132,0.0186525844,3824.1040039,467013.875,6788167.0,-3754.430176
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3824.256,1.0,65030.0,10.457425117,14.99767971,7.1495466232,,5.8944182396,-999.0,-12.39645958,77.714286804,0.1579141319,5.6464533806,70.605232239,2.4702992439,0.0402000025,3824.2561035,467013.9375,6788167.0,-3754.563232
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3824.408,1.0,65030.0,10.510812759,14.052240372,7.0983233452,,5.7139024734,-999.0,-11.27376366,76.750114441,0.1457465589,5.9321136475,63.221645355,2.4898359776,0.0695440024,3824.407959,467014.0,6788167.0,-3754.696533
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3824.56,1.0,65030.0,10.641983986,13.106800079,7.3490557671,,5.7846636772,-999.0,-10.96143627,77.114227295,0.1396308839,4.8692879677,60.432014465,2.5413720608,0.0888400003,3824.5600586,467014.0625,6788167.0,-3754.829834
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3824.712,1.0,65030.0,10.745213509,12.161359787,6.4021282196,,5.0041408539,-999.0,-11.08459663,77.718933105,0.1424399316,3.8681697845,61.548988342,2.6001856327,0.0888239965,3824.7119141,467014.125,6788167.0,-3754.962891
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3824.864,1.0,65030.0,10.777680397,11.215919495,5.4589681625,,4.347591877,-999.0,-10.37226772,78.112167358,0.1485512406,3.6661007404,65.601638794,2.6296126842,0.0714960024,3824.8640137,467014.21875,6788167.0,-3755.095947
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3825.016,2.0,65030.0,10.980841637,10.396719933,4.9881186485,,4.0283150673,-999.0,-9.752236366,76.853462219,0.1570203006,4.6568784714,69.716125488,2.5782408714,0.0550559983,3825.0161133,467014.25,6788167.0,-3755.229248
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3825.168,2.0,65030.0,11.158471107,10.650559425,4.8188471794,,3.8729863167,-999.0,-9.006304741,72.794784546,0.1537791193,7.6022353172,72.927444458,2.4477319717,0.0308720004,3825.1679688,467014.34375,6788167.0,-3755.362305
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3825.32,2.0,90000.0,11.140995979,10.904399872,4.7960438728,,3.7855801582,-999.0,-9.665000916,70.596786499,0.18267712,13.93353653,74.667228699,2.3468599319,0.0241200011,3825.3200684,467014.40625,6788166.5,-3755.495605
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3825.472,2.0,90000.0,11.188178062,11.158240318,4.7171640396,,3.654692173,-999.0,-9.588932037,64.204986572,0.2152288258,19.719347,79.229164124,2.3062703609,0.0296560004,3825.4719238,467014.5,6788166.5,-3755.628906
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3825.624,2.0,90000.0,11.14097023,11.412079811,4.5557460785,,3.4766407013,-999.0,-9.153105736,58.170200348,0.2419492006,24.132963181,84.460601807,2.2886161804,0.0369520001,3825.6240234,467014.53125,6788166.5,-3755.761963
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3825.776,2.0,90000.0,11.064322472,11.665920258,4.2898144722,,3.2279529572,-999.0,-6.716939926,67.342819214,0.2790451944,30.221630096,86.51865387,2.3047790527,0.0580800027,3825.7758789,467014.59375,6788166.5,-3755.895264
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3825.928,2.0,90000.0,11.021879196,11.91975975,4.0463342667,,3.0190591812,-999.0,-4.1438694,79.070472717,0.2848359942,41.841400146,86.364189148,2.3563203812,0.0630377829,3825.9279785,467014.6875,6788166.5,-3756.028564
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3826.08,2.0,90000.0,11.043329239,12.422399521,3.9949929714,,2.9719333649,-999.0,-3.174608231,80.324615479,0.270786792,38.962692261,83.002693176,2.4279921055,0.0538956262,3826.0800781,467014.75,6788166.5,-3756.161621
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3826.232,2.0,90000.0,11.064780235,13.148960114,4.1675052643,,3.1457779408,-999.0,-3.414527655,81.422584534,0.2498006672,16.963476181,78.333297729,2.5003142357,0.0458556265,3826.2319336,467014.84375,6788166.5,-3756.294922
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3826.384,2.0,65030.0,11.086231232,13.875519753,4.5845384598,,3.5115718842,-999.0,-4.869166374,80.323554993,0.2241690904,6.9031152725,72.366500854,2.5322935581,0.032523822,3826.3840332,467014.875,6788166.5,-3756.428223
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3826.536,2.0,65030.0,11.113862038,14.602079391,5.1961522102,,4.0206766129,-999.0,-3.69069314,79.253921509,0.1756125391,4.1970095634,66.808761597,2.512127161,0.0116960006,3826.5358887,467014.96875,6788166.5,-3756.561279
Force_2020_all_wells_train_test_blind_hidden_final/34_11-2 S.las,34/11-2 S,3826.688,2.0,65030.0,11.157676697,15.328639984,5.9425730705,,4.6186127663,-999.0,-2.973863363,79.373764038,0.1400938034,3.2626407146,62.768276215,2.500128746,0.0049920003,3826.6879883,467015.03125,6788166.5,-3756.69458
