source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1875.939735,,,,8.5,0.1737482846,52.437297821,0.747826755,0.6791185737,,,,83.803596497,,1875.9396973,459498.75,6539727.5,-1750.907593
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1876.091735,,,,8.5,0.1737482846,55.756500244,0.7728097439,0.6422816515,,,,80.447677612,,1876.0916748,459498.75,6539728.0,-1751.023193
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1876.243735,,,,8.5,0.1737482846,55.890476227,0.7452764511,0.654871583,,,,78.226890564,,1876.2437744,459498.75,6539728.0,-1751.138916
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1876.395735,,,,8.5,0.1737482846,55.937664032,0.6936719418,0.6619095802,,,,70.796974182,,1876.395752,459498.75,6539728.0,-1751.254639
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1876.547735,,,,8.5,0.1737482846,55.985141754,0.6713341475,0.6570759416,,,,66.600227356,,1876.5477295,459498.75,6539728.0,-1751.370239
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1876.699735,,,,8.5,0.1737482846,56.032615662,0.7505869865,0.557761848,,,,61.017982483,,1876.699707,459498.71875,6539728.0,-1751.48584
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1876.851735,,,,8.5,0.1737482846,56.080097198,0.7510204911,0.5491434336,,,,59.257762909,,1876.8516846,459498.71875,6539728.0,-1751.601685
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1877.003735,,,,8.5,0.1737482846,56.127578735,0.7031151652,0.6047027707,,,,55.822200775,,1877.0037842,459498.71875,6539728.5,-1751.717163
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1877.155735,,,,8.5,0.1737482846,56.175045013,0.7136904597,0.6225615144,,,,54.595386505,,1877.1557617,459498.71875,6539728.5,-1751.832886
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1877.307735,,,,8.5,0.1737482846,56.222522736,0.7353823781,0.6152245998,,,,56.202697754,,1877.3077393,459498.71875,6539728.5,-1751.948608
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1877.459735,,,,8.5,0.1737482846,56.26996994,0.7321243882,0.62662673,,,,58.011451721,,1877.4597168,459498.71875,6539728.5,-1752.064209
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1877.611735,,,,8.5,0.1737482846,56.317489624,0.7281335592,0.6096009612,,,,60.488399506,,1877.6116943,459498.71875,6539728.5,-1752.179932
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1877.763735,,,,8.5,0.1737482846,56.143703461,0.7395630479,0.5964733958,,,,61.201217651,,1877.7637939,459498.71875,6539729.0,-1752.295532
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1877.915735,,,,8.5,0.1737482846,54.880474091,0.7438452244,0.588309586,,,,62.107475281,,1877.9157715,459498.71875,6539729.0,-1752.411255
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1878.067735,,,,8.5,0.1737482846,51.099693298,0.7411251664,0.5860834718,,,,62.780250549,,1878.067749,459498.71875,6539729.0,-1752.526978
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1878.219735,,,,8.5,0.1737482846,49.154853821,0.7352641225,0.6032077074,,,,62.309928894,,1878.2197266,459498.71875,6539729.0,-1752.6427
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1878.371735,,,,8.5,0.1737482846,49.154853821,0.7674008012,0.6259181499,,,,60.185710907,,1878.3717041,459498.71875,6539729.0,-1752.758301
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1878.523735,,,,8.5,0.1737482846,49.154853821,0.7680493593,0.6488654017,,,,59.407974243,,1878.5236816,459498.71875,6539729.5,-1752.874023
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1878.675735,,,,8.5,0.1737482846,49.154853821,0.7461864948,0.734408915,,,,59.032520294,,1878.6757813,459498.71875,6539729.5,-1752.989746
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1878.827735,,,,8.5,0.1737482846,49.154853821,0.7336551547,0.7579080462,,,,58.487411499,,1878.8277588,459498.71875,6539729.5,-1753.105347
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1878.979735,,,,8.5,0.1737482846,52.077880859,0.7867567539,0.7175035477,,,,57.388469696,,1878.9797363,459498.71875,6539729.5,-1753.221069
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1879.131735,,,,8.5,0.1737482846,64.422897339,0.8097419143,0.7037189007,,,,57.848571777,,1879.1317139,459498.71875,6539729.5,-1753.33667
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1879.283735,,,,8.5,0.1737482846,64.239356995,0.793182075,0.7348847389,,,,60.601581573,,1879.2836914,459498.71875,6539730.0,-1753.452393
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1879.435735,,,,8.5,0.1737482846,64.272964478,0.7807825804,0.7341957092,,,,62.311302185,,1879.435791,459498.71875,6539730.0,-1753.568115
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1879.587735,,,,8.5,0.1737482846,64.324104309,0.7883922458,0.6967011094,,,,64.276420593,,1879.5877686,459498.71875,6539730.0,-1753.683838
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1879.739735,,,,8.5,0.1737482846,64.375267029,0.7917883992,0.7070125937,,,,63.747356415,,1879.7397461,459498.71875,6539730.0,-1753.799438
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1879.891735,,,,8.5,0.1737482846,64.42640686,0.7984901071,0.7200530767,,,,60.732875824,,1879.8917236,459498.71875,6539730.0,-1753.915161
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1880.043735,,,,8.5,0.1737482846,61.153793335,0.8036208153,0.7191516757,,,,59.447380066,,1880.0437012,459498.71875,6539730.5,-1754.030762
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1880.195735,,,,8.5,0.1737482846,48.898368835,0.80400002,0.7254528999,,,,58.044605255,,1880.1956787,459498.6875,6539730.5,-1754.146484
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1880.347735,,,,8.5,0.1737482846,48.838661194,0.7773532867,0.749890089,,,,57.919216156,,1880.3477783,459498.6875,6539730.5,-1754.262207
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1880.499735,,,,8.5,0.1737482846,48.816360474,0.8024958968,0.7135057449,,,,58.177379608,,1880.4997559,459498.6875,6539730.5,-1754.377808
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1880.651735,,,,8.5,0.1737482846,48.794078827,0.8214437366,0.6460520625,,,,57.694896698,,1880.6517334,459498.6875,6539730.5,-1754.49353
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1880.803735,,,,8.5,0.1737482846,48.771774292,0.7865513563,0.6272429824,,,,56.188144684,,1880.8037109,459498.6875,6539731.0,-1754.609253
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1880.955735,,,,8.5,0.1737482846,48.749488831,0.7648208141,0.6278179288,,,,55.84330368,,1880.9556885,459498.6875,6539731.0,-1754.724976
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1881.107735,,,,8.5,0.1737482846,48.727184296,0.8381960988,0.5546158552,,,,55.890949249,,1881.1077881,459498.6875,6539731.0,-1754.840576
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1881.259735,,,,8.5,0.1737482846,48.704906464,0.8893749714,0.5596510172,,,,55.525699615,,1881.2597656,459498.6875,6539731.0,-1754.956177
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1881.411735,,,,8.5,0.1737482846,48.682132721,0.7850192785,0.6654773951,,,,55.48690033,,1881.4117432,459498.6875,6539731.0,-1755.071899
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1881.563735,,,,8.5,0.1737482846,48.660320282,0.7568300366,0.728204906,,,,56.032287598,,1881.5637207,459498.6875,6539731.5,-1755.1875
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1881.715735,,,,8.5,0.1737482846,48.63703537,0.7729071379,0.7438489199,,,,56.470050812,,1881.7156982,459498.6875,6539731.5,-1755.303223
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1881.867735,,,,8.5,0.1737482846,48.616207123,0.7830371261,0.7521441579,,,,56.207695007,,1881.8676758,459498.6875,6539731.5,-1755.418823
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1882.019735,,,,8.5,0.1737482846,51.032226563,0.7946805954,0.7423194051,,,,54.705089569,,1882.0197754,459498.6875,6539731.5,-1755.534546
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1882.171735,,,,8.5,0.1737482846,64.833763123,0.8022139072,0.7267967463,,,,51.277671814,,1882.1717529,459498.6875,6539731.5,-1755.650269
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1882.323735,,,,8.5,0.1737482846,66.783355713,0.7985762954,0.7223457694,,,,49.976070404,,1882.3237305,459498.6875,6539732.0,-1755.765991
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1882.475735,,,,8.5,0.1737482846,66.824081421,0.7635868192,0.72288239,,,,49.016433716,,1882.475708,459498.6875,6539732.0,-1755.881592
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1882.627735,,,,8.5,0.1737482846,66.868713379,0.7290994525,0.7344325781,,,,48.541675568,,1882.6276855,459498.6875,6539732.0,-1755.997314
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1882.779735,,,,8.5,0.1737482846,66.913352966,0.7820098996,0.6246114969,,,,49.310310364,,1882.7797852,459498.6875,6539732.0,-1756.112915
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1882.931735,,,,8.5,0.1737482846,65.023536682,0.8311164975,0.5451382399,,,,50.3960495,,1882.9317627,459498.6875,6539732.0,-1756.228638
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1883.083735,,,,8.5,0.1737482846,56.303142548,0.7899193764,0.5264095068,,,,50.800918579,,1883.0837402,459498.6875,6539732.5,-1756.34436
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1883.235735,,,,8.5,0.1737482846,55.560218811,0.7873474956,0.5649971962,,,,50.24438858,,1883.2357178,459498.6875,6539732.5,-1756.459961
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1883.387735,,,,8.5,0.1737482846,55.560218811,0.8105304241,0.6203935742,,,,49.324840546,,1883.3876953,459498.6875,6539732.5,-1756.575684
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1883.539735,,,,8.5,0.1737482846,55.560218811,0.773383081,0.70923388,,,,49.220333099,,1883.5397949,459498.65625,6539732.5,-1756.691406
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1883.691735,,,,8.5,0.1737482846,55.560218811,0.8290095329,0.7400860786,,,,50.72687149,,1883.6917725,459498.65625,6539732.5,-1756.807007
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1883.843735,,,,8.5,0.1737482846,55.847888947,0.8432943821,0.7344112396,,,,52.352649689,,1883.84375,459498.65625,6539733.0,-1756.922729
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1883.995735,,,,8.5,0.1737482846,57.373497009,0.8268813491,0.7329999804,,,,54.85849762,,1883.9957275,459498.65625,6539733.0,-1757.038452
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1884.147735,,,,8.5,0.1737482846,62.42590332,0.8180250525,0.7406820655,,,,56.109218597,,1884.1477051,459498.65625,6539733.0,-1757.154053
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1884.299735,,,,8.5,0.1737482846,63.30853653,0.7957344055,0.7624149323,,,,57.635158539,,1884.2996826,459498.65625,6539733.0,-1757.269775
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1884.451735,,,,8.5,0.1737482846,63.26077652,0.8708870411,0.6922024488,,,,59.381793976,,1884.4517822,459498.65625,6539733.0,-1757.385498
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1884.603735,,,,8.5,0.1737482846,63.211788177,0.9399453998,0.6460327506,,,,59.67804718,,1884.6037598,459498.65625,6539733.5,-1757.501099
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1884.755735,,,,8.5,0.1737482846,63.165206909,0.8539055586,0.7344085574,,,,57.750995636,,1884.7557373,459498.65625,6539733.5,-1757.616821
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1884.907735,,,,8.5,0.1737482846,63.11561203,0.8175051212,0.786467731,,,,56.148475647,,1884.9077148,459498.65625,6539733.5,-1757.732544
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1885.059735,,,,8.5,0.1737482846,63.713745117,0.8324305415,0.8139437437,,,,54.317085266,,1885.0596924,459498.65625,6539733.5,-1757.848145
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1885.211735,,,,8.5,0.1737482846,66.955314636,0.8493658304,0.8113170862,,,,53.326343536,,1885.211792,459498.65625,6539733.5,-1757.963867
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1885.363735,,,,8.5,0.1737482846,66.907752991,0.8669839501,0.8083351254,,,,51.208293915,,1885.3637695,459498.65625,6539734.0,-1758.07959
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1885.515735,,,,8.5,0.1737482846,66.85131073,0.860039413,0.798869431,,,,50.287727356,,1885.5157471,459498.65625,6539734.0,-1758.19519
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1885.667735,,,,8.5,0.1737482846,66.804878235,0.8646170497,0.7697046995,,,,50.832778931,,1885.6677246,459498.65625,6539734.0,-1758.310913
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1885.819735,,,,8.5,0.1737482846,66.753189087,0.8552784324,0.7722473145,,,,51.477859497,,1885.8197021,459498.65625,6539734.0,-1758.426514
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1885.971735,,,,8.5,0.1737482846,65.122245789,0.80451262,0.800298214,,,,51.364933014,,1885.9716797,459498.65625,6539734.0,-1758.542236
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1886.123735,,,,8.5,0.1737482846,55.347137451,0.8062913418,0.7846950293,,,,50.740947723,,1886.1237793,459498.65625,6539734.5,-1758.657837
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1886.275735,,,,8.5,0.1737482846,53.553279877,0.8245137334,0.7375414371,,,,50.306991577,,1886.2757568,459498.65625,6539734.5,-1758.77356
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1886.427735,,,,8.5,0.1737482846,53.501110077,0.8312564492,0.7060191035,,,,50.874629974,,1886.4277344,459498.65625,6539734.5,-1758.88916
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1886.579735,,,,8.5,0.1737482846,53.449668884,0.8295664191,0.6709855795,,,,51.789016724,,1886.5797119,459498.65625,6539734.5,-1759.004883
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1886.731735,,,,8.5,0.1737482846,53.39818573,0.8298087716,0.6648088098,,,,51.528015137,,1886.7316895,459498.65625,6539734.5,-1759.120605
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1886.883735,,,,8.5,0.1737482846,53.412837982,0.8662941456,0.7206510305,,,,50.29001236,,1886.8837891,459498.65625,6539735.0,-1759.236206
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1887.035735,,,,8.5,0.1737482846,54.254486084,0.8693745136,0.8641890883,,,,49.998714447,,1887.0357666,459498.625,6539735.0,-1759.351929
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1887.187735,,,,8.5,0.1737482846,54.40045929,0.8824219704,0.8943975568,,,,50.917808533,,1887.1877441,459498.625,6539735.0,-1759.467651
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1887.339735,,,,8.5,0.1737482846,54.349239349,0.9091514945,0.8445037603,,,,51.119857788,,1887.3397217,459498.625,6539735.0,-1759.583252
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1887.491735,,,,8.5,0.1737482846,54.297763824,0.8823677897,0.8017554879,,,,50.545516968,,1887.4916992,459498.625,6539735.0,-1759.698975
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1887.643735,,,,8.5,0.1737482846,54.246330261,0.8113517165,0.8534762263,,,,51.110542297,,1887.6436768,459498.625,6539735.5,-1759.814575
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1887.795735,,,,8.5,0.1737482846,54.193374634,0.7989529967,0.8690000176,,,,51.573497772,,1887.7957764,459498.625,6539735.5,-1759.930298
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1887.947735,,,,8.5,0.1737482846,55.457305908,0.8307205439,0.8500950933,,,,51.606826782,,1887.9477539,459498.625,6539735.5,-1760.046021
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1888.099735,,,,8.5,0.1737482846,57.230342865,0.8656995296,0.8253679872,,,,51.431091309,,1888.0997314,459498.625,6539735.5,-1760.161621
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1888.251735,,,,8.5,0.1737482846,57.188247681,0.9160317779,0.786356926,,,,50.393920898,,1888.251709,459498.625,6539735.5,-1760.277344
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1888.403735,,,,8.5,0.1737482846,57.13381958,0.917080462,0.7910394073,,,,49.746734619,,1888.4036865,459498.625,6539736.0,-1760.393066
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1888.555735,,,,8.5,0.1737482846,57.08681488,0.9256563187,0.7957770824,,,,50.545753479,,1888.5557861,459498.625,6539736.0,-1760.508667
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1888.707735,,,,8.5,0.1737482846,57.029697418,0.9576621652,0.7781829834,,,,51.244228363,,1888.7077637,459498.625,6539736.0,-1760.62439
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1888.859735,,,,8.5,0.1737482846,57.923717499,0.9744895697,0.7776306272,,,,50.596363068,,1888.8597412,459498.625,6539736.0,-1760.740112
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1889.011735,,,,8.5,0.1737482846,63.736549377,1.0062347651,0.7643826008,,,,49.866161346,,1889.0117188,459498.625,6539736.0,-1760.855713
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1889.163735,,,,8.5,0.1737482846,64.750709534,0.968208015,0.7991211414,,,,48.383579254,,1889.1636963,459498.625,6539736.5,-1760.971436
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1889.315735,,,,8.5,0.1737482846,64.750709534,0.8859850764,0.9263960719,,,,46.968711853,,1889.3157959,459498.625,6539736.5,-1761.087158
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1889.467735,,,,8.5,0.1737482846,64.750709534,0.9206089973,0.9574293494,,,,46.046062469,,1889.4677734,459498.625,6539736.5,-1761.202759
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1889.619735,,,,8.5,0.1737482846,64.750709534,1.0503175259,0.8201563954,,,,46.613143921,,1889.619751,459498.625,6539736.5,-1761.318481
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1889.771735,,,,8.5,0.1737482846,64.760917664,0.9921246171,0.8019829988,,,,47.938110352,,1889.7717285,459498.625,6539736.5,-1761.434082
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1889.923735,,,,8.5,0.1737482846,64.943962097,0.9484209418,0.8137719631,,,,47.969154358,,1889.9237061,459498.625,6539736.5,-1761.549805
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1890.075735,,,,8.5,0.1737482846,65.497215271,0.9432480931,0.8022170067,,,,46.980964661,,1890.0756836,459498.625,6539737.0,-1761.665527
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1890.227735,,,,8.5,0.1737482846,65.806648254,0.9422503114,0.8002490401,,,,46.364387512,,1890.2277832,459498.625,6539737.0,-1761.781128
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1890.379735,,,,8.5,0.1737482846,65.8646698,0.9181014895,0.8219112158,,,,44.972198486,,1890.3797607,459498.59375,6539737.0,-1761.896851
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1890.531735,,,,8.5,0.1737482846,65.8646698,0.8869245648,0.8476092219,,,,43.602817535,,1890.5317383,459498.59375,6539737.0,-1762.012451
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1890.683735,,,,8.5,0.1737482846,65.8646698,0.8723263144,0.8362035155,,,,42.102985382,,1890.6837158,459498.59375,6539737.0,-1762.128174
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1890.835735,,,,8.5,0.1737482846,65.8646698,0.8707390428,0.8174360394,,,,41.278129578,,1890.8356934,459498.59375,6539737.5,-1762.243896
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1890.987735,,,,8.5,0.1737482846,65.8646698,0.8680551648,0.8137362003,,,,41.631149292,,1890.987793,459498.59375,6539737.5,-1762.359497
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1891.139735,,,,8.5,0.1737482846,63.660991669,0.8464552164,0.81620121,,,,44.318664551,,1891.1397705,459498.59375,6539737.5,-1762.47522
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1891.291735,,,,8.5,0.1737482846,63.050022125,0.8368073106,0.8133454919,,,,46.212791443,,1891.291748,459498.59375,6539737.5,-1762.590942
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1891.443735,,,,8.5,0.1737482846,63.027702332,0.8593096733,0.775578618,,,,47.172309875,,1891.4437256,459498.59375,6539737.5,-1762.706543
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1891.595735,,,,8.5,0.1737482846,63.001720428,0.8803350329,0.7424091101,,,,47.320262909,,1891.5957031,459498.59375,6539738.0,-1762.822266
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1891.747735,,,,8.5,0.1737482846,62.980220795,0.8661990762,0.7335537672,,,,45.908683777,,1891.7476807,459498.59375,6539738.0,-1762.937988
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1891.899735,,,,8.5,0.1737482846,62.953575134,0.8525174856,0.7416433692,,,,44.359085083,,1891.8997803,459498.59375,6539738.0,-1763.053589
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1892.051735,,,,8.5,0.1737482846,62.932743073,0.8715339899,0.7478712201,,,,42.976745605,,1892.0517578,459498.59375,6539738.0,-1763.169312
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1892.203735,,,,8.5,0.1737482846,62.908958435,0.8864398599,0.7497155666,,,,42.156814575,,1892.2037354,459498.59375,6539738.0,-1763.285034
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1892.355735,,,,8.5,0.1737482846,62.885261536,0.905392468,0.7571271658,,,,39.705024719,,1892.3557129,459498.59375,6539738.5,-1763.400757
Force_2020_all_wells_train_test_blind_hidden_final/16_1-6 A.las,16/1-6 A Verdandi Appr,1892.507735,,,,8.5,0.1737482846,62.861568451,0.9105795622,0.7734943032,,,,37.829322815,,1892.5076904,459498.59375,6539738.5,-1763.516479
