source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,RDEP,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3097.8652022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6077089906,1.0634819269,89.323989868,83.780220032,0.2555286884,6.2159605026,60.292369843,2.378888607,0.0231233891,3097.8652344,443269.9375,6444990.0,-3070.52832
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3098.0172022,2.0,65030.0,8.2890634537,8.5,-0.207851946,,0.6226944327,0.9704598784,91.590354919,82.397369385,0.2504760623,6.2547712326,63.918544769,2.4030373096,0.0271756817,3098.0170898,443269.9375,6444990.0,-3070.680176
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3098.1692022,2.0,65030.0,8.2890634537,8.5,-0.198347539,,0.6437017322,0.9100672603,94.662872314,83.599601746,0.245860815,5.7134661674,65.152565002,2.4134378433,0.0295306481,3098.1691895,443269.9375,6444990.0,-3070.832275
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3098.3212022,2.0,65030.0,8.2890634537,8.5,-0.210936934,,0.6664379835,0.9321364164,96.438774109,83.580764771,0.2434253991,5.0886731148,64.444473267,2.4412274361,0.0292515289,3098.3212891,443269.9375,6444990.0,-3070.984131
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3098.4732022,2.0,65030.0,8.2905445099,8.5,-0.209455878,,0.6848425269,1.0369100571,97.763877869,83.347969055,0.2540385723,5.1265621185,63.423503876,2.4847168922,0.0311906748,3098.4731445,443269.9375,6444990.0,-3071.135986
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3098.6252022,2.0,65030.0,8.2954101563,8.5,-0.204589993,,0.6954371333,1.1199913025,99.097396851,82.493927002,0.2590220869,5.5166873932,64.960929871,2.5210630894,0.0308478065,3098.6252441,443269.90625,6444990.0,-3071.288086
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3098.7772022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7020907998,1.1361199617,101.24728394,81.821472168,0.2528416812,5.9688339233,66.560058594,2.4967143536,0.0272040274,3098.7770996,443269.90625,6444990.0,-3071.439941
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3098.9292022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7141967416,1.1126418114,102.51430511,83.000976563,0.2407403141,6.256585598,65.526741028,2.4222223759,0.0115151377,3098.9291992,443269.90625,6444990.0,-3071.592041
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3099.0812022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7352687716,1.0928072929,101.19168091,84.098266602,0.2352511436,6.1454610825,63.271072388,2.3824818134,0.0085429214,3099.0812988,443269.90625,6444990.0,-3071.743896
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3099.2332022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7577940822,1.0748667717,97.876037598,84.752059937,0.2347661108,5.7032823563,62.546516418,2.3782858849,0.0068836384,3099.2331543,443269.90625,6444990.0,-3071.895752
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3099.3852022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7739406824,1.0732427835,95.388473511,83.635467529,0.2519564033,5.4128880501,62.461166382,2.4188830853,0.0137962056,3099.3852539,443269.90625,6444990.0,-3072.047852
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3099.5372022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7897221446,1.0749078989,96.290145874,83.561279297,0.259888947,5.3185329437,65.075141907,2.4465889931,0.0233997703,3099.5371094,443269.90625,6444990.0,-3072.199707
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3099.6892022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8161513805,1.0890951157,99.327583313,82.416786194,0.2659021914,5.2191591263,68.948394775,2.4572236538,0.0300243869,3099.689209,443269.90625,6444990.0,-3072.351563
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3099.8412022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8571689725,1.1259862185,102.90377045,82.41658783,0.2578999996,5.0941591263,74.364692688,2.4716734886,0.034983594,3099.8413086,443269.875,6444990.0,-3072.503662
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3099.9932022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.905113399,1.1815172434,104.86021423,81.770202637,0.2543094754,4.8240513802,75.245155334,2.5321135521,0.0467002355,3099.9931641,443269.875,6444990.0,-3072.655518
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3100.1452022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.9314001203,1.3156718016,106.18270111,80.664489746,0.2597299814,4.8003134727,76.63130188,2.5853345394,0.0544661507,3100.1452637,443269.875,6444990.0,-3072.807373
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3100.2972022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.9272982478,1.4594398737,108.49289703,81.080406189,0.2650824487,5.0892090797,75.586212158,2.5774216652,0.0496834666,3100.2971191,443269.875,6444990.0,-3072.959229
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3100.4492022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.9096574187,1.5008003712,110.13577271,81.955047607,0.2671531737,5.1510100365,74.111236572,2.4828929901,0.0295948014,3100.4492188,443269.875,6444990.0,-3073.111328
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3100.6012022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8945556879,1.420060873,109.21861267,84.764633179,0.2619208395,5.3798613548,67.796363831,2.3798115253,0.0104460763,3100.6013184,443269.875,6444990.0,-3073.263184
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3100.7532022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8817538619,1.3508349657,104.33190155,87.007972717,0.2588995993,5.377196312,60.420669556,2.3265674114,0.0063582473,3100.7531738,443269.875,6444990.0,-3073.415039
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3100.9052022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8672465682,1.3220630884,98.04725647,88.126342773,0.2626984715,5.1314005852,56.599845886,2.3175215721,0.0049932995,3100.9052734,443269.875,6444990.0,-3073.567139
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3101.0572022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8469031453,1.2929975986,93.765853882,87.395393372,0.263289988,4.3898692131,57.805152893,2.3451931477,0.0042238575,3101.0571289,443269.875,6444990.0,-3073.718994
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3101.2092022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8220509291,1.1793823242,94.693885803,85.285148621,0.2611684203,3.7543714046,64.56363678,2.3805680275,0.0066108829,3101.2092285,443269.84375,6444990.0,-3073.871094
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3101.3612022,2.0,65030.0,8.2890644073,8.5,-0.210936025,,0.8015708923,1.07654953,97.614074707,83.203048706,0.256028235,3.6164624691,70.105285645,2.4074065685,0.009419349,3101.361084,443269.84375,6444990.0,-3074.022705
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3101.5132022,2.0,65030.0,8.2901344299,8.5,-0.209865093,,0.790763557,1.0266127586,101.51426697,82.178741455,0.2548291683,3.8613061905,70.500213623,2.4161765575,0.0116224447,3101.5131836,443269.84375,6444990.0,-3074.174805
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3101.6652022,2.0,65030.0,8.2958164215,8.5,-0.20418413,,0.7852681279,0.9957552552,104.45861053,83.259620667,0.2566334009,4.6363015175,68.665542603,2.4078114033,0.0128700966,3101.6652832,443269.84375,6444990.0,-3074.326904
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3101.8172022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7780238986,0.9771350026,104.55808258,83.146934509,0.2716141045,5.3140249252,66.586853027,2.3956573009,0.0167495571,3101.8171387,443269.84375,6444990.0,-3074.47876
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3101.9692022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7635785341,0.9271778464,103.59037018,84.422637939,0.2777464986,5.9893841743,63.792778015,2.3646030426,0.0143780392,3101.9692383,443269.84375,6444990.0,-3074.630615
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3102.1212022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7396104932,0.9192063808,101.59400177,86.624420166,0.2731944919,5.9353656769,59.543849945,2.3256905079,0.0131232962,3102.1210938,443269.84375,6444990.0,-3074.782471
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3102.2732022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7114660144,1.0231078863,97.086723328,86.985305786,0.2685070336,6.2011833191,54.047359467,2.2969830036,0.012136098,3102.2731934,443269.84375,6444990.0,-3074.93457
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3102.4252022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6849461794,1.1554789543,93.343849182,88.433647156,0.2668390572,6.2867465019,51.473323822,2.2818446159,0.0104096383,3102.425293,443269.8125,6444990.0,-3075.086426
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3102.5772022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6645193696,1.2272888422,89.661842346,89.304389954,0.2793347538,6.2049198151,51.177055359,2.2825832367,0.0088525629,3102.5771484,443269.8125,6444990.0,-3075.238281
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3102.7292022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6485401392,1.2107135057,86.814804077,88.542060852,0.2768816054,6.1804981232,50.67427063,2.2872574329,0.0099060945,3102.729248,443269.8125,6444990.0,-3075.390381
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3102.8812022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6371223927,1.084156394,87.125053406,88.168327332,0.2719837129,6.1951570511,52.426280975,2.2945899963,0.01049913,3102.8811035,443269.8125,6444990.0,-3075.542236
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3103.0332022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6278658509,0.9748928547,88.815155029,88.599075317,0.2661302686,6.2917928696,50.205307007,2.2899577618,0.010044043,3103.0332031,443269.8125,6444990.0,-3075.694092
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3103.1852022,2.0,30000.0,8.2890634537,8.5,-0.2109375,,0.6186324954,0.941629827,90.059242249,87.77911377,0.2672322989,5.9626927376,50.481742859,2.3002517223,0.014406085,3103.1853027,443269.8125,6444990.0,-3075.846191
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3103.3372022,2.0,30000.0,8.2890634537,8.5,-0.2109375,,0.6096326709,0.9697512984,91.187576294,87.631858826,0.2616758943,6.0909438133,49.596118927,2.3000948429,0.0162746757,3103.3371582,443269.8125,6444990.0,-3075.998047
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3103.4892022,2.0,30000.0,8.2890634537,8.5,-0.2109375,,0.6032176018,1.0007520914,91.095535278,87.971504211,0.2532001436,6.3295388222,49.782344818,2.2976009846,0.0165999904,3103.4892578,443269.8125,6444990.0,-3076.150146
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3103.6412022,2.0,30000.0,8.2890634537,8.5,-0.2109375,,0.6008304954,1.1124283075,89.124694824,88.689987183,0.2384912521,6.7290706635,49.109661102,2.2817902565,0.0147989113,3103.6411133,443269.8125,6444990.0,-3076.301758
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3103.7932022,2.0,30000.0,8.2890634537,8.5,-0.2109375,,0.6035070419,1.3378152847,87.267784119,89.323020935,0.2399377674,6.6763682365,50.688285828,2.2808520794,0.0139274867,3103.7932129,443269.78125,6444990.0,-3076.453857
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3103.9452022,2.0,30000.0,8.2890634537,8.5,-0.2109375,,0.60833323,1.4463614225,84.687408447,87.372879028,0.2425828725,6.551112175,54.006931305,2.3134865761,0.0137452176,3103.9453125,443269.78125,6444990.0,-3076.605713
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3104.0972022,2.0,30000.0,8.2890644073,8.5,-0.210936368,,0.6129408479,1.2799676657,85.11366272,83.956886292,0.2391229123,7.3683409691,58.21667099,2.364825964,0.0199008714,3104.097168,443269.78125,6444990.0,-3076.757568
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3104.2492022,2.0,65030.0,8.2897729874,8.5,-0.210227057,,0.6206086278,1.1710780859,88.640975952,80.572807312,0.2425154746,7.0404171944,58.62159729,2.4150364399,0.0267450325,3104.2492676,443269.78125,6444990.0,-3076.909668
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3104.4012022,2.0,65030.0,8.2965497971,8.5,-0.202431455,,0.6378976703,1.163433075,93.621910095,80.326637268,0.2391264141,6.4301114082,59.638389587,2.4172799587,0.023519339,3104.401123,443269.78125,6444990.0,-3077.061523
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3104.5532022,2.0,65030.0,8.2926521301,8.5,-0.196640894,,0.6688173413,1.1651711464,96.953956604,80.760551453,0.2386589646,5.4913263321,57.54624176,2.4114646912,0.0202364847,3104.5532227,443269.78125,6444990.0,-3077.213623
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3104.7052022,2.0,65030.0,8.2890691757,8.5,-0.210930511,,0.7144066691,1.1434621811,97.309944153,82.563926697,0.2434136569,4.9359054565,57.940357208,2.4213531017,0.0233790092,3104.7053223,443269.78125,6444990.0,-3077.365479
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3104.8572022,2.0,65030.0,8.2896785736,8.5,-0.210322767,,0.7702044249,1.1201202869,97.444702148,83.205497742,0.2411180586,4.5938801765,61.594413757,2.4597964287,0.0262127724,3104.8571777,443269.78125,6444990.0,-3077.517334
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3105.0092022,2.0,65030.0,8.296875,8.5,-0.203125015,,0.8343468904,1.1217705011,97.876449585,82.04624176,0.2399526387,4.1494321823,71.660942078,2.511289835,0.0278313421,3105.0092773,443269.78125,6444990.0,-3077.669434
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3105.1612022,2.0,65000.0,8.2968740463,8.5,-0.203125581,,0.8954735398,1.1506726742,100.57128906,81.250343323,0.2278654724,3.9356067181,83.166847229,2.5416693687,0.0217128173,3105.1611328,443269.75,6444990.0,-3077.821289
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3105.3132022,2.0,65000.0,8.2963066101,8.5,-0.203692988,,0.9464150667,1.2796969414,104.19807434,79.283531189,0.2224024385,3.8441712856,89.669830322,2.5664470196,0.018553026,3105.3132324,443269.75,6444990.0,-3077.973145
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3105.4652022,2.0,65000.0,8.2890634537,8.5,-0.2109375,,0.986772418,1.5131589174,107.87460327,77.737625122,0.2308071405,3.7847781181,86.6456604,2.561327219,0.013853509,3105.4650879,443269.75,6444990.0,-3078.125
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3105.6172022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,1.0052959919,1.742336154,110.66786957,76.920417786,0.2378495932,3.9534575939,80.623908997,2.5403072834,0.0221868996,3105.6171875,443269.75,6444990.0,-3078.2771
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3105.7692022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.9958314896,1.7219064236,112.25909424,77.291664124,0.2492414862,4.5669035912,74.439727783,2.5001738071,0.0314935707,3105.7692871,443269.75,6444990.0,-3078.429199
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3105.9212022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.9691479802,1.3650575876,111.52245331,78.764213562,0.2556931973,5.0989451408,72.367622375,2.4544417858,0.0350610726,3105.9211426,443269.75,6444990.0,-3078.580811
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3106.0732022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.9352394938,0.9591300488,109.05381012,81.442718506,0.2599980235,5.7430958748,67.310005188,2.4174439907,0.0366245806,3106.0732422,443269.75,6444990.0,-3078.73291
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3106.2252022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.895819366,0.7987497449,106.89124298,83.833152771,0.2603963017,5.6885719299,65.187538147,2.4073178768,0.0420461074,3106.2250977,443269.75,6444990.0,-3078.884766
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3106.3772022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8574740887,0.8034116626,104.081604,84.469200134,0.24595128,5.8618583679,65.28730011,2.3912084103,0.0304520354,3106.3771973,443269.71875,6444990.0,-3079.036621
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3106.5292022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.8221507072,0.9261192083,102.25805664,85.617843628,0.241313383,5.6691436768,66.917808533,2.4001836777,0.0240388401,3106.5292969,443269.71875,6444990.0,-3079.188721
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3106.6812022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7919151783,1.2282818556,99.019165039,84.023338318,0.2321566492,5.6335325241,63.908687592,2.4104478359,0.0239369478,3106.6811523,443269.71875,6444990.0,-3079.340576
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3106.8332022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.770186007,1.555852294,95.781181335,82.472427368,0.2478012145,5.960111618,57.002883911,2.4059405327,0.0177986249,3106.833252,443269.71875,6444990.0,-3079.492676
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3106.9852022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7525574565,1.593319416,92.728439331,81.904388428,0.2510517538,6.4210243225,54.472881317,2.3969495296,0.0133549497,3106.9851074,443269.71875,6444990.0,-3079.644287
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3107.1372022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7331231833,1.4305032492,91.156494141,82.055908203,0.2630634606,6.9198966026,54.502399445,2.3730201721,0.0105659813,3107.137207,443269.71875,6444990.0,-3079.796387
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3107.2892022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7135196328,1.3093477488,90.618721008,83.451972961,0.253395766,7.4599699974,52.916072845,2.3438744545,0.0063223052,3107.2893066,443269.71875,6444990.0,-3079.948486
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3107.4412022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6910382509,1.4050886631,89.065071106,84.833610535,0.2485020161,7.86536026,49.035232544,2.3104889393,0.003326758,3107.4411621,443269.71875,6444990.0,-3080.100342
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3107.5932022,2.0,65030.0,8.2890634537,8.5,-0.210937381,,0.6657428145,1.5122760534,85.793807983,85.83177948,0.2433735281,7.5703129768,45.578365326,2.292552948,0.0026500574,3107.5932617,443269.71875,6444990.0,-3080.252197
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3107.7452022,2.0,30000.0,8.2892961502,8.5,-0.210704267,,0.6420083642,1.5265822411,81.732704163,86.785064697,0.2442322373,6.8426923752,46.006465912,2.2962355614,0.0060061943,3107.7451172,443269.6875,6444990.0,-3080.404053
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3107.8972022,2.0,30000.0,8.2966566086,8.5,-0.203343272,,0.6232348084,1.4389703274,79.539550781,86.319549561,0.2463414371,6.2011609077,44.212085724,2.2938258648,0.0060953489,3107.8972168,443269.6875,6444990.0,-3080.556152
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3108.0492022,2.0,30000.0,8.2890634537,8.5,-0.210937217,,0.6128174067,1.4577516317,79.208755493,86.992675781,0.2518019378,6.053217411,45.14849472,2.3016264439,0.00839849,3108.0493164,443269.6875,6444990.0,-3080.708252
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3108.2012022,2.0,30000.0,8.2892389297,8.5,-0.210761353,,0.6140684485,1.5241019726,80.595352173,86.722595215,0.2591211796,5.958501339,48.69758606,2.317782402,0.012491839,3108.2011719,443269.6875,6444990.0,-3080.859863
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3108.3532022,2.0,65030.0,8.296713829,8.5,-0.203286573,,0.6274677515,1.4649698734,82.614677429,87.685501099,0.2649378479,6.1458950043,54.586891174,2.3433110714,0.0238729101,3108.3532715,443269.6875,6444990.0,-3081.011963
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3108.5052022,2.0,65030.0,8.2890691757,8.5,-0.210930899,,0.6524621844,1.2833715677,85.740379333,86.990699768,0.2728236616,5.8140921593,57.193325043,2.3582179546,0.0268148128,3108.505127,443269.6875,6444990.0,-3081.163818
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3108.6572022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.6904976368,1.1091251373,89.854988098,86.385070801,0.2659282386,5.3083319664,55.839279175,2.3780543804,0.0303864162,3108.6572266,443269.6875,6444990.0,-3081.315674
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3108.8092022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.7357833982,1.0835293531,94.334609985,85.177230835,0.256539911,4.7257227898,57.927780151,2.4283668995,0.0384253971,3108.809082,443269.6875,6444990.0,-3081.467529
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3108.9612022,2.0,65030.0,8.2890634537,8.5,-0.210937455,,0.7776718736,1.133420229,97.713851929,82.985725403,0.2466761023,4.6858100891,63.005783081,2.4871282578,0.0498215742,3108.9611816,443269.65625,6444990.0,-3081.619629
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3109.1132022,2.0,65030.0,8.2891130447,8.5,-0.210886657,,0.8166126013,1.2057653666,102.31381989,81.298690796,0.2522219419,4.9611926079,67.388420105,2.510420084,0.0490306541,3109.1132813,443269.65625,6444990.0,-3081.771729
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3109.2652022,2.0,65030.0,8.2968683243,8.5,-0.203089148,,0.8481939435,1.3108402491,104.43018341,81.092590332,0.2510340512,4.9134373665,69.42855835,2.495108366,0.038047906,3109.2651367,443269.65625,6444990.0,-3081.92334
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3109.4172022,2.0,65030.0,8.2929773331,8.5,-0.195335239,,0.8588607907,1.3740208149,105.55114746,79.499130249,0.247428894,4.773329258,67.503074646,2.5006878376,0.0347584672,3109.4172363,443269.65625,6444990.0,-3082.075439
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3109.5692022,2.0,65030.0,8.2890853882,8.5,-0.210885435,,0.8417683244,1.3825339079,106.54811859,78.602058411,0.2488871813,4.9075946808,69.43637085,2.5129935741,0.0353868157,3109.5690918,443269.65625,6444990.0,-3082.227295
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3109.7212022,2.0,65030.0,8.2968215942,8.5,-0.203178048,,0.8018528819,1.234675765,106.92481995,78.501525879,0.2646175325,5.3651061058,71.547103882,2.4782853127,0.0246564467,3109.7211914,443269.65625,6444990.0,-3082.379395
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3109.8732022,2.0,65030.0,8.2891225815,8.5,-0.210877299,,0.7581501007,1.043474555,107.66917419,78.996147156,0.2626352906,5.8145971298,69.019744873,2.3935456276,0.0093209855,3109.873291,443269.65625,6444990.0,-3082.53125
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3110.0252022,2.0,65030.0,8.2890634537,8.5,-0.21093744,,0.7327063084,0.9357743859,105.94454956,82.361930847,0.2506698966,6.0211324692,62.449184418,2.3294842243,0.005858256,3110.0251465,443269.65625,6444990.0,-3082.683105
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3110.1772022,2.0,65030.0,8.2890634537,8.5,-0.2109375,,0.724230051,1.0174546242,100.99055481,84.965873718,0.2368289083,5.9934649467,52.351905823,2.3217148781,0.0105140507,3110.1772461,443269.65625,6444990.0,-3082.835205
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3110.3292022,2.0,65030.0,8.296751976,8.5,-0.203247905,,0.726049006,1.1570636034,94.770149231,84.999847412,0.2322154641,5.7066993713,50.127189636,2.3401231766,0.0123856273,3110.3291016,443269.625,6444990.0,-3082.987061
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3110.4812022,2.0,30000.0,8.2892055511,8.5,-0.21079427,,0.7390468717,1.2781654596,92.343551636,84.605209351,0.2384611368,5.1389093399,52.185337067,2.3808653355,0.0141351549,3110.4812012,443269.625,6444990.0,-3083.138916
Force_2020_all_wells_train_test_blind_hidden_final/16_10-2.las,16/10-2 Delta,3110.6332022,2.0,30000.0,8.2967243195,8.5,-0.203275576,,0.7684581876,1.3137803078,94.630622864,82.152366638,0.2412148416,4.8059897423,57.611404419,2.4407544136,0.0186091438,3110.6333008,443269.625,6444990.0,-3083.291016
