source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,RMIC,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1751.9929011,1.0,65000.0,12.093999863,12.250000954,1.2983336449,,1.4749674797,,,175.66854858,99.871902466,0.3240449727,,98.560188293,2.3238215446,-0.008987504,1751.9929199,536845.0625,6748633.5,-1726.860718
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1752.1449011,1.0,65000.0,12.093999863,12.250000954,1.2318694592,,1.3901968002,,,176.33586121,99.968902588,0.3161408901,,97.645080566,2.3206121922,-0.00836728,1752.1448975,536845.0625,6748633.5,-1727.012695
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1752.2969011,1.0,65000.0,12.081835747,12.250000954,1.2017682791,,1.2643059492,,,175.9221344,99.904098511,0.310361743,,91.865280151,2.3210368156,-0.005442841,1752.296875,536845.0625,6748633.5,-1727.164673
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1752.4489011,1.0,65000.0,12.048028946,12.250000954,1.2205867767,,1.1041543484,,,175.85827637,98.846038818,0.3093760908,,87.704849243,2.3201227188,-0.001889829,1752.4488525,536845.0625,6748633.5,-1727.31665
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1752.6009011,1.0,65000.0,12.01640892,12.250000954,1.3164582253,,1.0090481043,,,176.31806946,96.43371582,0.3097286522,,83.201622009,2.3159337044,-0.000388511,1752.6009521,536845.0625,6748633.5,-1727.46875
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1752.7529011,1.0,65000.0,12.005203247,12.250000954,1.4980326891,,1.0264985561,,,176.81776428,90.889556885,0.3068141639,,76.763336182,2.3188781738,-0.001429951,1752.7529297,536845.0625,6748633.5,-1727.620728
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1752.9049011,1.0,65000.0,12.018574715,12.250000954,1.6562821865,,1.185462594,,,177.31451416,83.148536682,0.2968093157,,70.28037262,2.3439514637,-0.003157784,1752.9049072,536845.0625,6748633.5,-1727.772705
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1753.0569011,1.0,65000.0,12.046628952,12.250000954,1.7899106741,,1.7975519896,,,176.43930054,77.019035339,0.272118926,,69.104560852,2.392275095,-0.003767825,1753.0568848,536845.0625,6748633.5,-1727.924683
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1753.2089011,1.0,70000.0,12.059267998,12.250000954,1.9122664928,,3.0590565205,,,176.55589294,75.557884216,0.2319014072,,67.986244202,2.4494953156,-0.002110661,1753.2088623,536845.0625,6748633.5,-1728.07666
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1753.3609011,1.0,70000.0,12.065681458,12.250000954,1.9783270359,,4.1899905205,,,176.12016296,78.678215027,0.1903392971,,65.660415649,2.4935007095,-8.8708e-05,1753.3609619,536845.0625,6748633.5,-1728.22876
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1753.5129011,1.0,70000.0,12.081474304,12.250000954,2.0107388496,,4.1134023666,,,175.61976624,84.675758362,0.1635768414,,66.385955811,2.5027501583,-0.000840843,1753.5129395,536845.0625,6748633.5,-1728.380737
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1753.6649011,1.0,70000.0,12.076450348,12.250000954,1.9947636127,,2.5030546188,,,176.2250061,90.833106995,0.1589526832,,71.530426025,2.4673843384,-0.00417052,1753.664917,536845.0625,6748633.5,-1728.532715
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1753.8169011,1.0,70000.0,12.048485756,12.250000954,1.8111344576,,1.4512780905,,,176.29371643,95.123542786,0.1775624752,,78.854507446,2.4055387974,-0.0055,1753.8168945,536845.0625,6748633.5,-1728.684692
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1753.9689011,1.0,30000.0,12.04624176,12.250000954,1.4872270823,,1.2205703259,,,176.09725952,97.321037292,0.2164313197,,82.507583618,2.3553473949,-0.002055935,1753.9688721,536845.0625,6748633.5,-1728.83667
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1754.1209011,1.0,65000.0,12.072836876,12.250000954,1.2224949598,,1.1527402401,,,175.17671204,98.815048218,0.2626367807,,81.413383484,2.3331844807,0.0018773178,1754.1208496,536845.0625,6748633.5,-1728.988647
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1754.2729011,1.0,65000.0,12.090638161,12.250000954,1.0226825476,,1.0174918175,,,175.35513306,99.240341187,0.2942827046,,74.979469299,2.3169109821,0.0003719583,1754.2729492,536845.0625,6748633.5,-1729.140747
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1754.4249011,1.0,65000.0,12.093999863,12.250000954,0.8996021748,,0.8723831773,,,175.8326416,100.02310181,0.2998674214,,69.778648376,2.2825884819,-0.00603949,1754.4249268,536845.0625,6748633.5,-1729.292725
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1754.5769011,1.0,65000.0,12.093999863,12.250000954,0.8424499631,,0.8030612469,,,176.55480957,101.91519928,0.2887961566,,71.250511169,2.2410802841,-0.010720272,1754.5769043,536845.0625,6748633.5,-1729.444702
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1754.7289011,1.0,65000.0,12.093999863,12.250000954,0.8060933352,,0.8277165294,,,176.85838318,104.06742096,0.2796217501,,81.561843872,2.2192697525,-0.009527923,1754.7288818,536845.0625,6748633.5,-1729.59668
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1754.8809011,1.0,65000.0,12.087730408,12.250000954,0.7682797313,,0.9209482074,,,176.19624329,105.79212952,0.286426127,,89.916801453,2.2242493629,-0.005197325,1754.8808594,536845.0625,6748633.5,-1729.748657
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1755.0329011,1.0,65000.0,12.062924385,12.250000954,0.7488847971,,1.0024571419,,,176.32728577,106.8767395,0.3072176576,,94.727096558,2.2413043976,-0.001890373,1755.032959,536845.0625,6748633.5,-1729.900757
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1755.1849011,1.0,65000.0,12.027168274,12.250000954,0.7568429708,,0.998488903,,,175.91712952,106.97840881,0.3286261857,,96.432167053,2.2544157505,-0.001320797,1755.1849365,536845.0625,6748633.5,-1730.052734
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1755.3369011,1.0,65000.0,12.004983902,12.250000954,0.7802122235,,0.9483923316,,,176.29481506,106.95372772,0.3409846425,,96.460205078,2.257999897,-0.002777653,1755.3369141,536845.0625,6748633.5,-1730.204712
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1755.4889011,1.0,65000.0,12.002545357,12.250000954,0.8007531762,,0.9025761485,,,176.79246521,107.49411774,0.3445357382,,95.764915466,2.2548186779,-0.004581677,1755.4888916,536845.0625,6748633.5,-1730.356689
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1755.6409011,1.0,65000.0,12.006533623,12.250000954,0.8221043944,,0.8927047849,,,176.47480774,107.49116516,0.3438490331,,97.47064209,2.25014925,-0.00634033,1755.6408691,536845.0625,6748633.5,-1730.508667
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1755.7929011,1.0,65000.0,12.005475998,12.250000954,0.8461062908,,0.9175576568,,,176.41912842,107.07620239,0.3410363793,,100.61706543,2.2488155365,-0.008072643,1755.7928467,536845.0625,6748633.5,-1730.660645
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1755.9449011,1.0,65000.0,12.001486778,12.250000954,0.8675013185,,0.9540833831,,,176.41900635,107.27182007,0.3388800323,,101.9846344,2.2521409988,-0.00964231,1755.9449463,536845.0625,6748633.5,-1730.812744
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1756.0969011,1.0,65000.0,12.0,12.250000954,0.9006143212,,0.9798622727,,,176.85202026,108.88925171,0.3389138281,,97.471466064,2.2571282387,-0.010700522,1756.0969238,536845.0625,6748633.5,-1730.964722
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1756.2489011,1.0,65000.0,12.0,12.250000954,0.9549933672,,1.0060851574,,,176.7040863,109.56781769,0.3402123153,,92.790718079,2.2583770752,-0.011124579,1756.2489014,536845.0625,6748633.5,-1731.116699
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1756.4009011,1.0,65000.0,12.0,12.250000954,1.0110436678,,1.0574016571,,,176.88345337,109.01589966,0.3457952142,,90.239082336,2.2548983097,-0.011510169,1756.4008789,536845.0625,6748633.5,-1731.268677
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1756.5529011,1.0,65000.0,12.00722599,12.250000954,1.0593707561,,1.1332067251,,,176.704422,107.45977783,0.3590241075,,90.651145935,2.2565202713,-0.010835378,1756.5528564,536845.0625,6748633.5,-1731.420654
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1756.7049011,1.0,65000.0,12.029658318,12.250000954,1.1131634712,,1.187671423,,,176.03001404,105.75183105,0.3749374449,,94.232543945,2.2722303867,-0.007655397,1756.7049561,536845.0625,6748633.5,-1731.572754
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1756.8569011,1.0,65000.0,12.044511795,12.250000954,1.1634749174,,1.2014938593,,,176.13256836,104.77250671,0.3844841719,,96.834823608,2.2947824001,-0.004285624,1756.8569336,536845.0625,6748633.5,-1731.724731
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1757.0089011,1.0,65000.0,12.028996468,12.250000954,1.19734025,,1.2136771679,,,175.32400513,104.12006378,0.3867940009,,97.223426819,2.308760643,-0.004114565,1757.0089111,536845.0625,6748633.5,-1731.876709
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1757.1609011,1.0,65000.0,12.014016151,12.250000954,1.2345887423,,1.2607808113,,,174.74717712,103.28308105,0.3870637119,,95.800270081,2.3100562096,-0.006704597,1757.1608887,536845.0625,6748633.5,-1732.028687
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1757.3129011,1.0,65000.0,12.043567657,12.250000954,1.2761490345,,1.3170008659,,,174.66915894,102.15484619,0.3837450147,,96.451881409,2.3071067333,-0.008604713,1757.3128662,536845.0625,6748633.5,-1732.180664
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1757.4649011,1.0,65000.0,12.110342979,12.250000954,1.317771554,,1.3700166941,,,174.45921326,100.66479492,0.3733976781,,97.250312805,2.3091311455,-0.007193582,1757.4648438,536845.0625,6748633.5,-1732.332642
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1757.6169011,1.0,65000.0,12.165454865,12.250000954,1.3678270578,,1.4069848061,,,174.62905884,97.406021118,0.3582803309,,95.292488098,2.3189921379,-0.003182807,1757.6169434,536845.0625,6748633.5,-1732.484741
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1757.7689011,1.0,65000.0,12.185580254,12.250000954,1.4184879065,,1.420840621,,,174.87747192,92.317306519,0.3432792425,,92.653915405,2.334346056,0.0006695236,1757.7689209,536845.0625,6748633.5,-1732.636719
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1757.9209011,1.0,65000.0,12.174098015,12.250000954,1.4426715374,,1.443796277,,,175.95918274,86.779533386,0.3352812529,,90.025482178,2.3570623398,0.0028911394,1757.9208984,536845.0625,6748633.5,-1732.788696
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1758.0729011,1.0,65000.0,12.145908356,12.250000954,1.4318037033,,1.552560091,,,176.16850281,83.524658203,0.32963413,,89.395347595,2.3930392265,0.0033816977,1758.072876,536845.0625,6748633.5,-1732.940674
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1758.2249011,1.0,65000.0,12.155669212,12.250000954,1.4108719826,,1.7079660892,,,176.58183289,84.381095886,0.3107487857,,90.263122559,2.4360120296,0.0022401905,1758.2248535,536845.0625,6748633.5,-1733.092651
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1758.3769011,1.0,65000.0,12.216110229,12.250000954,1.4006966352,,1.7268937826,,,176.46202087,88.953460693,0.2757089436,,91.246681213,2.4591171741,0.0009138029,1758.3769531,536845.0625,6748633.5,-1733.244629
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1758.5289011,1.0,65000.0,12.247833252,12.250000954,1.4076937437,,1.4878334999,,,176.21391296,95.083045959,0.2446564287,,93.284851074,2.4401028156,0.0017836411,1758.5289307,536845.0625,6748633.5,-1733.396606
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1758.6809011,1.0,65000.0,12.191422462,12.250000954,1.4209287167,,1.3013683558,,,176.16918945,99.122886658,0.2442313433,,93.455070496,2.394100666,0.0056044152,1758.6809082,536845.0625,6748633.5,-1733.548584
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1758.8329011,1.0,65000.0,12.097409248,12.250000954,1.4190620184,,1.3296194077,,,175.55523682,100.41261292,0.2730456591,,91.56010437,2.3550815582,0.0094344905,1758.8328857,536845.0625,6748633.5,-1733.700562
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1758.9849011,1.0,65000.0,12.058543205,12.250000954,1.3817106485,,1.4232674837,,,176.23413086,101.1904068,0.3069444895,,91.267715454,2.3369472027,0.0102971019,1758.9848633,536845.0625,6748633.5,-1733.852539
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1759.1369011,1.0,65000.0,12.07541275,12.250000954,1.3355981112,,1.4375755787,,,175.98626709,101.79195404,0.3305810392,,93.411010742,2.3312799931,0.0081653995,1759.1368408,536845.0625,6748633.5,-1734.004517
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1759.2889011,1.0,65000.0,12.091423988,12.250000954,1.3144352436,,1.3772181273,,,176.28988647,102.11831665,0.343480885,,98.198608398,2.327432394,0.0045176046,1759.2889404,536845.0625,6748633.5,-1734.156616
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1759.4409011,1.0,65000.0,12.097236633,12.250000954,1.3166799545,,1.3004305363,,,176.38641357,102.46130371,0.3500926495,,99.762557983,2.3223760128,0.0009256052,1759.440918,536845.0625,6748633.5,-1734.308594
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1759.5929011,1.0,65000.0,12.097495079,12.250000954,1.3176082373,,1.2444624901,,,176.18562317,102.34069061,0.3514747918,,99.116416931,2.3174562454,-0.001347934,1759.5928955,536845.0625,6748633.5,-1734.460571
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1759.7449011,1.0,65000.0,12.084827423,12.250000954,1.3150000572,,1.2240737677,,,176.33695984,102.57134247,0.3487623334,,95.779197693,2.3157813549,-0.001718658,1759.744873,536845.0625,6748633.5,-1734.612549
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1759.8969011,1.0,65000.0,12.075123787,12.250000954,1.3189198971,,1.2359954119,,,175.78747559,102.68068695,0.3432343304,,96.390510559,2.3187999725,-0.001332006,1759.8968506,536845.0625,6748633.5,-1734.764526
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1760.0489011,1.0,65000.0,12.080777168,12.250000954,1.3214426041,,1.2546113729,,,175.83584595,102.3126297,0.3376305699,,95.771850586,2.3232295513,-0.001645896,1760.0489502,536845.0625,6748633.5,-1734.916626
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1760.2009011,1.0,65000.0,12.089328766,12.250000954,1.3254373074,,1.2740776539,,,175.49015808,102.20612335,0.3374612033,,96.070518494,2.3247227669,-0.003109339,1760.2009277,536845.0625,6748633.5,-1735.068604
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1760.3529011,1.0,65000.0,12.093104362,12.250000954,1.3328644037,,1.3185337782,,,175.58531189,101.79940796,0.3420172036,,97.196281433,2.3236718178,-0.005214524,1760.3529053,536845.0625,6748633.5,-1735.220581
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1760.5049011,1.0,65000.0,12.102459908,12.250000954,1.3387467861,,1.3786813021,,,174.85061646,101.27248383,0.3430192471,,96.113212585,2.3251974583,-0.006749359,1760.5048828,536845.0625,6748633.5,-1735.372559
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1760.6569011,1.0,65000.0,12.121045113,12.250000954,1.3415467739,,1.4181470871,,,174.6378479,101.13805389,0.3372819424,,93.987297058,2.3311004639,-0.006981303,1760.6568604,536845.0625,6748633.5,-1735.524536
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1760.8089011,1.0,65000.0,12.125477791,12.250000954,1.3414559364,,1.3987580538,,,175.02754211,101.30599976,0.3322399259,,91.435401917,2.335860014,-0.006201546,1760.80896,536845.0625,6748633.5,-1735.676636
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1760.9609011,1.0,65000.0,12.109567642,12.250000954,1.3409999609,,1.3408104181,,,175.33123779,101.58262634,0.3333461583,,93.895698547,2.33375144,-0.006133142,1760.9609375,536845.0625,6748633.5,-1735.828613
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1761.1129011,1.0,65000.0,12.096673012,12.250000954,1.3318340778,,1.2908635139,,,176.16571045,101.2440033,0.3367810249,,96.346611023,2.3261475563,-0.007039172,1761.112915,536845.0625,6748633.5,-1735.980591
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1761.2649011,1.0,65000.0,12.093999863,12.250000954,1.3191716671,,1.263830781,,,176.00030518,100.64489746,0.3376802206,,94.989524841,2.3187811375,-0.007768243,1761.2648926,536845.0625,6748633.5,-1736.132568
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1761.4169011,1.0,65000.0,12.095974922,12.250000954,1.3139322996,,1.2584685087,,,175.50032043,100.56005859,0.3371489942,,94.504722595,2.3142917156,-0.009174487,1761.4168701,536845.0625,6748633.5,-1736.284546
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1761.5689011,1.0,65000.0,12.112094879,12.250000954,1.3129999638,,1.2654649019,,,175.38699341,100.39803314,0.3375509679,,94.871444702,2.3120031357,-0.012218467,1761.5688477,536845.0625,6748633.5,-1736.436523
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1761.7209011,1.0,65000.0,12.147686005,12.250000954,1.3245750666,,1.273794055,,,175.00331116,100.1685791,0.3391702175,,94.054664612,2.3120400906,-0.014792815,1761.7209473,536845.0625,6748633.5,-1736.588623
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1761.8729011,1.0,65000.0,12.178565025,12.250000954,1.3580906391,,1.2794715166,,,175.65328979,100.08463287,0.342261076,,91.799064636,2.3163809776,-0.013554297,1761.8729248,536845.0625,6748633.5,-1736.740601
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1762.0249011,1.0,65000.0,12.187999725,12.250000954,1.4045336246,,1.2996467352,,,176.07713318,99.930519104,0.3443756104,,91.450965881,2.3250892162,-0.008503657,1762.0249023,536845.0625,6748633.5,-1736.892578
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1762.1769011,1.0,65000.0,12.187999725,12.250000954,1.4632499218,,1.3388003111,,,176.51637268,99.868537903,0.3418883681,,93.214416504,2.3339042664,-0.003417777,1762.1768799,536845.0625,6748633.5,-1737.044556
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1762.3289011,1.0,65000.0,12.187999725,12.250000954,1.5443768501,,1.3900462389,,,175.88301086,100.15918732,0.3382230401,,94.355056763,2.3393127918,-0.001603583,1762.3288574,536845.0625,6748633.5,-1737.196533
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1762.4809011,1.0,65000.0,12.188876152,12.250000954,1.6478258371,,1.4584406614,,,175.80314636,99.866844177,0.3417290449,,95.583084106,2.3428034782,-0.002885066,1762.480957,536845.0625,6748633.5,-1737.348633
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1762.6329011,1.0,65000.0,12.19062233,12.250000954,1.7761557102,,1.5557616949,,,176.42048645,100.16088104,0.3521778882,,95.091598511,2.3476781845,-0.004768902,1762.6329346,536845.0625,6748633.5,-1737.50061
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1762.7849011,1.0,65000.0,12.19063282,12.250000954,1.9221843481,,1.6590611935,,,176.60600281,99.840545654,0.3583444059,,94.477897644,2.3532495499,-0.006264904,1762.7849121,536845.0625,6748633.5,-1737.652588
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1762.9369011,1.0,65000.0,12.188886642,12.250000954,2.0134086609,,1.7303789854,,,176.9790802,99.416397095,0.3532218635,,95.692771912,2.3560044765,-0.008369675,1762.9368896,536845.0625,6748633.5,-1737.804565
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1763.0889011,1.0,65000.0,12.187999725,12.250000954,1.9967873096,,1.8261430264,,,176.36463928,98.132919312,0.3450762331,,96.625389099,2.3561487198,-0.011365267,1763.0888672,536845.0625,6748633.5,-1737.956543
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1763.2409011,1.0,65000.0,12.187999725,12.250000954,1.8534684181,,2.0266673565,,,175.96847534,96.354629517,0.3442216814,,94.088165283,2.3593630791,-0.014254932,1763.2408447,536845.0625,6748633.5,-1738.108521
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1763.3929011,1.0,65000.0,12.190848351,12.250000954,1.613324523,,2.1733908653,,,176.10388184,96.315330505,0.345390439,,88.00869751,2.3685965538,-0.01609966,1763.3929443,536845.0625,6748633.5,-1738.26062
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1763.5449011,1.0,65000.0,12.182019234,12.250000954,1.3760762215,,1.8991663456,,,175.98547363,97.859428406,0.3382014334,,85.523330688,2.3709211349,-0.017197061,1763.5449219,536845.0625,6748633.5,-1738.412598
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1763.6969011,1.0,65000.0,12.129560471,12.250000954,1.1888562441,,1.3477175236,,,175.91926575,101.18244171,0.3232601583,,89.862632751,2.3465845585,-0.018194402,1763.6968994,536845.0625,6748633.5,-1738.564575
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1763.8489011,1.0,65000.0,12.053380966,12.250000954,1.0590542555,,0.9596884251,,,175.37297058,104.1568222,0.3103948534,,97.01499176,2.2971735001,-0.0187,1763.848877,536845.0625,6748633.5,-1738.716553
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1764.0009011,1.0,65000.0,12.008992195,12.250000954,0.9736498594,,0.7956389189,,,176.2613678,104.91051483,0.3073935509,,100.94169617,2.2469203472,-0.017966367,1764.0008545,536845.0625,6748633.5,-1738.86853
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1764.1529011,1.0,65000.0,12.0,12.250000954,0.9137263894,,0.7517439127,,,176.8263092,102.4247818,0.312443018,,100.21559143,2.2176520824,-0.015156944,1764.1529541,536845.125,6748633.5,-1739.02063
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1764.3049011,1.0,65000.0,12.0,12.250000954,0.8880648613,,0.7524306774,,,177.24761963,97.744262695,0.3229290843,,97.107513428,2.2144505978,-0.010097356,1764.3049316,536845.125,6748633.5,-1739.172607
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1764.4569011,1.0,30000.0,12.006590843,12.250000954,0.8787829876,,0.8136839867,,,177.38642883,92.209953308,0.3392535746,,91.133544922,2.2355103493,-0.004113208,1764.4569092,536845.125,6748633.5,-1739.324585
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1764.6089011,1.0,30000.0,12.031451225,12.250000954,0.8643494248,,0.9977703691,,,177.02973938,88.963546753,0.3515647352,,83.527694702,2.2835299969,0.0009138397,1764.6088867,536845.125,6748633.5,-1739.476563
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1764.7609011,1.0,30000.0,12.069404602,12.250000954,0.8570524454,,1.3395808935,,,177.24514771,89.131095886,0.3396607339,,76.950141907,2.3516254425,0.0031427466,1764.7608643,536845.125,6748633.5,-1739.62854
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1764.9129011,1.0,30000.0,12.097281456,12.250000954,0.8697749376,,1.436496973,,,176.8515625,93.247795105,0.2988569438,,75.656669617,2.4048149586,0.0018805625,1764.9128418,536845.125,6748633.5,-1739.780518
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1765.0649011,1.0,30000.0,12.102818489,12.250000954,0.8957157731,,1.1303383112,,,177.34486389,100.29504395,0.2567093372,,79.851043701,2.4017207623,-0.001723203,1765.0649414,536845.125,6748633.5,-1739.932617
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1765.2169011,1.0,30000.0,12.097086906,12.250000954,0.916385293,,0.8678820133,,,177.28456116,105.61936188,0.2475129664,,84.27935791,2.3448998928,-0.00502923,1765.2169189,536845.125,6748633.5,-1740.084473
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1765.3689011,1.0,30000.0,12.083151817,12.250000954,0.9110258222,,0.7685347199,,,176.96253967,106.83862305,0.2745918632,,88.886184692,2.2798261642,-0.006665575,1765.3688965,536845.125,6748633.5,-1740.23645
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1765.5209011,1.0,30000.0,12.048941612,12.250000954,0.8668601513,,0.7595683932,,,177.41307068,106.2959137,0.3120669127,,93.00189209,2.2407929897,-0.008033306,1765.520874,536845.125,6748633.5,-1740.388428
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1765.6729011,1.0,65000.0,12.012791634,12.250000954,0.82024616,,0.767999649,,,177.63639832,105.90304565,0.3377467096,,96.457313538,2.2270908356,-0.009552313,1765.6728516,536845.125,6748633.5,-1740.540405
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1765.8249011,1.0,65000.0,12.0,12.250000954,0.8026270866,,0.7843968868,,,177.98451233,105.57959747,0.3503960073,,96.949981689,2.2250490189,-0.009650834,1765.8249512,536845.125,6748633.5,-1740.692505
Force_2020_all_wells_train_test_blind_hidden_final/31_3-2.las,31/3-2,1765.9769011,1.0,65000.0,12.0,12.250000954,0.8105539083,,0.8272787929,,,177.61488342,105.42313385,0.3586805761,,93.547103882,2.2309317589,-0.007316696,1765.9769287,536845.125,6748633.5,-1740.844482
