source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2780.4944,1.0,80000.0,8.5821065903,8.5,0.0821069106,1.1982640028,6.3397083282,4.881705761,4.4542956352,4.6780195236,5.242536068,,,,,0.1424605399,5.3336377144,84.80921936,2.5681293011,0.1198944002,2780.4943848,464106.71875,6590710.0,-2535.590576
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2780.6464,1.0,80000.0,8.6228904724,8.5,0.1228907779,1.1982640028,6.5525770187,4.7991528511,4.5479874611,4.7659654617,4.7709298134,,,,,0.1436014026,5.6784391403,87.996803284,2.4901089668,0.1307865232,2780.6464844,464106.78125,6590710.0,-2535.686035
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2780.7984,1.0,80000.0,8.6559276581,8.5,0.1559275538,1.1982640028,7.3368659019,4.6801147461,4.7973628044,4.8706498146,4.7130384445,,,,,0.1514963508,5.9951448441,89.012550354,2.3831503391,0.09472657,2780.7983398,464106.8125,6590710.0,-2535.78125
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2780.9504,1.0,80000.0,8.670999527,8.5,0.1709991693,1.1982640028,8.3548936844,4.6880474091,4.9938144684,4.9407162666,4.8218951225,,,,,0.1639264673,6.1102538109,88.026359558,2.3195447922,0.0644814149,2780.9504395,464106.84375,6590709.5,-2535.876709
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2781.1024,1.0,80000.0,8.6914625168,8.5,0.1914624572,1.1982640028,8.185333252,4.8667988777,5.1617956161,5.109416008,4.9170947075,,,,,0.1682433784,6.0167441368,88.053604126,2.318444252,0.0551598109,2781.1022949,464106.90625,6590709.5,-2535.972168
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2781.2544,1.0,80000.0,8.7197170258,8.5,0.2197167128,1.1982640028,7.5160837173,4.7526278496,5.5009894371,5.3296084404,5.0370059013,,,,,0.161452651,5.8273973465,88.147598267,2.3552453518,0.0556082428,2781.2543945,464106.9375,6590709.5,-2536.067383
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2781.4064,1.0,80000.0,8.7368793488,8.5,0.2368795127,1.1982640028,8.0378580093,4.7475309372,5.7097058296,5.5402507782,5.2335934639,,,,,0.1517412066,5.679546833,89.405731201,2.3929989338,0.0607575849,2781.4064941,464106.96875,6590709.5,-2536.162842
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2781.5584,1.0,80000.0,8.7349853516,8.5,0.2349851429,1.1982640028,9.0710954666,4.5649194717,6.0609374046,5.7313790321,5.4512271881,,,,,0.1427787095,5.5324048996,87.974449158,2.441822052,0.0692952946,2781.5583496,464107.0,6590709.5,-2536.258057
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2781.7104,1.0,80000.0,8.7474079132,8.5,0.2474083304,1.1982640028,9.1559534073,4.5853948593,6.3175935745,5.8676319122,5.6492133141,,,,,0.1398591995,5.4566526413,84.971130371,2.4665884972,0.0679096952,2781.7104492,464107.0625,6590709.0,-2536.353271
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2781.8624,1.0,80000.0,8.7473201752,8.5,0.2473201901,1.1982640028,8.8214654922,4.6952543259,6.4461359978,6.0834064484,5.8171610832,,,,,0.1377311498,5.4492316246,83.330184937,2.4527466297,0.0568412915,2781.8623047,464107.09375,6590709.0,-2536.448486
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2782.0144,1.0,80000.0,8.7394990921,8.5,0.2394988239,1.1982640028,8.7488174438,4.560333252,6.7183260918,6.1775531769,5.9850649834,,,,,0.1357750446,5.4407410622,83.939399719,2.4501125813,0.0520827174,2782.0144043,464107.125,6590709.0,-2536.543945
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2782.1664,1.0,80000.0,8.761636734,8.5,0.2616363168,1.1982640028,8.7943649292,4.5088896751,6.9655423164,6.1276493073,6.1356801987,,,,,0.1341612041,5.4027438164,87.476127625,2.4546191692,0.0511163883,2782.1665039,464107.1875,6590709.0,-2536.638916
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2782.3184,1.0,80000.0,8.7909564972,8.5,0.2909560204,1.1982640028,8.2063779831,4.4131093025,6.8276205063,6.2488045692,6.1648736,,,,,0.1365372241,5.3661403656,89.708778381,2.4521250725,0.0495054238,2782.3183594,464107.21875,6590708.5,-2536.734131
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2782.4704,1.0,80000.0,8.8235082626,8.5,0.3235080838,1.1982640028,7.3246135712,4.317440033,6.2865691185,6.0287222862,6.1777853966,,,,,0.1447434127,5.3307757378,90.413032532,2.4489381313,0.0486962683,2782.470459,464107.28125,6590708.5,-2536.829102
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2782.6224,1.0,80000.0,8.8115491867,8.5,0.3115487397,1.1982640028,9.434504509,4.1449551582,5.8206553459,5.6349511147,6.1296262741,,,,,0.1544659585,5.2708568573,90.340797424,2.4525249004,0.0499515198,2782.6223145,464107.34375,6590708.5,-2536.924561
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2782.7744,1.0,80000.0,8.8051214218,8.5,0.305121839,1.1982640028,12.958548546,4.07670784,4.7770814896,5.0445809364,5.8006877899,,,,,0.1593439132,5.1837162971,90.281723022,2.4633488655,0.0530900434,2782.7744141,464107.375,6590708.5,-2537.019531
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2782.9264,1.0,80000.0,8.8030967712,8.5,0.3030967116,1.1982640028,12.886000633,4.0641465187,3.9408714771,4.5175924301,5.3030080795,,,,,0.1585694402,5.1070098877,91.744285583,2.4780635834,0.0580560789,2782.9265137,464107.4375,6590708.5,-2537.114746
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2783.0784,1.0,80000.0,8.8149375916,8.5,0.3149375618,1.1982640028,11.061197281,3.9534053802,3.7044711113,4.1453881264,4.7401504517,,,,,0.1554116458,5.0517039299,92.501823425,2.484470129,0.0595657639,2783.0783691,464107.5,6590708.0,-2537.209717
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2783.2304,1.0,80000.0,8.8177261353,8.5,0.3177261353,1.1982640028,10.018010139,3.7119050026,3.5106964111,3.8579957485,4.2953701019,,,,,0.1585717946,5.0367999077,94.153396606,2.4820404053,0.0587348528,2783.2304688,464107.53125,6590708.0,-2537.304688
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2783.3824,1.0,80000.0,8.7964963913,8.5,0.2964961827,1.1982640028,9.364824295,3.5670969486,3.4428203106,3.7253463268,3.9794330597,,,,,0.1649304628,5.0527067184,95.452232361,2.4785130024,0.059062358,2783.3823242,464107.59375,6590708.0,-2537.399902
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2783.5344,1.0,80000.0,8.7854766846,8.5,0.285476476,1.1982640028,8.912733078,3.5349845886,3.412473917,3.7130887508,3.7781896591,,,,,0.1705859303,5.0885100365,96.356613159,2.4748597145,0.0612482801,2783.5344238,464107.625,6590708.0,-2537.495117
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2783.6864,1.0,80000.0,8.7826900482,8.5,0.282689631,1.1982640028,8.5630016327,3.530049324,3.3379688263,3.6630725861,3.7110340595,,,,,0.174296245,5.1492786407,95.105964661,2.4623167515,0.0616737232,2783.6862793,464107.6875,6590708.0,-2537.590088
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2783.8384,1.0,80000.0,8.7987527847,8.5,0.2987527847,1.1982640028,8.3431997299,3.5323886871,3.3357098103,3.5891540051,3.6842775345,,,,,0.1750372052,5.2415413857,94.457206726,2.433198452,0.0564255118,2783.8383789,464107.75,6590707.5,-2537.685059
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2783.9904,1.0,80000.0,8.8201236725,8.5,0.3201240301,1.1982640028,8.1911344528,3.5357654095,3.4774675369,3.5689656734,3.6222631931,,,,,0.1729808301,5.3581433296,94.384979248,2.3944399357,0.0469568521,2783.9904785,464107.78125,6590707.5,-2537.780273
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2784.1424,1.0,80000.0,8.8396558762,8.5,0.339656204,1.1982640028,9.6937122345,3.6423041821,3.8059830666,3.6419625282,3.5777750015,,,,,0.1671747863,5.4455227852,95.214912415,2.3765330315,0.0385588557,2784.142334,464107.84375,6590707.5,-2537.875244
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2784.2944,1.0,80000.0,8.8706064224,8.5,0.3706062734,1.1982640028,12.080049515,3.6839771271,4.0007972717,3.8136267662,3.610615015,,,,,0.1615796834,5.5006475449,94.998641968,2.3947579861,0.0405952297,2784.2944336,464107.90625,6590707.5,-2537.970215
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2784.4464,1.0,80000.0,8.8846340179,8.5,0.3846342266,1.1982640028,11.419658661,3.8087685108,4.3525452614,4.0254278183,3.739836216,,,,,0.1552729607,5.5567274094,93.375221252,2.4264700413,0.0478006676,2784.4462891,464107.9375,6590707.0,-2538.065186
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2784.5984,1.0,80000.0,8.881726265,8.5,0.3817260265,1.1982640028,9.0930585861,4.0107626915,4.5761260986,4.1664776802,3.9337334633,,,,,0.149060607,5.617939949,90.858421326,2.4425799847,0.0526438504,2784.5983887,464108.0,6590707.0,-2538.1604
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2784.7504,1.0,80000.0,8.8577680588,8.5,0.3577685058,1.1982640028,7.9092621803,4.1509637833,4.6596856117,4.2962255478,4.1113982201,,,,,0.1430242807,5.6433939934,87.592407227,2.4453277588,0.0558804162,2784.7504883,464108.03125,6590707.0,-2538.255371
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2784.9024,1.0,80000.0,8.8379974365,8.5,0.3379971385,1.1982640028,7.3623256683,4.123857975,4.7988901138,4.37053442,4.2409086227,,,,,0.1366050839,5.6046085358,85.280166626,2.4501743317,0.0604375713,2784.9023438,464108.09375,6590707.0,-2538.350342
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2785.0544,1.0,80000.0,8.8402233124,8.5,0.3402228355,1.1982640028,7.0082006454,4.2493720055,4.8641762733,4.4598751068,4.3432006836,,,,,0.1314878911,5.538816452,84.882202148,2.45480299,0.0649373233,2785.0544434,464108.15625,6590707.0,-2538.445313
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2785.2064,1.0,80000.0,8.8586006165,8.5,0.3586010933,1.1982640028,6.764945507,4.3252005577,4.8913230896,4.634727478,4.4255390167,,,,,0.1274240315,5.5361227989,85.821365356,2.4340651035,0.0605942197,2785.2062988,464108.1875,6590706.5,-2538.540283
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2785.3584,1.0,80000.0,8.8723316193,8.5,0.3723320663,1.1982640028,6.8285140991,4.4166331291,4.7156271935,4.6864705086,4.5552034378,,,,,0.1244916692,5.614941597,86.666641235,2.39158535,0.0484678037,2785.3583984,464108.25,6590706.5,-2538.63501
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2785.5104,1.0,80000.0,8.8566989899,8.5,0.3566985428,1.1982640028,7.0716776848,4.5490856171,4.6272091866,4.5976948738,4.6669182777,,,,,0.1246609762,5.6604495049,86.764320374,2.3748764992,0.0397320315,2785.510498,464108.3125,6590706.5,-2538.72998
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2785.6624,1.0,80000.0,8.8284044266,8.5,0.3284041584,1.1982640028,7.1153688431,4.632982254,4.5308647156,4.5235977173,4.6402273178,,,,,0.1251275688,5.6338534355,86.840240479,2.3957951069,0.0425272509,2785.6623535,464108.34375,6590706.5,-2538.824951
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2785.8144,1.0,80000.0,8.8131780624,8.5,0.3131777346,1.1982640028,7.039349556,4.5321917534,4.5288152695,4.5218744278,4.5552153587,,,,,0.1243457794,5.5800433159,87.186203003,2.4279544353,0.0498431623,2785.8144531,464108.40625,6590706.5,-2538.919922
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2785.9664,1.0,80000.0,8.8247032166,8.5,0.3247031868,1.1982640028,7.3407664299,4.4942455292,4.5486240387,4.5632100105,4.5204839706,,,,,0.1226574779,5.5628976822,87.402908325,2.4425702095,0.0530567206,2785.9663086,464108.4375,6590706.0,-2539.014893
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2786.1184,1.0,80000.0,8.8342170715,8.5,0.3342171907,1.1982640028,7.8724684715,4.5030870438,4.5875520706,4.6280679703,4.5453724861,,,,,0.1206597984,5.6047663689,86.287902832,2.4325933456,0.0521044396,2786.1184082,464108.5,6590706.0,-2539.109863
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2786.2704,1.0,80000.0,8.8322649002,8.5,0.3322644532,1.1982640028,8.591337204,4.4338388443,4.6027259827,4.6302380562,4.5982832909,,,,,0.1207333282,5.6353645325,84.791473389,2.422825098,0.0501935817,2786.2705078,464108.5625,6590706.0,-2539.20459
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2786.4224,1.0,80000.0,8.8218584061,8.5,0.3218588829,1.1982640028,9.4275493622,4.4811263084,4.6237106323,4.6461749077,4.6332941055,,,,,0.122760646,5.6079273224,84.206451416,2.4307744503,0.0498674512,2786.4223633,464108.59375,6590706.0,-2539.299561
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2786.5744,1.0,80000.0,8.8162002563,8.5,0.3162002861,1.1982640028,10.560731888,4.5199532509,4.6447901726,4.6497254372,4.637989521,,,,,0.125641197,5.5945153236,84.351516724,2.4415128231,0.050465513,2786.5744629,464108.65625,6590705.5,-2539.394531
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2786.7264,1.0,80000.0,8.8348741531,8.5,0.3348743618,1.1982640028,11.88243866,4.5550451279,4.6368222237,4.6363534927,4.6490297318,,,,,0.1276410818,5.5987000465,84.844963074,2.4457094669,0.0500330664,2786.7263184,464108.71875,6590705.5,-2539.489258
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2786.8784,1.0,80000.0,8.8361272812,8.5,0.33612746,1.1982640028,12.60747242,4.5822272301,4.5924258232,4.6636943817,4.6434664726,,,,,0.12827757,5.5848760605,85.87877655,2.448548317,0.0492375717,2786.878418,464108.75,6590705.5,-2539.584229
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2787.0304,1.0,80000.0,8.7999334335,8.5,0.2999334633,1.1982640028,12.942024231,4.4644327164,4.5703210831,4.6302838326,4.6492738724,,,,,0.1278680414,5.5489931107,87.058029175,2.452180624,0.048638925,2787.0305176,464108.8125,6590705.5,-2539.678955
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2787.1824,1.0,80000.0,8.7640924454,8.5,0.2640929222,1.1982640028,12.97585392,4.4024682045,4.6344952583,4.5244350433,4.6446046829,,,,,0.12661843,5.4913449287,88.486907959,2.455729723,0.0473807901,2787.182373,464108.84375,6590705.5,-2539.773682
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2787.3344,1.0,80000.0,8.7660598755,8.5,0.2660598457,1.1982640028,12.808718681,4.4846959114,4.86338377,4.5714173317,4.5739507675,,,,,0.1250867248,5.4150886536,88.958274841,2.4609019756,0.045924779,2787.3344727,464108.90625,6590705.0,-2539.868652
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2787.4864,1.0,80000.0,8.8114547729,8.5,0.3114549816,1.1982640028,12.542347908,4.561568737,4.9505615234,4.7207932472,4.5473403931,,,,,0.1233985052,5.3402738571,88.950531006,2.4710161686,0.0470615774,2787.4863281,464108.96875,6590705.0,-2539.963379
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2787.6384,1.0,80000.0,8.8341360092,8.5,0.334135741,1.1982640028,12.207798958,4.4444184303,4.9136080742,4.7542347908,4.6548376083,,,,,0.1252248734,5.2993030548,88.666954041,2.4737827778,0.0479044169,2787.6384277,464109.0,6590705.0,-2540.058105
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2787.7904,1.0,80000.0,8.8011112213,8.5,0.3011111915,1.1982640028,11.909111977,4.3496289253,4.5179805756,4.6626386642,4.7436466217,,,,,0.1291495711,5.3297734261,88.586166382,2.4613695145,0.0463455133,2787.7902832,464109.0625,6590705.0,-2540.153076
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2787.9424,1.0,80000.0,8.7851743698,8.5,0.2851741612,1.1982640028,11.635426521,4.3090615273,4.2874732018,4.4927787781,4.7024979591,,,,,0.132819742,5.3896083832,89.299789429,2.446390152,0.0456928574,2787.9423828,464109.09375,6590705.0,-2540.247803
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2788.0944,1.0,65000.0,8.8039693832,8.5,0.3039696813,1.1982640028,11.370825768,4.3326435089,3.9017441273,4.3956627846,4.5675435066,,,,,0.1365474313,5.4116258621,91.275672913,2.442378521,0.0484060049,2788.0944824,464109.15625,6590704.5,-2540.342773
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2788.2464,1.0,65000.0,8.8446455002,8.5,0.3446457386,1.1982640028,11.1124506,4.4944829941,3.8060407639,4.2315354347,4.4286170006,,,,,0.1419833302,5.395860672,94.643028259,2.4484524727,0.0558311976,2788.2463379,464109.21875,6590704.5,-2540.4375
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2788.3984,1.0,65000.0,8.8542404175,8.5,0.3542402387,1.1982640028,10.915500641,4.4434576035,3.9058151245,4.1153736115,4.3035206795,,,,,0.1519510746,5.4166584015,98.535453796,2.442412138,0.0648732036,2788.3984375,464109.25,6590704.5,-2540.532227
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2788.5504,1.0,65000.0,8.8295993805,8.5,0.3295994699,1.1982640028,10.763442039,4.178996563,4.2475919724,4.1474838257,4.1592311859,,,,,0.1667014062,5.5872793198,103.00597382,2.3853075504,0.0625764579,2788.550293,464109.3125,6590704.5,-2540.626953
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2788.7024,1.0,65000.0,8.8150253296,8.5,0.3150249124,1.1982640028,10.62894249,4.0945019722,4.4593143463,4.368350029,4.1332421303,,,,,0.1785032302,5.9264874458,106.2461319,2.2658250332,0.039719101,2788.7023926,464109.375,6590704.0,-2540.72168
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2788.8544,1.0,65000.0,8.8373632431,8.5,0.3373630941,1.1982640028,10.50743103,4.2675223351,4.9578690529,4.6966123581,4.2718696594,,,,,0.1772987843,6.1763439178,106.74207306,2.1716771126,0.008403834,2788.8544922,464109.40625,6590704.0,-2540.816406
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2789.0064,1.0,65000.0,8.8783226013,8.5,0.3783221245,1.1982640028,11.127590179,4.3630166054,5.4113354683,4.9925909042,4.5619506836,,,,,0.1677421182,6.1311817169,102.2747879,2.178276062,-0.004345879,2789.0063477,464109.46875,6590704.0,-2540.911133
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2789.1584,1.0,80000.0,8.8748760223,8.5,0.3748763502,1.1982640028,12.313508987,4.4250273705,5.4790716171,5.1747412682,4.8737306595,,,,,0.1558146328,5.8756804466,94.443710327,2.2676765919,0.009456398,2789.1584473,464109.5,6590704.0,-2541.005859
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2789.3104,1.0,80000.0,8.8378477097,8.5,0.337847352,1.1982640028,12.464801788,4.4792823792,5.2954897881,5.1753096581,5.1042461395,,,,,0.144344002,5.6019201279,86.917358398,2.3767211437,0.0326752365,2789.3103027,464109.5625,6590704.0,-2541.100586
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2789.4624,1.0,80000.0,8.8135814667,8.5,0.3135817051,1.1982640028,11.811410904,4.4584403038,5.0002126694,5.0688343048,5.1810722351,,,,,0.1360621154,5.4251332283,82.46421814,2.4500050545,0.0484605767,2789.4624023,464109.625,6590703.5,-2541.195557
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2789.6144,1.0,80000.0,8.8103961945,8.5,0.3103966415,1.1982640028,11.682412148,4.6282644272,4.9148716927,4.938167572,5.1146907806,,,,,0.1313235164,5.3451824188,81.600784302,2.4716222286,0.054726772,2789.614502,464109.65625,6590703.5,-2541.290283
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2789.7664,1.0,80000.0,8.8146972656,8.5,0.3146975338,1.1982640028,11.971291542,4.6564798355,4.8905830383,4.8695011139,4.9923658371,,,,,0.1338229179,5.3397312164,84.154327393,2.4576482773,0.0591512173,2789.7663574,464109.71875,6590703.5,-2541.38501
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2789.9184,1.0,80000.0,8.8122730255,8.5,0.3122732937,1.1982640028,11.899185181,4.5273852348,4.8909721375,4.8398728371,4.8941659927,,,,,0.1425117105,5.4270567894,87.846542358,2.4145853519,0.0622067899,2789.918457,464109.78125,6590703.5,-2541.479736
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2790.0704,1.0,80000.0,8.8039522171,8.5,0.3039523363,1.1982640028,11.534555435,4.5073065758,4.8687229156,4.8165168762,4.8512601852,,,,,0.1566611826,5.5789022446,88.874526978,2.358373642,0.0608345866,2790.0703125,464109.8125,6590703.5,-2541.574219
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2790.2224,1.0,80000.0,8.8063020706,8.5,0.3063019812,1.1982640028,11.4771595,4.5089740753,4.7085661888,4.7779130936,4.8248381615,,,,,0.1688581854,5.7030344009,86.771995544,2.3131649494,0.0562401898,2790.2224121,464109.875,6590703.0,-2541.668945
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2790.3744,1.0,80000.0,8.8111019135,8.5,0.311101526,1.1982640028,11.674798965,4.5294594765,4.5853905678,4.7123074532,4.7944049835,,,,,0.1742770225,5.7084331512,83.725570679,2.2960910797,0.046245303,2790.3745117,464109.90625,6590703.0,-2541.763672
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2790.5264,1.0,80000.0,8.7958841324,8.5,0.2958843112,1.1982640028,11.526605606,4.561331749,4.3242120743,4.5667586327,4.7378139496,,,,,0.1716978252,5.5760650635,83.693397522,2.3178570271,0.0363752022,2790.5263672,464109.96875,6590703.0,-2541.858154
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2790.6784,1.0,80000.0,8.759188652,8.5,0.2591890395,1.1982640028,11.085990906,4.5027632713,4.2172455788,4.4070358276,4.6286425591,,,,,0.1611382067,5.3815808296,85.904815674,2.3694345951,0.036797151,2790.6784668,464110.03125,6590703.0,-2541.952881
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2790.8304,1.0,80000.0,8.739739418,8.5,0.2397396564,1.1982640028,10.954781532,4.4153366089,4.2302012444,4.3108067513,4.4696497917,,,,,0.1489833295,5.2276325226,87.116119385,2.4246954918,0.0454791263,2790.8303223,464110.0625,6590702.5,-2542.047607
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2790.9824,1.0,80000.0,8.7492761612,8.5,0.24927634,1.1982640028,11.091615677,4.4534544945,4.3206176758,4.348751545,4.348423481,,,,,0.1396522671,5.1729679108,86.322624207,2.4579765797,0.0531209037,2790.9824219,464110.125,6590702.5,-2542.142334
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2791.1344,1.0,80000.0,8.7713689804,8.5,0.27136904,1.1982640028,11.01859951,4.7062330246,4.3620939255,4.4428877831,4.3277873993,,,,,0.1347987801,5.2119879723,84.033973694,2.4612812996,0.0564562567,2791.1345215,464110.1875,6590702.5,-2542.236816
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2791.2864,1.0,80000.0,8.7803859711,8.5,0.2803861499,1.1982640028,10.760089874,4.7766013145,4.3943152428,4.4856290817,4.4050159454,,,,,0.1329759806,5.3081636429,82.817367554,2.442715168,0.0550817661,2791.286377,464110.21875,6590702.5,-2542.331299
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2791.4384,1.0,80000.0,8.7633037567,8.5,0.2633038163,1.1982640028,10.861348152,4.6390156746,4.3714294434,4.5090246201,4.4695358276,,,,,0.1333647072,5.40539217,82.997024536,2.4166414738,0.0496865995,2791.4384766,464110.28125,6590702.5,-2542.426025
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2791.5904,1.0,80000.0,8.7428379059,8.5,0.2428383231,1.1982640028,11.286854744,4.6862826347,4.3879122734,4.5212240219,4.5004119873,,,,,0.1322563887,5.4396514893,84.019477844,2.4095857143,0.0449790657,2791.590332,464110.3125,6590702.0,-2542.520508
Force_2020_all_wells_train_test_blind_hidden_final/25_8-5 S.las,25/8-5 S  Jotun,2791.7424,1.0,80000.0,8.7306146622,8.5,0.2306145281,1.1982640028,11.483210564,4.7929601669,4.5432415009,4.592487812,4.5170435905,,,,,0.1304852962,5.4080648422,84.716438293,2.4266827106,0.0445933118,2791.7424316,464110.375,6590702.0,-2542.615234
