source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3096.712,1.0,65000.0,12.938708305,12.250000954,0.9351046681,1.6411203146,1.6989036798,1.6247891188,,119.25980377,90.541358948,,4.7907090187,56.386325836,2.5560064316,0.06380108,3096.7119141,469353.875,6628710.0,-3071.312988
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3096.864,1.0,65000.0,12.990004539,12.250000954,0.8005414605,1.6331752539,1.6854788065,1.6499106884,,119.8454361,90.91103363,,5.0580878258,56.509567261,2.5364854336,0.0695707425,3096.8640137,469353.875,6628710.0,-3071.464844
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3097.016,1.0,65000.0,13.01035881,12.250000954,0.7603590488,1.6263462305,1.7304645777,1.6987736225,,122.35525513,90.202545166,,5.2730460167,56.317642212,2.5245652199,0.0666740015,3097.0161133,469353.875,6628710.0,-3071.616943
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3097.168,1.0,65000.0,13.030099869,12.250000954,0.7801040411,1.6274375916,1.828555584,1.7373279333,,121.11617279,88.928421021,,5.3096032143,55.588764191,2.5132262707,0.0664553121,3097.1679688,469353.875,6628710.0,-3071.768799
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3097.32,1.0,65000.0,12.987727165,12.250000954,0.7377271056,1.6394634247,1.9457689524,1.7536125183,,120.42124176,87.977073669,,5.0104641914,55.561172485,2.4959821701,0.0698417649,3097.3200684,469353.875,6628710.0,-3071.920898
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3097.472,1.0,65000.0,12.942724228,12.250000954,0.6927266717,1.6600681543,2.0208992958,1.7608687878,,120.60897064,87.516555786,,4.7772674561,56.112155914,2.4773237705,0.0702722222,3097.4719238,469353.875,6628710.0,-3072.072754
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3097.624,1.0,65000.0,12.879755974,12.250000954,0.6297539473,1.7010607719,2.0457847118,1.7697916031,,121.33146667,87.733596802,,4.6666250229,56.307178497,2.4720435143,0.0664635897,3097.6240234,469353.875,6628710.0,-3072.224854
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3097.776,1.0,65000.0,12.939379692,12.250000954,0.689380765,1.7381572723,2.0418887138,1.7803388834,,121.01287842,88.191085815,,4.6979341507,56.607528687,2.4862663746,0.0706606358,3097.7758789,469353.875,6628710.0,-3072.376709
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3097.928,1.0,65000.0,13.065167427,12.250000954,0.8151662946,1.7550034523,2.020665884,1.7887586355,,120.55510712,88.681045532,,4.786839962,57.349777222,2.5073654652,0.0799855292,3097.9279785,469353.875,6628710.0,-3072.528564
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3098.08,1.0,65000.0,12.893726349,12.250000954,0.6437293291,1.7590597868,1.9917271137,1.7859162092,,119.48366547,88.956512451,,4.8516488075,57.937129974,2.5211133957,0.0885541737,3098.0800781,469353.875,6628710.0,-3072.680664
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3098.232,1.0,65000.0,12.912811279,12.250000954,0.6628150344,1.7475603819,1.9545869827,1.7746673822,,120.09928131,89.184364319,,4.7617301941,58.034187317,2.529499054,0.088870503,3098.2319336,469353.875,6628710.0,-3072.83252
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3098.384,1.0,65000.0,12.94062233,12.250000954,0.6906264424,1.71638906,1.9258073568,1.7621097565,,122.06877136,89.59928894,,4.5551967621,56.62853241,2.5411026478,0.0748209432,3098.3840332,469353.875,6628710.0,-3072.984619
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3098.536,1.0,65000.0,12.832435608,12.250000954,0.5824347734,1.6870310307,1.8975886106,1.7278014421,,122.87107086,90.691558838,,4.4159665108,55.611938477,2.5540616512,0.0656298995,3098.5358887,469353.875,6628710.0,-3073.136475
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3098.688,1.0,65000.0,12.861461639,12.250000954,0.6114596128,1.664478898,1.8603901863,1.6888734102,,121.51631927,91.810005188,,4.4476604462,55.807552338,2.5571911335,0.0722968578,3098.6879883,469353.875,6628710.0,-3073.288574
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3098.84,1.0,65000.0,12.9409132,12.250000954,0.6909143329,1.6448652744,1.8085083961,1.6782890558,,121.54214478,92.368888855,,4.7701277733,56.658740997,2.5476748943,0.0807540268,3098.8400879,469353.875,6628710.0,-3073.44043
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3098.992,1.0,65000.0,12.946940422,12.250000954,0.6969406605,1.6348705292,1.7810306549,1.6782708168,,122.52671814,92.68901062,,5.1193790436,57.64635849,2.5377762318,0.0884379372,3098.9919434,469353.875,6628710.0,-3073.592285
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3099.144,1.0,65000.0,13.00141716,12.250000954,0.7514193058,1.6264826059,1.7694677114,1.6801543236,,121.81320953,92.489372253,,5.4328927994,58.545345306,2.5337562561,0.107310608,3099.144043,469353.875,6628710.0,-3073.744385
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3099.296,1.0,65000.0,12.996972084,12.250000954,0.7469718456,1.6157393456,1.807962656,1.6894538403,,121.24137115,91.443954468,,5.5692439079,59.428855896,2.5232670307,0.1196365878,3099.2958984,469353.875,6628710.0,-3073.89624
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3099.448,1.0,65000.0,13.041113853,12.250000954,0.7911138535,1.6149396896,1.840851903,1.6936243773,,121.18846893,90.625358582,,5.5509004593,60.339214325,2.5018236637,0.1165516451,3099.447998,469353.875,6628710.0,-3074.04834
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3099.6,1.0,65000.0,12.935687065,12.250000954,0.6856862307,1.6171067953,1.8685206175,1.6934800148,,120.25975037,90.648963928,,5.3034620285,59.731193542,2.4850609303,0.1120157167,3099.6000977,469353.875,6628710.0,-3074.200439
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3099.752,1.0,65000.0,12.892448425,12.250000954,0.6424456239,1.6232985258,1.878439784,1.6901239157,,122.65962982,90.560127258,,4.9592666626,58.504825592,2.4816527367,0.1116861925,3099.7519531,469353.875,6628710.0,-3074.352295
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3099.904,1.0,65000.0,12.890158653,12.250000954,0.6401582956,1.6324778795,1.8827809095,1.6899689436,,121.83836365,90.482460022,,4.7022624016,57.547702789,2.4853460789,0.1066467613,3099.9040527,469353.875,6628710.0,-3074.50415
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3100.056,1.0,65000.0,12.907065392,12.250000954,0.6570689678,1.6431670189,1.8743898869,1.7001700401,,119.95560455,90.669891357,,4.8772373199,57.066329956,2.4914731979,0.1060393006,3100.0559082,469353.875,6628710.0,-3074.656006
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3100.208,1.0,65000.0,12.920489311,12.250000954,0.6704882383,1.6496238708,1.8779840469,1.706774354,,120.83974457,90.75717926,,5.1618313789,56.918994904,2.4971747398,0.1149537861,3100.2080078,469353.875,6628710.0,-3074.808105
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3100.36,1.0,65000.0,12.917355537,12.250000954,0.6673537493,1.6582639217,1.8868819475,1.7035782337,,122.37113953,90.738899231,,5.4693470001,56.889358521,2.4993953705,0.1182775497,3100.3601074,469353.875,6628710.0,-3074.960205
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3100.512,1.0,65000.0,12.858441353,12.250000954,0.608442843,1.6685762405,1.8745244741,1.7134516239,,121.99189758,91.203811646,,5.4668059349,56.766899109,2.4999418259,0.1035276875,3100.5119629,469353.90625,6628710.0,-3075.112061
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3100.664,1.0,65000.0,12.776979446,12.250000954,0.5269808769,1.6844801903,1.8669018745,1.7330036163,,121.14923096,91.658576965,,5.2950472832,56.433071136,2.5035407543,0.0954588726,3100.6640625,469353.90625,6628710.0,-3075.263916
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3100.816,1.0,65000.0,12.74484539,12.250000954,0.4948445857,1.6959183216,1.8584960699,1.7503939867,,120.63256836,91.153388977,,5.0404825211,56.333633423,2.5058367252,0.0917371288,3100.815918,469353.90625,6628710.0,-3075.415771
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3100.968,1.0,65000.0,12.737486839,12.250000954,0.4874845147,1.6960560083,1.8767695427,1.7647973299,,120.45298767,90.424606323,,4.8771686554,56.438163757,2.4999549389,0.0913272351,3100.9680176,469353.90625,6628710.0,-3075.567871
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3101.12,1.0,65000.0,12.794615746,12.250000954,0.5446170568,1.6951231956,1.909093976,1.7746298313,,121.03161621,89.607795715,,4.8301792145,56.291572571,2.4931759834,0.0900464952,3101.1201172,469353.90625,6628710.0,-3075.719971
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3101.272,1.0,65000.0,12.85490036,12.250000954,0.6049019694,1.6976644993,1.9420118332,1.7697564363,,122.88135529,89.295143127,,4.8550844193,57.154399872,2.4933605194,0.0909522995,3101.2719727,469353.90625,6628710.0,-3075.871826
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3101.424,1.0,65000.0,12.782007217,12.250000954,0.5320051908,1.6960631609,1.95499897,1.7505356073,,122.82028198,89.428443909,,4.9285740852,59.78250885,2.50025177,0.0984153524,3101.4240723,469353.90625,6628710.0,-3076.023926
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3101.576,1.0,65000.0,12.73823452,12.250000954,0.4882335663,1.691599369,1.9171955585,1.7223935127,,120.63414764,90.155441284,,5.0412764549,60.39812088,2.5119204521,0.098745726,3101.5759277,469353.90625,6628710.0,-3076.175781
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3101.728,1.0,65000.0,12.759716034,12.250000954,0.5097125173,1.6893384457,1.8426828384,1.7036752701,,120.41021729,90.380592346,,5.0416274071,59.072921753,2.5281469822,0.0989389941,3101.7280273,469353.90625,6628710.0,-3076.327637
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3101.88,1.0,65000.0,12.826705933,12.250000954,0.5767011046,1.6814135313,1.8092401028,1.7039326429,,122.19409943,90.231811523,,4.9401631355,57.180538177,2.545232296,0.0980785936,3101.8798828,469353.90625,6628710.0,-3076.479492
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3102.032,1.0,65000.0,12.845854759,12.250000954,0.5958548188,1.659116745,1.8136111498,1.6983608007,,122.96186829,90.804977417,,4.8355994225,56.577041626,2.5509114265,0.1020783484,3102.0319824,469353.90625,6628710.0,-3076.631592
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3102.184,1.0,65000.0,12.87757206,12.250000954,0.6275717616,1.6337962151,1.8166537285,1.682641983,,122.07981873,91.608413696,,4.8428993225,57.832355499,2.5369081497,0.0986502692,3102.184082,469353.90625,6628710.0,-3076.783691
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3102.336,1.0,65000.0,12.947955132,12.250000954,0.6979526281,1.617931962,1.8242419958,1.6636555195,,121.20467377,92.256515503,,5.0253033638,57.398292542,2.5128879547,0.0956839398,3102.3359375,469353.90625,6628710.0,-3076.935547
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3102.488,1.0,65000.0,13.039008141,12.250000954,0.7890059948,1.6165542603,1.8390351534,1.6471168995,,120.09841156,92.232475281,,4.9693222046,55.906761169,2.4968454838,0.0922475308,3102.4880371,469353.90625,6628710.0,-3077.087646
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3102.64,1.0,65000.0,13.063980103,12.250000954,0.8139807582,1.6261723042,1.8533499241,1.6464117765,,120.7751236,91.69467926,,4.7327709198,55.512363434,2.495757103,0.1031015143,3102.6398926,469353.90625,6628710.0,-3077.239502
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3102.792,1.0,65000.0,12.972171783,12.250000954,0.7221737504,1.6387155056,1.8496850729,1.6661227942,,121.46289063,91.539260864,,4.4651050568,56.18000412,2.5027723312,0.1294791102,3102.7919922,469353.90625,6628710.0,-3077.391357
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3102.944,1.0,65000.0,12.89057827,12.250000954,0.6405761242,1.6483280659,1.8369774818,1.6987243891,,122.01170349,91.438468933,,4.4078645706,57.38451004,2.5063517094,0.1550115496,3102.9440918,469353.90625,6628710.0,-3077.543457
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3103.096,1.0,65000.0,12.847344398,12.250000954,0.5973421931,1.6518421173,1.8554573059,1.732639432,,121.97821808,91.253257751,,4.6872258186,57.873497009,2.5068976879,0.1700047255,3103.0959473,469353.90625,6628710.0,-3077.695313
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3103.248,1.0,65000.0,12.881781578,12.250000954,0.6317846179,1.6498465538,1.8896389008,1.7458043098,,122.13529968,90.958473206,,4.888815403,58.140377045,2.5124518871,0.1623171121,3103.2480469,469353.90625,6628710.0,-3077.847412
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3103.4,1.0,65000.0,12.878991127,12.250000954,0.6289924979,1.646401763,1.9070749283,1.7310997248,,122.40939331,90.734664917,,4.9555940628,59.094108582,2.5242433548,0.1453601718,3103.3999023,469353.90625,6628710.0,-3077.999268
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3103.552,1.0,65000.0,12.837109566,12.250000954,0.5871069431,1.6446267366,1.9036517143,1.7063859701,,121.91617584,91.111038208,,4.6908569336,59.503173828,2.536547184,0.1178733334,3103.552002,469353.90625,6628710.0,-3078.151367
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3103.704,1.0,65000.0,12.81717968,12.250000954,0.5671759844,1.6466498375,1.8754899502,1.6891446114,,120.70529175,91.371658325,,4.7307677269,59.13835907,2.5429627895,0.0957620889,3103.7041016,469353.90625,6628710.0,-3078.303223
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3103.856,1.0,65000.0,12.813061714,12.250000954,0.5630605817,1.6518369913,1.8552030325,1.6886299849,,119.78243256,91.296089172,,5.2311553955,59.28332901,2.5427222252,0.0888824984,3103.855957,469353.90625,6628710.0,-3078.455078
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3104.008,1.0,65000.0,12.795623779,12.250000954,0.5456263423,1.6541515589,1.8422788382,1.7000857592,,121.57698059,91.190338135,,5.9421167374,60.967586517,2.5372140408,0.0886113271,3104.0080566,469353.90625,6628710.0,-3078.607178
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3104.16,1.0,65000.0,12.799693108,12.250000954,0.5496974587,1.6425751448,1.8584803343,1.7112658024,,121.87271118,91.187767029,,6.4815893173,64.697296143,2.5282974243,0.0901875943,3104.1599121,469353.90625,6628710.0,-3078.759033
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3104.312,1.0,65000.0,12.819928169,12.250000954,0.5699313879,1.6244739294,1.8665122986,1.7102258205,,120.67950439,91.683425903,,6.100871563,66.002059937,2.5212767124,0.0915812999,3104.3120117,469353.90625,6628710.0,-3078.911133
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3104.464,1.0,65000.0,12.827480316,12.250000954,0.5774846077,1.6145446301,1.8634390831,1.6964814663,,122.44789886,91.961639404,,5.5251235962,64.336639404,2.5195736885,0.0902211964,3104.4641113,469353.90625,6628710.0,-3079.063232
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3104.616,1.0,65000.0,12.827992439,12.250000954,0.577993989,1.6129364967,1.8485854864,1.6794480085,,122.20542908,91.883354187,,4.8616638184,61.933502197,2.5236279964,0.090784736,3104.6159668,469353.90625,6628709.5,-3079.215088
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3104.768,1.0,65000.0,12.765253067,12.250000954,0.5152539611,1.6127356291,1.8296369314,1.6715196371,,120.75547791,91.672477722,,4.7924313545,60.237739563,2.5310544968,0.0949131027,3104.7680664,469353.90625,6628709.5,-3079.366943
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3104.92,1.0,65000.0,12.745014191,12.250000954,0.4950112998,1.6138284206,1.8269027472,1.6708649397,,120.5112381,91.606063843,,4.8902363777,59.841545105,2.5343549252,0.0963849127,3104.9199219,469353.90625,6628709.5,-3079.518799
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3105.072,1.0,65000.0,12.738687515,12.250000954,0.4886886775,1.6153820753,1.8305177689,1.6747815609,,120.76628876,92.24886322,,4.9816584587,59.455505371,2.5294282436,0.1029710919,3105.0720215,469353.90625,6628709.5,-3079.670898
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3105.224,1.0,65000.0,12.73306942,12.250000954,0.483073473,1.6138834953,1.8216552734,1.6803619862,,121.50901031,92.419807434,,4.9102077484,58.891304016,2.5197527409,0.1038754582,3105.2241211,469353.9375,6628709.5,-3079.822998
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3105.376,1.0,65000.0,12.785964966,12.250000954,0.5359649658,1.6108989716,1.8203384876,1.6710890532,,121.43105316,92.031661987,,4.7490253448,59.112659454,2.5100674629,0.0947099701,3105.3759766,469353.9375,6628709.5,-3079.974854
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3105.528,1.0,65000.0,12.824062347,12.250000954,0.5740596652,1.6104115248,1.8271710873,1.6533151865,,120.77870941,91.49131012,,4.8377127647,58.99987793,2.5025985241,0.0935087129,3105.5280762,469353.9375,6628709.5,-3080.126709
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3105.68,1.0,65000.0,12.896910667,12.250000954,0.6469091177,1.6088700294,1.8293952942,1.6454988718,,122.0569458,91.097961426,,4.9554347992,57.788776398,2.4983348846,0.1045094356,3105.6799316,469353.9375,6628709.5,-3080.278564
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3105.832,1.0,65000.0,12.910731316,12.250000954,0.6607314348,1.6134335995,1.8288342953,1.645452261,,123.18582916,91.289749146,,5.0304331779,57.279579163,2.5000669956,0.0967081189,3105.8320313,469353.9375,6628709.5,-3080.430664
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3105.984,1.0,65000.0,12.81840992,12.250000954,0.5684077144,1.6242432594,1.8325090408,1.6534907818,,122.93798065,91.494377136,,4.9886822701,57.584121704,2.5123009682,0.0816423446,3105.9838867,469353.9375,6628709.5,-3080.58252
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3106.136,1.0,65000.0,12.746803284,12.250000954,0.4968012273,1.6331089735,1.8350893259,1.6738703251,,121.67726135,91.644447327,,4.8453044891,57.867301941,2.526170969,0.0763636753,3106.1359863,469353.9375,6628709.5,-3080.734619
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3106.288,1.0,65000.0,12.719742775,12.250000954,0.4697403908,1.6362351179,1.8484766483,1.6962499619,,120.7740097,91.418205261,,4.5727777481,58.053318024,2.5238149166,0.0705390349,3106.2880859,469353.9375,6628709.5,-3080.886719
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3106.44,1.0,65000.0,12.719363213,12.250000954,0.4693597853,1.6357501745,1.8564015627,1.7055889368,,120.94386292,91.211685181,,4.4512276649,58.227291107,2.5090463161,0.0559093468,3106.4399414,469353.9375,6628709.5,-3081.038574
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3106.592,1.0,65000.0,12.678289413,12.250000954,0.4282892942,1.6353976727,1.8632426262,1.701153636,,120.78485107,91.192306519,,4.6051812172,59.67237854,2.50061059,0.0515764914,3106.592041,469353.9375,6628709.5,-3081.19043
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3106.744,1.0,65000.0,12.660370827,12.250000954,0.4103706479,1.639431119,1.8726161718,1.6989841461,,121.73554993,91.065788269,,4.7740345001,61.925682068,2.5016608238,0.0593676157,3106.7438965,469353.9375,6628709.5,-3081.342285
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3106.896,1.0,65000.0,12.720389366,12.250000954,0.4703907669,1.6479210854,1.8765002489,1.7066346407,,121.44103241,90.90826416,,4.8763799667,63.823638916,2.5026204586,0.0656933039,3106.8959961,469353.9375,6628709.5,-3081.494385
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3107.048,1.0,65000.0,12.718601227,12.250000954,0.4686020315,1.6521370411,1.8796883821,1.7098071575,,121.6857605,91.019477844,,4.5773768425,64.241775513,2.5000360012,0.0734330937,3107.0480957,469353.9375,6628709.5,-3081.646484
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3107.2,1.0,65000.0,12.687497139,12.250000954,0.4374958277,1.6496673822,1.8760820627,1.7053254843,,123.31671906,91.165390015,,4.4558706284,63.17269516,2.4959928989,0.0833758041,3107.1999512,469353.9375,6628709.5,-3081.79834
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3107.352,1.0,65000.0,12.664223671,12.250000954,0.4142220318,1.640835762,1.8715569973,1.7000719309,,124.01586914,91.287734985,,4.5600814819,61.328975677,2.4927551746,0.0857604742,3107.3520508,469353.9375,6628709.5,-3081.950439
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3107.504,1.0,65000.0,12.704616547,12.250000954,0.4546151161,1.6240751743,1.8766103983,1.6961835623,,123.55766296,91.056159973,,4.5848183632,60.00617218,2.4951729774,0.0818712413,3107.5039063,469353.9375,6628709.5,-3082.102295
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3107.656,1.0,65000.0,12.767625809,12.250000954,0.5176255107,1.6087930202,1.8811701536,1.6861652136,,122.50159454,90.75050354,,4.5713849068,60.272426605,2.5056374073,0.0821737349,3107.6560059,469353.9375,6628709.5,-3082.25415
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3107.808,1.0,65000.0,12.780353546,12.250000954,0.5303553939,1.6020522118,1.8642505407,1.6675884724,,121.49385834,91.171096802,,4.5207400322,61.071628571,2.516648531,0.0829032138,3107.8081055,469353.9375,6628709.5,-3082.40625
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3107.96,1.0,65000.0,12.796416283,12.250000954,0.5464178324,1.6009078026,1.8272715807,1.6481847763,,121.71419525,91.599723816,,4.5417914391,61.634315491,2.521292448,0.0697811693,3107.9599609,469353.9375,6628709.5,-3082.558105
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3108.112,1.0,65000.0,12.81879425,12.250000954,0.5687946677,1.6038874388,1.7863382101,1.6445953846,,122.49011993,91.92440033,,4.6390576363,62.075546265,2.5219700336,0.0533397831,3108.1120605,469353.9375,6628709.5,-3082.710205
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3108.264,1.0,65000.0,12.77474308,12.250000954,0.5247433186,1.6141855717,1.7758402824,1.6654288769,,123.03735352,91.329841614,,4.7463355064,62.110389709,2.5208790302,0.0412342362,3108.263916,469353.9375,6628709.5,-3082.862061
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3108.416,1.0,65000.0,12.708825111,12.250000954,0.4588255882,1.6326738596,1.8034051657,1.7137085199,,122.20205688,90.500022888,,4.7937803268,61.581771851,2.5150666237,0.0246223342,3108.4160156,469353.9375,6628709.5,-3083.01416
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3108.568,1.0,65000.0,12.703831673,12.250000954,0.4538357854,1.6572426558,1.8680288792,1.7778346539,,122.00740814,90.172340393,,4.6679978371,60.476642609,2.5064456463,0.0120184757,3108.5681152,469353.9375,6628709.5,-3083.166016
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3108.72,1.0,65000.0,12.702308655,12.250000954,0.4523085058,1.6731247902,1.9569131136,1.8139218092,,123.31994629,90.115913391,,4.6922078133,59.046073914,2.4997851849,0.0106018838,3108.7199707,469353.9375,6628709.5,-3083.317871
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3108.872,1.0,65000.0,12.666967392,12.250000954,0.4169664979,1.682153821,2.0225872993,1.8082164526,,123.80090332,90.276779175,,4.8716797829,57.620506287,2.4929771423,0.0223006308,3108.8720703,469353.9375,6628709.5,-3083.469971
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3109.024,1.0,65000.0,12.63917923,12.250000954,0.3891789019,1.6990622282,2.0787062645,1.7812786102,,123.05239105,89.743659973,,5.3467197418,56.300106049,2.4863693714,0.0487851836,3109.0239258,469353.9375,6628709.5,-3083.621826
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3109.176,1.0,65000.0,12.607542992,12.250000954,0.3575428128,1.7192094326,2.0883214474,1.7420933247,,121.96960449,89.332290649,,5.5863718987,55.121040344,2.4884636402,0.0780368149,3109.1760254,469353.9375,6628709.5,-3083.773926
Force_2020_all_wells_train_test_blind_hidden_final/25_2-13 T4.las,25/2-13 T4,3109.328,1.0,65000.0,12.61339283,12.250000954,0.3633926213,1.7355769873,1.9913312197,1.7294853926,,120.83803558,89.84941864,,5.1989035606,56.234954834,2.5064835548,0.0938560963,3109.3278809,469353.9375,6628709.5,-3083.925781
