source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,RMIC,SP,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3335.7424,1.0,65000.0,8.8184862137,8.5,0.3184863329,15.175031662,13.256772995,15.86886692,13.207089424,13.209546089,-238.9870453,,71.034385681,0.2550559044,3.9780175686,112.45359802,2.6117002964,-0.000850656,3335.7424316,519210.25,6753391.5,-2966.411133
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3335.8944,1.0,65000.0,8.8133935928,8.5,0.313392967,16.646371841,13.190128326,17.310024261,13.731930733,13.757796288,-238.9998322,,71.175331116,0.267885834,4.0866565704,110.2832489,2.6105973721,-0.003001837,3335.8942871,519210.15625,6753391.5,-2966.531494
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3336.0464,1.0,65000.0,8.8166341782,8.5,0.3166343272,18.435688019,14.01361084,18.791252136,16.870134354,16.882713318,-238.9842529,,71.711418152,0.2789567113,4.4134969711,110.48427582,2.6093757153,-0.006018898,3336.0463867,519210.0625,6753391.5,-2966.651855
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3336.1984,1.0,65000.0,8.8401422501,8.5,0.3401420414,18.905462265,16.633930206,19.363395691,18.526384354,18.55380249,-238.3943634,,71.887268066,0.2837598324,4.5256280899,111.0357666,2.6023676395,-0.009036221,3336.1984863,519210.0,6753391.5,-2966.771973
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3336.3504,1.0,65000.0,8.8319015503,8.5,0.3319014609,18.965013504,18.69875145,19.349843979,21.71383667,21.698316574,-239.255249,,72.048553467,0.2817774415,4.326883316,104.96622467,2.5950975418,-0.011805512,3336.3503418,519209.90625,6753391.5,-2966.892578
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3336.5024,1.0,65000.0,8.7965974808,8.5,0.2965979278,19.004358292,21.360359192,19.161643982,19.391283035,19.384174347,-237.1269684,,71.951972961,0.2833905518,4.2739639282,100.7928772,2.594214201,-0.012351969,3336.5024414,519209.8125,6753391.5,-2967.012939
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3336.6544,1.0,65000.0,8.7880916595,8.5,0.2880915999,19.053632736,19.856466293,19.306022644,18.523191452,18.519546509,-238.1860199,,71.900001526,0.2781784832,4.2133793831,99.483146667,2.5974502563,-0.012078741,3336.6542969,519209.71875,6753391.5,-2967.133057
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3336.8064,1.0,65000.0,8.7872571945,8.5,0.2872568965,19.121112823,18.449327469,19.48102951,18.08319664,18.082588196,-236.7162018,,71.973487854,0.2653438449,4.4122033119,95.679489136,2.5918858051,-0.01288189,3336.8063965,519209.625,6753391.5,-2967.253418
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3336.9584,1.0,65000.0,8.7920455933,8.5,0.2920455039,19.181648254,18.120397568,19.409297943,18.010484695,18.010595322,-236.5782471,,72.0,0.2543968558,4.5073657036,95.71987915,2.5935275555,-0.009611811,3336.9584961,519209.53125,6753391.5,-2967.373779
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3337.1104,1.0,65000.0,8.7898416519,8.5,0.289840579,19.220659256,18.028738022,19.342010498,18.030738831,18.032493591,-236.1284485,,71.708137512,0.2491002679,4.6873345375,94.999397278,2.5950000286,-0.009102625,3337.1103516,519209.4375,6753391.5,-2967.494141
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3337.2624,1.0,65000.0,8.7848100662,8.5,0.2848099172,19.261924744,18.009355545,19.387372971,18.180078506,18.16239357,-235.738678,,72.036224365,0.2503537834,4.6994352341,103.01229095,2.598344326,-0.008236745,3337.2624512,519209.375,6753391.5,-2967.614502
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3337.4144,1.0,65000.0,8.7926273346,8.5,0.2926272452,19.564081192,19.10184288,19.919633865,16.073280334,16.084657669,-235.3253021,,73.576377869,0.2519244254,4.7055616379,103.55335236,2.5922834873,-0.009611024,3337.4143066,519209.28125,6753391.5,-2967.734863
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3337.5664,1.0,65000.0,8.7877998352,8.5,0.2877995968,17.698007584,15.733137131,18.299345016,17.517961502,17.538516998,-234.7814941,,73.883468628,0.2636763752,4.5703935623,101.58574677,2.5851693153,-0.010949606,3337.5664063,519209.1875,6753391.5,-2967.855225
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3337.7184,1.0,65000.0,8.7920074463,8.5,0.2920073569,17.282690048,18.295942307,17.526014328,20.029079437,20.02643013,-234.6699524,,73.835960388,0.2762264907,4.3266553879,101.76165771,2.5841472149,-0.01155958,3337.7185059,519209.09375,6753391.5,-2967.975586
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3337.8704,1.0,65000.0,8.7908153534,8.5,0.2908155918,18.730047226,19.464138031,19.338266373,19.638784409,19.644065857,-235.2248993,,74.029129028,0.2825527489,4.162730217,103.32992554,2.5813906193,-0.011055118,3337.8703613,519209.0,6753392.0,-2968.095947
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3338.0224,1.0,65000.0,8.8355331421,8.5,0.3355329037,19.116455078,19.840433121,20.211809158,20.286046982,20.28606987,-235.6159821,,74.028610229,0.2798021138,4.1359667778,103.54672241,2.5871248245,-0.009372178,3338.0222168,519208.90625,6753392.0,-2968.216309
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3338.1744,1.0,65000.0,8.8195314407,8.5,0.3195315599,19.028659821,20.226135254,20.291481018,20.289613724,20.289981842,-235.3763123,,72.933067322,0.2822543383,4.3799433708,102.10728455,2.5990757942,-0.005670341,3338.1745605,519208.8125,6753392.0,-2968.33667
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3338.3264,1.0,65000.0,8.8504295349,8.5,0.3504293263,18.992206573,20.291065216,20.049190521,20.333911896,20.333282471,-235.4271698,,71.649604797,0.2870889604,4.5117282867,105.50322723,2.6135008335,-0.002628346,3338.326416,519208.71875,6753392.0,-2968.457031
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3338.4784,1.0,65000.0,8.8183479309,8.5,0.3183480501,18.951793671,20.335163116,19.610208511,20.236585617,20.236129761,-236.9562073,,70.735168457,0.2879057825,4.4558320045,107.22982025,2.6175467968,-0.000205512,3338.4785156,519208.65625,6753392.0,-2968.577393
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3338.6304,1.0,65000.0,8.7907581329,8.5,0.290758431,18.811412811,20.123790741,19.537927628,20.178951263,20.177268982,-237.6064606,,70.18346405,0.2763047218,4.5002064705,102.21053314,2.612405777,0.0033839897,3338.6303711,519208.5625,6753392.0,-2968.69751
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3338.7824,1.0,65000.0,8.7899627686,8.5,0.2899622917,18.125448227,21.647451401,18.879207611,19.961149216,19.935276031,-238.8075714,,70.050003052,0.2684165239,4.4707221985,100.02877045,2.6084778309,0.0038992127,3338.7822266,519208.46875,6753392.0,-2968.818115
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3338.9344,1.0,65000.0,8.791847229,8.5,0.2918474078,16.866901398,18.870819092,17.955499649,16.742338181,16.764482498,-236.7380219,,70.050003052,0.2626317441,4.5964713097,99.46030426,2.6023938656,0.0038792652,3338.9343262,519208.375,6753392.0,-2968.938477
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3339.0864,1.0,65000.0,8.7920913696,8.5,0.2920912802,16.030733109,17.16427803,16.841121674,19.499675751,19.531019211,-236.1901245,,70.119552612,0.2644558847,4.6802926064,98.823478699,2.6037168503,0.0026089239,3339.0864258,519208.28125,6753392.0,-2969.058838
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3339.2384,1.0,65000.0,8.7915840149,8.5,0.2915841937,15.780361176,20.066671371,16.383491516,24.229270935,24.259504318,-236.9138794,,70.253936768,0.2688716352,4.6888542175,100.99016571,2.6001722813,-0.001187402,3339.2382813,519208.1875,6753392.0,-2969.178955
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3339.3904,1.0,65000.0,8.7944374084,8.5,0.2944374084,15.721295357,23.474666595,16.782815933,25.715396881,25.727500916,-235.9169922,,70.472572327,0.2813516855,4.7174706459,101.94403076,2.5945866108,-0.006603674,3339.3903809,519208.09375,6753392.0,-2969.299316
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3339.5424,1.0,65000.0,8.807009697,8.5,0.3070092499,15.566790581,26.269899368,16.623491287,29.676527023,29.708498001,-236.9652252,,70.412467957,0.2840619385,4.6386032104,100.79781342,2.5954380035,-0.008675066,3339.5424805,519208.03125,6753392.0,-2969.419678
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3339.6944,1.0,65000.0,8.8480644226,8.5,0.3480648398,14.977391243,29.659948349,15.825093269,32.203777313,32.219944,-238.030014,,68.157875061,0.2803968489,4.762368679,104.55962372,2.6036243439,-0.008594489,3339.6943359,519207.9375,6753392.0,-2969.540039
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3339.8464,1.0,65000.0,8.8240642548,8.5,0.3240643442,16.124471664,31.868671417,16.68144989,32.752464294,32.756664276,-238.3581085,,66.842910767,0.2642551064,4.6926364899,103.74491119,2.6111991405,-0.006930446,3339.8464355,519207.84375,6753392.0,-2969.6604
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3339.9984,1.0,65000.0,8.8669929504,8.5,0.3669927716,19.884649277,32.87934494,20.709640503,33.390132904,33.395267487,-238.2250671,,66.59803009,0.2564842403,4.5741558075,96.98072052,2.6040227413,-0.007355643,3339.998291,519207.75,6753392.0,-2969.780762
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3340.1504,1.0,65000.0,8.8965063095,8.5,0.3965062201,22.331764221,33.296112061,23.481054306,32.798793793,32.793857574,-236.3474426,,65.906692505,0.251427561,4.2654166222,82.932899475,2.5877819061,-0.009525198,3340.1503906,519207.65625,6753392.0,-2969.901123
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3340.3024,1.0,65000.0,8.9094486237,8.5,0.4094486535,22.851917267,31.110956192,23.866500854,25.416702271,25.368148804,-235.204895,,66.004722595,0.25871104,4.1100382805,84.643669128,2.5765688419,-0.00996273,3340.3024902,519207.5625,6753392.0,-2970.021484
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3340.4544,1.0,65000.0,8.9260149002,8.5,0.4260145724,22.859729767,23.813831329,23.821048737,16.147886276,16.073400497,-235.3564606,,68.820472717,0.2701535523,4.0303173065,94.114364624,2.5855913162,-0.006373229,3340.4543457,519207.46875,6753392.0,-2970.141846
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3340.6064,1.0,65000.0,8.9193878174,8.5,0.4193873703,22.836040497,17.627519608,23.409566879,14.893134117,14.884849548,-236.5039368,,70.836219788,0.2766456604,4.136484623,96.8568573,2.590028286,-0.004967717,3340.6064453,519207.40625,6753392.0,-2970.262207
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3340.7584,1.0,65000.0,8.9304666519,8.5,0.4304666519,22.830200195,15.495200157,23.157999039,15.488715172,15.493891716,-235.9166718,,70.699996948,0.2745999992,4.2946333885,94.808837891,2.5937330723,-0.003366667,3340.7583008,519207.3125,6753392.0,-2970.382568
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3340.9104,1.0,65000.0,8.8918857574,8.5,0.3918859661,21.800605774,14.736268044,22.007198334,14.273046494,14.262797356,-236.2880554,,70.715614319,0.2769834697,4.3203406334,100.68813324,2.58852911,-0.001769554,3340.9104004,519207.21875,6753392.5,-2970.50293
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3341.0624,1.0,65000.0,8.8440904617,8.5,0.3440909386,19.238695145,14.398813248,19.35725975,14.478336334,14.480400085,-235.4271698,,70.949211121,0.2810842395,4.2978038788,106.24082947,2.5886361599,-0.000474016,3341.0625,519207.125,6753392.5,-2970.623291
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3341.2144,1.0,65000.0,8.859205246,8.5,0.3592057526,17.701454163,14.490272522,18.342216492,14.759744644,14.762012482,-235.0382233,,70.934120178,0.2855257094,4.2347073555,110.35056305,2.5892825127,-0.002174016,3341.2143555,519207.03125,6753392.5,-2970.743408
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3341.3664,1.0,65000.0,8.8800268173,8.5,0.3800272346,16.790920258,14.758516312,17.686922073,14.952056885,14.95357132,-235.1875,,70.965614319,0.2762763798,4.3147521019,108.71905518,2.5935213566,-0.002512598,3341.3662109,519206.9375,6753392.5,-2970.864014
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3341.5184,1.0,65000.0,8.8700370789,8.5,0.3700369,15.889112473,14.953534126,17.090450287,15.073730469,15.074684143,-234.4114227,,70.738578796,0.262984246,4.3747448921,107.40709686,2.600805521,-0.001185039,3341.5183105,519206.84375,6753392.5,-2970.984375
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3341.6704,1.0,65000.0,8.8622493744,8.5,0.3622491956,15.493118286,15.062684059,16.84939003,15.101845741,15.102038383,-235.3832092,,71.055641174,0.2558755875,4.2791481018,105.23722076,2.6035604477,-0.000374541,3341.6704102,519206.75,6753392.5,-2971.104736
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3341.8224,1.0,65000.0,8.8565835953,8.5,0.3565839231,15.38692379,15.096614838,16.790439606,14.353765488,14.347443581,-236.9758911,,70.846191406,0.2495971173,4.0934214592,103.21278381,2.6024034023,0.000124147,3341.8225098,519206.6875,6753392.5,-2971.224854
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3341.9744,1.0,65000.0,8.8426589966,8.5,0.3426591456,15.340643883,14.261523247,16.624565125,12.411733627,12.395644188,-237.4375,,70.696853638,0.2498118132,4.0151534081,102.05223846,2.6000859737,0.0007519685,3341.9743652,519206.59375,6753392.5,-2971.345459
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3342.1264,1.0,65000.0,8.8626432419,8.5,0.3626434207,14.888678551,13.079596519,15.78092289,18.053073883,18.101800919,-237.3973083,,70.042648315,0.2531005144,4.1708965302,102.00944519,2.6088457108,0.0031220473,3342.1264648,519206.5,6753392.5,-2971.46582
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3342.2784,1.0,65000.0,8.8256101608,8.5,0.3256099224,14.162565231,17.563259125,14.828877449,18.379457474,18.379405975,-237.375,,69.617980957,0.2561493218,4.207482338,101.03330231,2.6195795536,0.0050685038,3342.2785645,519206.40625,6753392.5,-2971.585938
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3342.4304,1.0,65000.0,8.7889823914,8.5,0.2889826894,15.728784561,18.888408661,16.263376236,18.744297028,18.747377396,-237.8134918,,69.599998474,0.2624023557,4.1034955978,103.99568939,2.6211330891,0.0039055117,3342.4304199,519206.3125,6753392.5,-2971.706299
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3342.5824,1.0,65000.0,8.788728714,8.5,0.2887283862,19.024641037,18.590103149,19.641378403,18.687440872,18.686752319,-238.499176,,69.599998474,0.2634580135,3.8778438568,102.99752808,2.6187121868,0.002047244,3342.5822754,519206.21875,6753392.5,-2971.82666
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3342.7344,1.0,65000.0,8.7918596268,8.5,0.2918590009,20.482313156,18.73944664,20.922309875,18.844596863,18.845991135,-237.1686401,,69.599998474,0.2727737725,3.7510037422,104.25435638,2.6118540764,-0.000460892,3342.734375,519206.125,6753392.5,-2971.947021
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3342.8864,1.0,65000.0,8.7978429794,8.5,0.2978432477,20.541772842,18.766454697,20.773197174,18.63133812,18.629407883,-236.0531464,,69.599998474,0.2779811025,3.8436598778,104.51744843,2.6106677055,-0.003867717,3342.8864746,519206.0625,6753392.5,-2972.067383
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3343.0384,1.0,65000.0,8.8606929779,8.5,0.3606930971,20.490915298,18.664340973,21.090553284,18.590860367,18.590652466,-235.8198853,,69.599998474,0.2806364894,4.0068082809,103.13349152,2.6121253967,-0.006642782,3343.0383301,519205.96875,6753392.5,-2972.187744
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3343.1904,1.0,65000.0,8.9175262451,8.5,0.4175261855,20.463729858,18.626218796,21.568252563,18.742729187,18.744060516,-236.4917908,,70.287139893,0.2819378078,4.0531320572,106.3978653,2.6137616634,-0.006562992,3343.1904297,519205.875,6753392.5,-2972.308105
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3343.3424,1.0,65000.0,8.9304618835,8.5,0.4304621816,20.362615585,18.756814957,21.369398117,18.989654541,18.991689682,-237.3262787,,70.326766968,0.2857055068,4.0150036812,103.47034454,2.6106564999,-0.007803937,3343.3422852,519205.78125,6753392.5,-2972.428467
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3343.4944,1.0,65000.0,8.933473587,8.5,0.4334731698,19.781188965,18.979137421,20.886579514,19.091020584,19.091732025,-237.9883575,,69.852233887,0.2846073508,3.9184191227,98.829429626,2.6096866131,-0.007103675,3343.4943848,519205.6875,6753392.5,-2972.548828
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3343.6464,1.0,65000.0,8.9372739792,8.5,0.4372739792,19.231878281,19.078874588,20.472043991,19.1668396,19.167438507,-238.5969543,,69.60748291,0.27314803,4.0621471405,101.07949829,2.6138074398,-0.001805774,3343.6464844,519205.59375,6753392.5,-2972.669189
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3343.7984,1.0,65000.0,8.9294719696,8.5,0.4294721186,19.254814148,19.60310173,20.248826981,21.108280182,21.125219345,-237.085144,,69.580711365,0.2560992241,4.123606205,100.43050385,2.6215732098,0.0021511812,3343.7983398,519205.5,6753393.0,-2972.789307
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3343.9504,1.0,65000.0,8.8955469131,8.5,0.3955464661,18.804710388,20.306144714,19.981805801,17.215028763,17.179300308,-236.1146698,,69.47769165,0.2436183691,4.1157979965,95.143936157,2.6242825985,0.0014711287,3343.9504395,519205.4375,6753393.0,-2972.909912
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3344.1024,1.0,65000.0,8.9168758392,8.5,0.4168752432,18.277341843,18.151369095,19.38319397,16.768789291,16.768268585,-235.5405121,,69.247772217,0.2351459414,4.0186309814,91.583786011,2.6269271374,0.0018396326,3344.1025391,519205.34375,6753393.0,-2973.030273
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3344.2544,1.0,65000.0,8.9645929337,8.5,0.4645937681,18.154396057,16.529630661,19.283428192,17.798906326,17.806367874,-234.6323853,,69.635040283,0.2268070877,3.9396891594,98.246955872,2.6212394238,0.0018511812,3344.2543945,519205.25,6753393.0,-2973.150635
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3344.4064,1.0,65000.0,9.0134277344,8.5,0.5134285688,18.133895874,17.533086777,19.705121994,18.579925537,18.585805893,-235.0293579,,70.070732117,0.2213267684,3.9339647293,105.44086456,2.6094992161,0.0003341207,3344.4064941,519205.15625,6753393.0,-2973.270752
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3344.5584,1.0,65000.0,9.0414295197,8.5,0.5414298177,17.969207764,18.562042236,19.782215118,19.005712509,19.008861542,-236.2513123,,69.969688416,0.2309593111,4.0223374367,105.5792923,2.6069033146,-5.958e-05,3344.5583496,519205.0625,6753393.0,-2973.391357
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3344.7104,1.0,65000.0,9.0419883728,8.5,0.541988194,17.922012329,19.001148224,19.710762024,19.231266022,19.232933044,-236.4507904,,69.879920959,0.2447629869,4.0634288788,111.16940308,2.609177351,0.0011771654,3344.7102051,519204.96875,6753393.0,-2973.511719
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3344.8624,1.0,65000.0,9.0490150452,8.5,0.5490154028,18.395727158,19.220125198,19.854457855,19.291513443,19.291866302,-235.3190613,,69.929786682,0.2517215312,4.1165571213,115.30635071,2.6114490032,0.0020787402,3344.8623047,519204.875,6753393.0,-2973.631836
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3345.0144,1.0,65000.0,9.0897226334,8.5,0.589722991,19.302927017,19.306257248,21.118860245,19.375598907,19.376310349,-235.9850769,,69.742385864,0.2492884547,4.0896816254,113.01081085,2.6125593185,0.001903412,3345.0144043,519204.78125,6753393.0,-2973.752197
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3345.1664,1.0,65000.0,9.1210184097,8.5,0.6210182905,20.053913116,19.362817764,22.349290848,19.424245834,19.424598694,-237.9084625,,69.777168274,0.247699216,3.9442038536,109.65538788,2.6141943932,0.0003417323,3345.1665039,519204.71875,6753393.0,-2973.872559
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3345.3184,1.0,65000.0,9.1485824585,8.5,0.6485822797,20.373970032,19.44774437,22.4243927,19.752845764,19.755764008,-236.8244781,,69.870605469,0.2509517074,3.8285021782,108.76193237,2.6171813011,0.0001643044,3345.3183594,519204.625,6753393.0,-2973.99292
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3345.4704,1.0,65000.0,9.1702871323,8.5,0.6702868342,20.498615265,19.641368866,22.245939255,21.290988922,21.304513931,-236.4770355,,69.586616516,0.2526000142,3.8424704075,111.65783691,2.6161003113,0.0004073491,3345.470459,519204.53125,6753393.0,-2974.113281
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3345.6224,1.0,65000.0,9.149020195,8.5,0.6490203738,20.788030624,20.744859695,22.8285923,22.018327713,22.023191452,-237.0157471,,70.274017334,0.2519590557,4.0517525673,114.04004669,2.6148078442,0.0006661417,3345.6225586,519204.4375,6753393.0,-2974.233643
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3345.7744,1.0,65000.0,9.1432876587,8.5,0.6432871222,21.459871292,24.243246078,23.858709335,29.202997208,29.267677307,-237.5900574,,72.292129517,0.2544002831,4.2196598053,115.8922348,2.6125478745,-0.000972179,3345.7744141,519204.34375,6753393.0,-2974.354004
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3345.9264,1.0,65000.0,9.1369829178,8.5,0.6369826794,22.440631866,27.353561401,24.772760391,28.00466156,27.985006332,-239.1451721,,73.242256165,0.2592716515,4.1571455002,115.80667877,2.6121435165,-0.001533858,3345.9262695,519204.25,6753393.0,-2974.474365
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3346.0784,1.0,65000.0,9.1254701614,8.5,0.6254703403,23.728935242,28.430763245,25.773071289,29.733419418,29.751928329,-238.5364227,,73.286216736,0.2685425282,4.0682072639,115.77116394,2.6096363068,-0.001359842,3346.0783691,519204.15625,6753393.0,-2974.594727
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3346.2304,1.0,65000.0,9.1265583038,8.5,0.6265587807,25.026821136,29.709222794,27.381849289,31.217006683,31.226055145,-236.9278259,,73.407218933,0.2701236308,4.1878194809,116.0253067,2.6080298424,-0.000956168,3346.2304688,519204.09375,6753393.0,-2974.715088
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3346.3824,1.0,65000.0,9.1125202179,8.5,0.6125206351,25.713359833,31.11315155,28.626321793,31.668556213,31.671062469,-236.9983521,,73.393043518,0.2769824266,4.37931633,118.77307129,2.6091415882,-1.312e-06,3346.3823242,519204.0,6753393.0,-2974.835205
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3346.5344,1.0,65000.0,9.0934333801,8.5,0.5934328437,25.929700851,31.987703323,28.772134781,30.488983154,30.477716446,-238.2962646,,73.491729736,0.2936543226,4.4691734314,117.62360382,2.6139352322,0.0043251971,3346.5344238,519203.90625,6753393.0,-2974.955811
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3346.6864,1.0,65000.0,9.0803899765,8.5,0.5803894401,26.300798416,29.265197754,28.731624603,16.187913895,16.057329178,-238.6825714,,73.430709839,0.3097724319,4.4647336006,111.60623932,2.6139576435,0.0069485563,3346.6862793,519203.8125,6753393.0,-2975.076172
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3346.8384,1.0,65000.0,9.0791692734,8.5,0.5791689157,27.983970642,20.045082092,30.883560181,16.377597809,16.395755768,-238.1917725,,74.535690308,0.3165315092,4.5915350914,106.13877106,2.607311964,0.0056451443,3346.8383789,519203.71875,6753393.5,-2975.196289
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3346.9904,1.0,65000.0,9.088593483,8.5,0.5885939002,27.647455215,14.685800552,31.470193863,14.176165581,14.152853966,-238.5590515,,76.478340149,0.3217110038,4.753929615,106.98832703,2.5967085361,0.0038377952,3346.9904785,519203.625,6753393.5,-2975.31665
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3347.1424,1.0,65000.0,9.1337413788,8.5,0.6337413192,24.010051727,13.390260696,27.653272629,11.651230812,11.631550789,-237.087265,,76.554458618,0.3337456584,4.8256497383,107.79545593,2.5908555984,0.0014976378,3347.142334,519203.53125,6753393.5,-2975.437012
Force_2020_all_wells_train_test_blind_hidden_final/31_2-19 S.las,31/2-19 S,3347.2944,1.0,65000.0,9.1549901962,8.5,0.6549902558,21.017736435,12.360398293,23.732971191,17.261751175,17.317569733,-236.2547607,,76.0,0.3407199681,4.6407413483,118.25619507,2.5952196121,-0.000918373,3347.2944336,519203.46875,6753393.5,-2975.557617
