source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4495.6735862,1.0,65000.0,9.1283988953,5.7557854652,6.0007896423,73.041000366,0.2712706029,5.7070088387,98.385490417,2.5964701176,0.0047298046,4495.6738281,497048.96875,6740014.0,-3178.46875
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4495.8255862,1.0,65000.0,9.1475925446,5.7249045372,5.9578285217,72.299758911,0.2678081691,5.2055153847,97.669143677,2.5962462425,0.0011467665,4495.8256836,497049.09375,6740014.0,-3178.566895
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4495.9775862,1.0,65000.0,9.1416816711,5.703066349,5.9510035515,73.374290466,0.2772504389,4.6346611977,97.736732483,2.6049699783,-0.001861123,4495.9775391,497049.1875,6740014.0,-3178.664795
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4496.1295862,1.0,65000.0,9.0101613998,5.6797161102,5.9527344704,74.251441956,0.286753118,4.1881937981,100.04776001,2.614841938,-0.003056901,4496.1293945,497049.28125,6740014.0,-3178.762695
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4496.2815862,1.0,65000.0,8.8764629364,5.6228075027,5.9252538681,74.672599792,0.2888709903,4.1243753433,103.92819977,2.6180775166,-0.002361255,4496.2817383,497049.40625,6740014.0,-3178.86084
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4496.4335862,1.0,65000.0,8.7353801727,5.496327877,5.8552393913,74.396034241,0.2838974297,4.1380600929,108.72343445,2.6125445366,-0.003203787,4496.4335938,497049.5,6740014.5,-3178.95874
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4496.5855862,1.0,65000.0,8.6166305542,5.3575582504,5.7469134331,74.615837097,0.2780614495,4.1895051003,109.44218445,2.6083967686,-0.003233153,4496.5854492,497049.59375,6740014.5,-3179.056885
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4496.7375862,1.0,65000.0,8.5841388702,5.2847480774,5.6215734482,75.424514771,0.280927062,4.2219948769,108.6055069,2.6123759747,-0.002201629,4496.737793,497049.6875,6740014.5,-3179.154785
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4496.8895862,1.0,65000.0,8.6586475372,5.2924561501,5.5023589134,75.836883545,0.28767398,4.3107748032,103.8895874,2.6168677807,-0.001004337,4496.8896484,497049.78125,6740014.5,-3179.25293
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4497.0415862,1.0,65000.0,8.8466119766,5.3178625107,5.4160203934,76.405578613,0.2902239263,4.2021965981,103.21858215,2.6165244579,-0.002703165,4497.0415039,497049.90625,6740014.5,-3179.35083
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4497.1935862,1.0,65000.0,9.0498113632,5.3362193108,5.3907661438,76.504653931,0.2931322157,4.3367381096,105.73041534,2.6132566929,-0.001537116,4497.1933594,497050.0,6740014.5,-3179.448975
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4497.3455862,1.0,65000.0,8.8903083801,5.3587918282,5.4560108185,75.307266235,0.2964051664,4.1913704872,112.86959076,2.6048123837,-0.00029828,4497.3457031,497050.09375,6740014.5,-3179.547119
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4497.4975862,1.0,65000.0,8.6942663193,5.4942250252,5.6315364838,74.279930115,0.3064828813,4.1970887184,115.75219727,2.6080050468,0.0023524663,4497.4975586,497050.21875,6740014.5,-3179.64502
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4497.6495862,1.0,65000.0,8.9401321411,5.6804323196,5.8956651688,73.54209137,0.3039531708,4.0093207359,115.29560089,2.6200242043,0.0066500688,4497.6494141,497050.3125,6740014.5,-3179.743164
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4497.8015862,1.0,65000.0,8.9927062988,5.8090043068,6.180724144,73.053451538,0.3012740612,4.1078233719,111.12052917,2.6404666901,0.0109957969,4497.8017578,497050.40625,6740015.0,-3179.841064
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4497.9535862,1.0,65000.0,9.1411561966,5.8933119774,6.388355732,72.811401367,0.2923063934,4.2356414795,106.3221817,2.6462213993,0.0118810721,4497.9536133,497050.53125,6740015.0,-3179.939209
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4498.1055862,1.0,65000.0,9.2611274719,5.9479379654,6.4534854889,72.873580933,0.2789006829,4.3525338173,101.53858185,2.6364941597,0.0080193765,4498.1054688,497050.625,6740015.0,-3180.037109
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4498.2575862,1.0,65000.0,9.2812004089,5.9710249901,6.3907437325,73.059051514,0.2707984149,4.1830058098,98.772216797,2.6249899864,0.0045201383,4498.2578125,497050.71875,6740015.0,-3180.13501
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4498.4095862,1.0,65000.0,9.2812004089,5.9916653633,6.2753553391,73.982536316,0.2691784203,4.0488452911,97.993171692,2.6181371212,0.0019705193,4498.409668,497050.84375,6740015.0,-3180.233154
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4498.5615862,1.0,65000.0,9.2812004089,6.0089259148,6.1823348999,74.781822205,0.2659833729,4.0710835457,95.476623535,2.6190779209,0.0010205205,4498.5615234,497050.9375,6740015.0,-3180.331055
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4498.7135862,1.0,65000.0,9.2812004089,5.9797134399,6.1509065628,75.826248169,0.2673498094,4.1194171906,94.794052124,2.6164152622,-0.001647944,4498.7133789,497051.0625,6740015.0,-3180.429199
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4498.8655862,1.0,65000.0,9.2812004089,5.932653904,6.1701664925,76.987792969,0.2671854198,4.0186080933,96.665740967,2.6129798889,-0.002935181,4498.8657227,497051.15625,6740015.0,-3180.5271
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4499.0175862,1.0,65000.0,9.2812004089,5.8777093887,6.2026224136,77.613220215,0.2736504376,3.9252099991,102.96217346,2.6187129021,-0.001754077,4499.0175781,497051.25,6740015.0,-3180.625244
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4499.1695862,1.0,65000.0,9.2812004089,5.8274531364,6.2124419212,77.620300293,0.2776105106,3.8696510792,106.75930786,2.6263999939,-0.001636839,4499.1694336,497051.375,6740015.0,-3180.723145
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4499.3215862,1.0,65000.0,9.2812004089,5.7964968681,6.1831288338,76.95716095,0.2807190716,3.91624403,107.5265274,2.6339828968,-0.0017,4499.3217773,497051.46875,6740015.5,-3180.821045
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4499.4735862,1.0,65000.0,9.2247619629,5.7755150795,6.126411438,77.114532471,0.2830483913,3.6987051964,106.5359726,2.6315968037,0.0004978609,4499.4736328,497051.5625,6740015.5,-3180.919189
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4499.6255862,1.0,65000.0,9.1341619492,5.7192511559,6.0676255226,77.013832092,0.2858480811,3.6103212833,107.473526,2.6294043064,0.002900196,4499.6254883,497051.6875,6740015.5,-3181.017334
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4499.7775862,1.0,65000.0,8.9499320984,5.6228046417,6.0189037323,76.699409485,0.2931903303,3.5913407803,110.49073029,2.627777338,0.0036333832,4499.7773438,497051.78125,6740015.5,-3181.115234
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4499.9295862,1.0,65000.0,8.7549695969,5.5738258362,5.9796161652,76.161209106,0.2985098958,3.8367130756,112.10890961,2.6327474117,0.004862464,4499.9296875,497051.875,6740015.5,-3181.213379
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4500.0815862,1.0,65000.0,8.6406555176,5.5664000511,5.9375867844,76.010391235,0.2964863777,3.9641737938,111.95977783,2.6304364204,0.0053545441,4500.081543,497052.0,6740015.5,-3181.311279
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4500.2335862,1.0,65000.0,8.7208623886,5.5621623993,5.8830904961,75.956558228,0.2923640311,3.8704750538,113.41458893,2.6289918423,0.0053229537,4500.2333984,497052.09375,6740015.5,-3181.409424
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4500.3855862,1.0,65000.0,8.8279743195,5.5569820404,5.8217873573,75.658836365,0.2948569059,3.5284790993,111.77422333,2.6305131912,0.0066827722,4500.3857422,497052.1875,6740015.5,-3181.507568
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4500.5375862,1.0,65000.0,8.9312419891,5.5486001968,5.7657852173,75.638954163,0.3025637567,3.4175682068,110.08083344,2.6398084164,0.0088616861,4500.5375977,497052.3125,6740015.5,-3181.605469
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4500.6895862,1.0,65000.0,8.856801033,5.5353264809,5.7311820984,75.592750549,0.304218173,3.5403997898,106.01295471,2.6441037655,0.0099345855,4500.6894531,497052.40625,6740015.5,-3181.703369
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4500.8415862,1.0,65000.0,8.7193698883,5.5242094994,5.7221918106,75.868431091,0.3006735444,3.6930418015,107.51321411,2.6380515099,0.0087294122,4500.8417969,497052.5,6740016.0,-3181.801514
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4500.9935862,1.0,65000.0,8.6297969818,5.4927992821,5.7224111557,76.653579712,0.2934506238,3.7463233471,109.10153198,2.6259789467,0.0048836851,4500.9936523,497052.625,6740016.0,-3181.899414
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4501.1455862,1.0,65000.0,8.6608915329,5.4598331451,5.7122120857,76.776405334,0.2899909914,3.6619069576,110.34519958,2.613142252,0.0022155365,4501.1455078,497052.71875,6740016.0,-3181.997559
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4501.2975862,1.0,65000.0,8.744055748,5.4428567886,5.6775393486,76.518066406,0.2882225215,3.687255621,110.38228607,2.607970953,0.0017,4501.2973633,497052.8125,6740016.0,-3182.095459
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4501.4495862,1.0,65000.0,8.8165712357,5.4318585396,5.6228466034,75.879463196,0.2884742916,3.6683974266,109.26712799,2.6010816097,0.0013253967,4501.449707,497052.9375,6740016.0,-3182.193604
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4501.6015862,1.0,65000.0,8.8469944,5.403878212,5.5654983521,75.521347046,0.2838448286,3.6197004318,106.70342255,2.5970578194,0.0023951204,4501.6015625,497053.03125,6740016.0,-3182.291504
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4501.7535862,1.0,65000.0,8.7897911072,5.3550863266,5.5186314583,75.297874451,0.2731892169,3.5258622169,101.42417145,2.5943892002,0.0036936328,4501.753418,497053.125,6740016.0,-3182.389404
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4501.9055862,1.0,65000.0,8.726726532,5.3080391884,5.4887905121,75.433044434,0.2696545422,3.6431217194,96.56817627,2.5955560207,0.0046681939,4501.9057617,497053.25,6740016.0,-3182.487549
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4502.0575862,1.0,65000.0,8.6931772232,5.2717041969,5.4760084152,75.892707825,0.2804546654,3.7757692337,94.398376465,2.5917589664,0.0040117828,4502.0576172,497053.34375,6740016.0,-3182.585693
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4502.2095862,1.0,65000.0,8.6774234772,5.2685346603,5.4811053276,76.189498901,0.2997964025,4.035150528,95.126724243,2.5820088387,0.0018551883,4502.2094727,497053.4375,6740016.0,-3182.683594
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4502.3615862,1.0,65000.0,8.7050247192,5.2857284546,5.5054020882,76.043815613,0.3063299358,4.0296096802,96.041793823,2.5743916035,-0.000124203,4502.3618164,497053.5625,6740016.5,-3182.781738
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4502.5135862,1.0,65000.0,8.8022928238,5.3034086227,5.5449285507,76.002700806,0.2977809608,3.9637334347,94.40032959,2.5813996792,0.0023242747,4502.5136719,497053.65625,6740016.5,-3182.879639
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4502.6655862,1.0,65000.0,8.8880138397,5.3193287849,5.5927791595,75.748847961,0.2910058498,3.8129467964,90.649848938,2.5947184563,0.0044919257,4502.6655273,497053.75,6740016.5,-3182.977783
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4502.8175862,1.0,65000.0,8.857837677,5.3409438133,5.6411333084,75.521461487,0.2855635583,3.8029177189,87.87197876,2.6029994488,0.0049000001,4502.8173828,497053.875,6740016.5,-3183.075684
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4502.9695862,1.0,65000.0,8.7660951614,5.3672499657,5.6801991463,75.522422791,0.2813232839,3.8339002132,87.396873474,2.6047000885,0.0064192191,4502.9697266,497053.96875,6740016.5,-3183.173828
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4503.1215862,1.0,65000.0,8.7185401917,5.3785500526,5.6986823082,75.415374756,0.2723670006,3.9328262806,87.302154541,2.6032576561,0.006855764,4503.121582,497054.0625,6740016.5,-3183.271729
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4503.2735862,1.0,65000.0,8.7188806534,5.347360611,5.6809353828,75.44619751,0.2694437802,3.9715764523,88.418663025,2.5991053581,0.0033491617,4503.2734375,497054.1875,6740016.5,-3183.369873
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4503.4255862,1.0,65000.0,8.7887220383,5.2858667374,5.6221032143,75.416221619,0.2683533132,4.0734319687,89.444984436,2.5985600948,-0.000150005,4503.4257813,497054.28125,6740016.5,-3183.467773
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4503.5775862,1.0,65000.0,8.841176033,5.2183771133,5.5315876007,75.658805847,0.2712577283,4.2777638435,90.947380066,2.6000430584,-0.001571529,4503.5776367,497054.375,6740016.5,-3183.565918
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4503.7295862,1.0,65000.0,8.8515996933,5.1401090622,5.4285078049,76.210952759,0.2796987891,4.1715197563,93.390167236,2.6024878025,-0.002225928,4503.7294922,497054.5,6740017.0,-3183.663818
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4503.8815862,1.0,65000.0,8.8515996933,5.0427865982,5.3331670761,75.91859436,0.2866988182,4.0171384811,97.54384613,2.611780405,-0.001551967,4503.8813477,497054.59375,6740017.0,-3183.761963
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4504.0335862,1.0,65000.0,8.8008098602,4.9372367859,5.2574119568,76.157600403,0.2867797911,3.839022398,101.33209229,2.6221330166,0.0011246437,4504.0336914,497054.6875,6740017.0,-3183.859863
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4504.1855862,1.0,65000.0,8.6888484955,4.8724865913,5.2047400475,76.629173279,0.2871532738,3.8493509293,100.79434204,2.626755476,0.0036447984,4504.1855469,497054.8125,6740017.0,-3183.957764
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4504.3375862,1.0,65000.0,8.6333217621,4.8652591705,5.1715021133,76.838676453,0.2855002284,3.8460373878,97.811180115,2.6250503063,0.0038800451,4504.3374023,497054.90625,6740017.0,-3184.055908
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4504.4895862,1.0,65000.0,8.680975914,4.8864789009,5.1564025879,76.485107422,0.2900418043,3.7952115536,94.039970398,2.6266510487,0.0039790673,4504.4897461,497055.0,6740017.0,-3184.153809
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4504.6415862,1.0,65000.0,8.7831029892,4.934525013,5.166156292,74.73639679,0.2890620232,3.8512787819,91.273826599,2.6296777725,0.005212659,4504.6416016,497055.125,6740017.0,-3184.251953
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4504.7935862,1.0,70000.0,8.8411054611,5.0487952232,5.221329689,72.028862,0.2878079414,3.8760104179,88.898933411,2.6265490055,0.0051454757,4504.793457,497055.21875,6740017.0,-3184.350098
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4504.9455862,1.0,70000.0,8.8095245361,5.1713294983,5.3359494209,69.185073853,0.2729074955,3.9255928993,86.684638977,2.6259744167,0.0047618202,4504.9458008,497055.3125,6740017.0,-3184.447998
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4505.0975862,1.0,70000.0,8.7355098724,5.2409787178,5.483935833,66.61693573,0.2393600941,4.1345009804,83.234573364,2.6451027393,0.0055923751,4505.0976563,497055.4375,6740017.0,-3184.545898
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4505.2495862,1.0,70000.0,8.6380195618,5.2438611984,5.5882792473,65.844772339,0.2043500692,4.6093950272,77.514068604,2.6807224751,0.0055217734,4505.2495117,497055.53125,6740017.5,-3184.644043
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4505.4015862,1.0,70000.0,8.5812120438,5.1698393822,5.5562896729,67.205886841,0.1851522475,4.9676642418,75.30581665,2.7227840424,0.0046871677,4505.4013672,497055.65625,6740017.5,-3184.742188
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4505.5535862,1.0,70000.0,8.5703001022,5.0569348335,5.3474526405,71.733253479,0.1994919032,4.7242045403,77.527442932,2.7369391918,0.0027033293,4505.5537109,497055.75,6740017.5,-3184.840088
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4505.7055862,1.0,70000.0,8.5703001022,4.971116066,5.0128865242,77.865882874,0.2326861024,4.4142341614,83.771400452,2.7135608196,0.0021029236,4505.7055664,497055.84375,6740017.5,-3184.938232
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4505.8575862,1.0,70000.0,8.5703001022,4.8619055748,4.6519780159,81.60773468,0.2679280341,4.34775877,90.266937256,2.6659631729,0.0011213513,4505.8574219,497055.96875,6740017.5,-3185.036133
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4506.0095862,1.0,65000.0,8.5703001022,4.5879588127,4.3478760719,82.243743896,0.2903191447,4.2781023979,99.188018799,2.6268992424,0.0018094183,4506.0097656,497056.0625,6740017.5,-3185.133057
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4506.1615862,1.0,65000.0,8.6110811234,4.256966114,4.1354284286,81.641944885,0.3001196384,4.2474198341,108.93792725,2.6185429096,0.007556248,4506.1616211,497056.15625,6740017.5,-3185.227783
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4506.3135862,1.0,65000.0,8.6996068954,4.0608377457,4.0136995316,80.945854187,0.2997639477,4.1484804153,114.712883,2.6250724792,0.0137706241,4506.3134766,497056.28125,6740017.5,-3185.322021
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4506.4655862,1.0,65000.0,8.7952270508,4.0231637955,3.9622468948,81.304985046,0.2974391878,4.1650910378,115.73252106,2.6300544739,0.013677286,4506.4658203,497056.40625,6740017.5,-3185.416016
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4506.6175862,1.0,65000.0,8.8430576324,4.0639691353,3.9560880661,81.840637207,0.297031939,4.2379536629,113.93667603,2.6259226799,0.0105230948,4506.6176758,497056.5,6740017.5,-3185.51001
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4506.7695862,1.0,65000.0,8.8515996933,4.1280698776,3.9822955132,81.320350647,0.3018333614,4.1908760071,111.86696625,2.6181378365,0.0087425876,4506.7695313,497056.625,6740018.0,-3185.604004
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4506.9215862,1.0,65000.0,8.8552026749,4.2083330154,4.050488472,80.661178589,0.3055447936,4.0844907761,109.88346863,2.6092104912,0.0078758756,4506.9213867,497056.71875,6740018.0,-3185.697754
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4507.0735862,1.0,65000.0,8.8296775818,4.328400135,4.1912498474,79.305541992,0.3024131656,4.0621910095,106.68192291,2.5985221863,0.0071429708,4507.0737305,497056.84375,6740018.0,-3185.791748
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4507.2255862,1.0,65000.0,8.788813591,4.4923744202,4.4322896004,77.281082153,0.2936983705,4.0932092667,102.72879028,2.5873777866,0.0064445501,4507.2255859,497056.9375,6740018.0,-3185.885742
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4507.3775862,1.0,65000.0,8.8262472153,4.704996109,4.7756381035,76.145019531,0.2822545171,4.2219824791,98.518165588,2.580258131,0.0062648389,4507.3774414,497057.0625,6740018.0,-3185.979736
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4507.5295862,1.0,65000.0,8.9492454529,4.9301347733,5.1678042412,75.760345459,0.2780646086,4.2347154617,93.291473389,2.5720386505,0.0064292261,4507.5297852,497057.15625,6740018.0,-3186.07373
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4507.6815862,1.0,65000.0,9.0087242126,5.1139936447,5.4942507744,75.76587677,0.2768805623,4.2572789192,90.687133789,2.5552785397,0.0070776348,4507.6816406,497057.28125,6740018.0,-3186.167725
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4507.8335862,1.0,65000.0,9.0202302933,5.2384562492,5.6494584084,75.762084961,0.2746677995,4.3652410507,90.894210815,2.5311734676,0.0079745706,4507.8334961,497057.375,6740018.0,-3186.261719
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4507.9855862,1.0,65000.0,8.9238233566,5.312851429,5.6147484779,75.618171692,0.2692832947,4.7090921402,92.015953064,2.5222089291,0.007472998,4507.9853516,497057.5,6740018.0,-3186.355957
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4508.1375862,1.0,65000.0,8.79226017,5.2917556763,5.4577493668,75.712409973,0.2641010284,5.3056101799,92.772499084,2.5464615822,0.0088383071,4508.1376953,497057.59375,6740018.0,-3186.449951
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4508.2895862,1.0,65000.0,8.7391414642,5.1503829956,5.2611503601,76.428138733,0.2696743906,5.6446561813,93.328987122,2.5884711742,0.0121739134,4508.2895508,497057.71875,6740018.0,-3186.543945
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4508.4415862,1.0,65000.0,8.7945280075,4.9992470741,5.0668501854,77.781532288,0.2817932069,5.3178377151,95.16683197,2.6140258312,0.0121782888,4508.4414063,497057.8125,6740018.5,-3186.637695
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4508.5935862,1.0,65000.0,8.9090909958,4.8405265808,4.8802690506,79.316818237,0.28888309,4.7286663055,98.152770996,2.614947319,0.0069473786,4508.59375,497057.9375,6740018.5,-3186.731689
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4508.7455862,1.0,65000.0,9.0165624619,4.6527872086,4.6931738853,80.385307312,0.2895501554,4.3116469383,102.69561005,2.6080508232,0.0039875633,4508.7456055,497058.03125,6740018.5,-3186.825684
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4508.8975862,1.0,65000.0,9.1065826416,4.4652991295,4.5065178871,80.77003479,0.2875434458,4.1573791504,107.05931854,2.6051886082,0.0086564124,4508.8974609,497058.125,6740018.5,-3186.919678
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4509.0495862,1.0,65000.0,9.0929307938,4.3415350914,4.3331308365,80.596565247,0.29160887,4.2867021561,111.10738373,2.5973939896,0.0179692991,4509.0498047,497058.25,6740018.5,-3187.013672
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4509.2015862,1.0,65000.0,8.8419065475,4.300359726,4.1946897507,80.06187439,0.2969751358,4.6101651192,113.91106415,2.5876579285,0.027926011,4509.2016602,497058.34375,6740018.5,-3187.107666
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4509.3535862,1.0,65000.0,8.5569972992,4.2896347046,4.1104063988,79.78011322,0.2997478247,4.8522763252,116.39255524,2.5824170113,0.0366624035,4509.3535156,497058.46875,6740018.5,-3187.20166
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4509.5055862,1.0,65000.0,8.4960689545,4.2728595734,4.0942687988,79.984695435,0.3019428551,4.6752033234,115.73981476,2.5896453857,0.0405935012,4509.5053711,497058.5625,6740018.5,-3187.295898
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4509.6575862,1.0,65000.0,8.677479744,4.2655119896,4.1457433701,80.291465759,0.3070569038,4.2546606064,112.9358139,2.6008164883,0.035930898,4509.6577148,497058.6875,6740018.5,-3187.389893
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4509.8095862,1.0,65000.0,8.9387636185,4.3168115616,4.2426276207,80.55846405,0.3147681653,3.9505739212,110.94491577,2.6049847603,0.0279953629,4509.8095703,497058.78125,6740018.5,-3187.483643
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4509.9615862,1.0,65000.0,9.0254869461,4.4047894478,4.3518338203,80.429908752,0.3222253025,3.7980210781,124.41558838,2.5972719193,0.0190845542,4509.9614258,497058.90625,6740019.0,-3187.577637
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4510.1135862,1.0,65000.0,8.8422279358,4.4636316299,4.4451537132,79.728889465,0.3248797357,3.819644928,131.38220215,2.5850841999,0.011892518,4510.1137695,497059.0,6740019.0,-3187.671631
Force_2020_all_wells_train_test_blind_hidden_final/30_3-5 S.las,30/3-5S,4510.2655862,1.0,65000.0,8.6233501434,4.4837164879,4.5111260414,79.359672546,0.3215751946,3.9275612831,127.0657196,2.5835454464,0.0108346613,4510.265625,497059.125,6740019.0,-3187.765625
