source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,ROPA,RDEP,RMED,RMIC,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3237.704,1.0,65030.0,8.9366502762,15.87833786,10.105234146,9.7872524261,6.7425112724,82.704216003,0.2603616118,4.3924078941,105.80496216,2.5601408482,3.91844e-05,3237.7041016,536937.375,6804537.5,-3162.204102
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3237.856,1.0,65030.0,8.9321985245,16.500337601,9.8413419724,9.5055599213,6.2708377838,82.702079773,0.2593106925,4.3626294136,101.6415863,2.551722765,-0.001617148,3237.855957,536937.375,6804537.5,-3162.355957
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3238.008,1.0,65030.0,8.9235754013,17.037755966,9.9908847809,9.6147794724,5.7696547508,83.007263184,0.2537800372,4.3560318947,99.378608704,2.5516517162,-0.002287797,3238.0080566,536937.375,6804537.5,-3162.508057
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3238.16,1.0,65030.0,8.9187908173,16.052719116,10.212675095,9.870970726,5.5347557068,83.79032135,0.2519467771,4.3132419586,99.585235596,2.5557556152,-0.003132293,3238.1599121,536937.375,6804537.5,-3162.659912
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3238.312,1.0,65030.0,8.9260787964,15.067684174,10.269535065,9.949177742,5.4266953468,84.949363708,0.2590263188,4.2962508202,99.630508423,2.5577969551,-0.00429502,3238.3120117,536937.375,6804537.5,-3162.812012
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3238.464,1.0,65030.0,8.923286438,14.082648277,10.483408928,9.9520082474,5.4972052574,85.945800781,0.2652772069,4.2390980721,100.06049347,2.5609128475,-0.004675861,3238.4641113,536937.375,6804537.5,-3162.964111
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3238.616,1.0,65030.0,8.9042797089,13.097612381,10.390912056,9.9591646194,6.0695824623,86.36025238,0.2658809423,4.0973734856,100.88071442,2.5762705803,-0.003310025,3238.6159668,536937.375,6804537.5,-3163.115723
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3238.768,1.0,65030.0,8.905008316,12.112576485,11.503517151,10.98693943,7.853662014,86.010749817,0.2559467852,4.0038576126,102.18349457,2.5767245293,-0.001173168,3238.7680664,536937.375,6804537.5,-3163.267822
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3238.92,1.0,65030.0,8.9065999985,11.127540588,10.873709679,11.018280029,10.427961349,85.105712891,0.248098731,3.8384251595,102.04888916,2.563616991,-0.000141003,3238.9199219,536937.375,6804537.5,-3163.419678
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3239.072,1.0,65030.0,8.8884801865,10.881447792,9.6160478592,10.30801487,11.448887825,84.174484253,0.2438736856,3.8227419853,100.70329285,2.5573487282,0.0001622478,3239.0720215,536937.375,6804537.5,-3163.571777
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3239.224,1.0,65030.0,8.8658685684,11.456402779,10.701136589,11.037904739,11.445830345,83.575492859,0.2455970049,4.0871639252,98.817153931,2.5501527786,0.0001175075,3239.2241211,536937.375,6804537.5,-3163.723877
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3239.376,1.0,65030.0,8.8557901382,12.031357765,10.968130112,11.270736694,11.696347237,83.162208557,0.2525616884,3.8605394363,99.785842896,2.5681011677,0.0003512663,3239.3759766,536937.375,6804537.5,-3163.875732
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3239.528,1.0,65030.0,8.8989515305,12.606312752,10.946753502,11.288017273,11.93723774,82.800071716,0.2582351565,3.7880265713,99.880844116,2.559773922,-2.5642e-05,3239.5280762,536937.375,6804537.5,-3164.027588
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3239.68,1.0,65030.0,8.9580965042,13.181267738,10.85373497,11.325231552,12.537984848,82.579780579,0.2686069906,3.7417597771,100.12136841,2.5722403526,-0.000878749,3239.6799316,536937.3125,6804537.5,-3164.179443
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3239.832,1.0,65030.0,8.9791126251,13.756222725,10.95102787,11.360871315,12.360321045,82.474388123,0.2769583166,3.5434055328,98.704193115,2.5590245724,-0.001351708,3239.8320313,536937.3125,6804537.5,-3164.331543
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3239.984,1.0,65030.0,9.0274391174,14.331178665,11.109311104,11.390100479,11.924868584,82.37739563,0.2727190852,3.7144684792,100.68953705,2.5725319386,-0.001489326,3239.9838867,536937.3125,6804537.5,-3164.483398
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3240.136,1.0,65030.0,9.0801010132,15.224033356,11.295690536,11.447809219,11.272681236,81.869277954,0.261321187,3.7180869579,103.82673645,2.5820086002,-0.001590578,3240.1359863,536937.3125,6804537.5,-3164.635498
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3240.288,1.0,65030.0,9.0904588699,16.154289246,11.38312149,11.48601532,10.996560097,81.290374756,0.2542127073,3.8053591251,106.89846802,2.5711019039,-0.001691962,3240.2880859,536937.3125,6804537.5,-3164.787354
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3240.44,1.0,65030.0,9.0964784622,17.084545135,11.562399864,11.51457119,9.8248710632,80.952926636,0.2465103269,3.688035965,106.15557098,2.5922293663,0.0001641951,3240.4399414,536937.3125,6804537.5,-3164.939209
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3240.592,1.0,65030.0,9.1024980545,18.014799118,11.612888336,11.537721634,8.7553071976,80.963195801,0.2436309755,3.5494925976,104.41385651,2.5735213757,0.002191961,3240.592041,536937.3125,6804537.5,-3165.091309
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3240.744,1.0,65030.0,9.1085166931,18.945055008,11.806816101,11.569237709,8.1386928558,81.172492981,0.2396598458,3.8002564907,101.78282166,2.5970728397,0.0142801628,3240.7438965,536937.3125,6804537.5,-3165.243164
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3240.896,1.0,65030.0,9.1145362854,19.875310898,11.891451836,11.594751358,8.1674079895,81.313552856,0.2346301675,4.1728377342,101.97733307,2.5989766121,0.0158695728,3240.8959961,536937.3125,6804537.5,-3165.395264
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3241.048,1.0,65030.0,9.0707807541,20.509233475,11.902870178,11.600233078,8.4967622757,81.36782074,0.2314423025,4.3508172035,101.17428589,2.6050167084,0.0251564477,3241.0480957,536937.3125,6804537.5,-3165.547363
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3241.2,1.0,65030.0,9.0553188324,20.50110054,11.84379673,11.63399601,9.1714315414,81.314979553,0.2376014888,4.2466711998,101.27944946,2.605298996,0.0159122478,3241.1999512,536937.3125,6804537.5,-3165.698975
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3241.352,1.0,65030.0,9.0399875641,20.492967606,11.837470055,11.623198509,9.2658205032,81.510124207,0.2421682775,4.2189397812,100.29633331,2.6024186611,0.0154081862,3241.3520508,536937.3125,6804537.5,-3165.851074
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3241.504,1.0,65030.0,9.0033998489,20.484836578,11.932951927,11.67004776,8.9576692581,82.14957428,0.2396094203,4.5497846603,99.203689575,2.5963265896,0.0075101815,3241.5039063,536937.3125,6804537.5,-3166.00293
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3241.656,1.0,65030.0,9.0095367432,20.476703644,12.095404625,11.679959297,8.163901329,82.718421936,0.2362180054,4.5779666901,97.218223572,2.604326725,0.0198058113,3241.6560059,536937.3125,6804537.5,-3166.155029
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3241.808,1.0,65030.0,8.980506897,20.468572617,12.088510513,11.701137543,8.3637495041,82.98387146,0.2344811261,4.897746563,96.067169189,2.5971703529,0.0252905414,3241.8081055,536937.3125,6804537.5,-3166.307129
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3241.96,1.0,65030.0,8.9769802094,20.460439682,12.041956902,11.703928947,8.7020702362,82.993995667,0.2399550974,4.6142606735,96.218185425,2.5864078999,0.0279701073,3241.9599609,536937.3125,6804537.5,-3166.45874
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3242.112,1.0,65030.0,9.0225543976,20.320238113,11.903953552,11.734743118,9.6805830002,82.726699829,0.2460697293,4.7415876389,95.806388855,2.5483100414,0.0156536344,3242.1120605,536937.3125,6804537.5,-3166.61084
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3242.264,1.0,65030.0,8.989780426,20.132865906,11.787055969,11.747590065,10.42444706,82.518226624,0.2432787716,4.1287555695,95.497192383,2.6043486595,0.0063752769,3242.263916,536937.3125,6804537.5,-3166.762695
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3242.416,1.0,65030.0,9.0039930344,19.945495605,11.681535721,11.74638176,11.197829247,82.497665405,0.2417510003,3.714735508,96.581863403,2.5837125778,0.0001519375,3242.4160156,536937.3125,6804537.5,-3166.914795
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3242.568,1.0,65030.0,9.0107002258,19.758125305,11.684844017,11.773648262,11.282124519,82.718978882,0.2384766787,3.8756611347,97.708473206,2.5781753063,-0.000848929,3242.5681152,536937.25,6804537.5,-3167.066895
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3242.72,1.0,65030.0,9.0057859421,19.570755005,11.725097656,11.802885056,11.239095688,82.982337952,0.236795485,3.9289956093,97.424041748,2.5803871155,0.0012245994,3242.7199707,536937.25,6804537.5,-3167.21875
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3242.872,1.0,65030.0,8.9767532349,19.383384705,11.798389435,11.81490612,10.790932655,83.0001297,0.2411967516,3.569488287,95.209091187,2.5801692009,0.0030063337,3242.8720703,536937.25,6804537.5,-3167.370605
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3243.024,1.0,65030.0,8.9922657013,19.251768112,11.752374649,11.806746483,10.862088203,82.783309937,0.2404078841,3.8047380447,94.854606628,2.5722682476,0.0049584759,3243.0239258,536937.25,6804537.5,-3167.522461
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3243.176,1.0,65030.0,8.9773397446,19.417509079,11.366231918,11.479063988,10.988218307,82.476341248,0.2398171574,3.7413902283,96.891822815,2.574877739,0.0059205322,3243.1760254,536937.25,6804537.5,-3167.674561
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3243.328,1.0,65030.0,8.9999217987,19.583250046,9.7906141281,10.028666496,10.812105179,82.024330139,0.2416508198,3.7551176548,99.729530334,2.5796661377,0.0063521331,3243.3278809,536937.25,6804537.5,-3167.826416
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3243.48,1.0,65030.0,9.0158967972,19.748991013,8.7532806396,8.9785022736,10.153861046,81.732177734,0.2398792654,3.6042587757,101.94686127,2.5891416073,0.0053823935,3243.4799805,536937.25,6804537.5,-3167.978516
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3243.632,1.0,65030.0,9.0093479156,19.914731979,9.1482467651,9.402592659,9.995057106,81.634170532,0.2343358994,3.5759856701,101.09051514,2.5940814018,0.0041211192,3243.6320801,536937.25,6804537.5,-3168.130371
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3243.784,1.0,65030.0,9.0180997849,20.080472946,9.8057823181,10.12487793,10.875636101,81.629081726,0.2290164232,3.69080019,97.768112183,2.5809435844,0.0057062907,3243.7839355,536937.25,6804537.5,-3168.282227
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3243.936,1.0,65030.0,9.0100698471,20.246213913,10.121627808,10.466943741,11.221295357,81.746788025,0.2226411253,4.0540575981,94.631111145,2.5998837948,0.0106862048,3243.9360352,536937.25,6804537.5,-3168.434326
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3244.088,1.0,65030.0,8.9847002029,20.138231277,9.9459056854,10.249978065,10.866979599,82.05229187,0.2182101458,3.7587761879,94.051055908,2.5766150951,0.0097990921,3244.0878906,536937.25,6804537.5,-3168.586182
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3244.24,1.0,65030.0,8.9847002029,19.831176758,10.179327965,10.378801346,10.597096443,81.953773499,0.2214268595,3.8637840748,94.62776947,2.5734732151,0.0089620948,3244.2399902,536937.25,6804537.5,-3168.738281
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3244.392,1.0,65030.0,8.9815692902,19.524120331,10.394658089,10.530840874,10.443717957,81.944023132,0.2247901708,3.8855695724,95.695632935,2.5689077377,0.0057283151,3244.3920898,536937.25,6804537.5,-3168.890137
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3244.544,1.0,65030.0,8.9669647217,19.217065811,10.558972359,10.736361504,10.618783951,82.161590576,0.2283619195,3.7275474072,97.45942688,2.5581355095,-0.000489734,3244.5439453,536937.25,6804537.5,-3169.041992
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3244.696,1.0,65030.0,8.9511995316,18.910011292,10.918032646,11.071735382,10.816736221,82.261901855,0.2313623726,3.75502491,98.234306335,2.5538332462,0.0011423675,3244.6960449,536937.25,6804537.5,-3169.194092
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3244.848,1.0,65030.0,8.9511995316,18.602954865,11.628396988,11.67423439,11.026128769,82.349403381,0.2347677201,3.8486828804,100.02531433,2.5785691738,0.0030790439,3244.8479004,536937.25,6804537.5,-3169.345947
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3245.0,1.0,65030.0,8.9511995316,18.295900345,11.893815994,11.980025291,11.493382454,82.865852356,0.2359993458,3.7123224735,101.00154877,2.5892901421,0.0039338763,3245.0,536937.25,6804537.5,-3169.498047
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3245.152,1.0,65030.0,8.9473628998,18.098087311,12.284778595,12.206880569,11.474609375,83.115264893,0.233185634,3.7345488071,100.24363708,2.5759801865,0.0027703727,3245.1520996,536937.25,6804537.5,-3169.649902
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3245.304,1.0,65030.0,8.9360837936,17.900274277,11.666362762,11.346721649,10.106481552,83.04523468,0.2254734337,3.7273612022,99.396743774,2.5763456821,0.0009848365,3245.3039551,536937.25,6804537.5,-3169.801758
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3245.456,1.0,65030.0,8.9330663681,17.702461243,8.7841482162,8.9603796005,8.8771686554,82.830337524,0.2167439908,3.6566605568,101.18929291,2.5849120617,7.92091e-05,3245.4560547,536937.25,6804537.5,-3169.953857
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3245.608,1.0,65030.0,8.9443731308,17.504648209,8.882062912,9.1387624741,9.14594841,82.382354736,0.2160422355,3.5847682953,105.07963562,2.5867021084,-0.001646921,3245.6079102,536937.1875,6804537.5,-3170.105713
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3245.76,1.0,65030.0,8.9511995316,17.306835175,9.4217910767,9.6394500732,9.6979646683,81.862556458,0.2229649276,3.4914526939,107.3976059,2.5876507759,-0.002920338,3245.7600098,536937.1875,6804537.5,-3170.257813
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3245.912,1.0,65030.0,8.9558067322,17.109022141,8.8588380814,9.0535182953,9.1290607452,81.896095276,0.2316009849,3.4367370605,107.22786713,2.5971443653,-0.001607165,3245.9121094,536937.1875,6804537.5,-3170.409912
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3246.064,1.0,65030.0,8.9624004364,17.484169006,9.0183086395,9.1495742798,8.9334259033,82.270690918,0.243958056,3.5093421936,107.35572052,2.5893778801,0.0010341736,3246.0639648,536937.1875,6804537.5,-3170.561768
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3246.216,1.0,65030.0,8.9967374802,18.647136688,9.3098306656,9.4420728683,9.0949354172,82.466934204,0.2747425735,3.7014100552,108.42189789,2.5862820148,0.0017747831,3246.2160645,536937.1875,6804537.5,-3170.713623
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3246.368,1.0,65030.0,9.0656490326,19.81010437,9.0243339539,9.260974884,9.3115310669,82.559539795,0.3330498934,3.774929285,109.35836029,2.5872027874,0.0003784962,3246.3679199,536937.1875,6804537.5,-3170.865479
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3246.52,1.0,65030.0,9.1169080734,20.973072052,8.6093044281,8.8622493744,9.0705356598,82.704681396,0.3661547303,3.7086780071,109.34682465,2.5843725204,0.0014986232,3246.5200195,536937.1875,6804537.5,-3171.017578
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3246.672,1.0,65030.0,9.092590332,22.136037827,8.2880296707,8.4099121094,8.7153873444,82.980537415,0.3316723704,3.9039866924,108.99733734,2.5721385479,0.0054308483,3246.6721191,536937.1875,6804537.5,-3171.169678
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3246.824,1.0,65030.0,9.0513906479,23.299005508,8.0866622925,8.1114597321,8.5681352615,83.698814392,0.2820658982,3.969067812,108.95279694,2.5609748363,0.0071507148,3246.8239746,536937.1875,6804537.5,-3171.321533
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3246.976,1.0,65030.0,9.0175628662,24.46197319,8.0813503265,8.1529388428,8.5616340637,85.049888611,0.2597590685,3.6948690414,107.751297,2.5675649643,0.0050253198,3246.9760742,536937.1875,6804537.5,-3171.473389
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3247.128,1.0,65030.0,8.9735002518,23.717817307,8.1919765472,8.3177423477,8.5879354477,86.335472107,0.2533369064,3.5389006138,105.94348145,2.5615315437,0.0013386641,3247.1279297,536937.1875,6804537.5,-3171.625244
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3247.28,1.0,65030.0,8.9675912857,22.616075516,8.724407196,8.8118143082,8.6505594254,87.371284485,0.2479404211,3.4896478653,104.55953217,2.5470147133,-0.000146762,3247.2800293,536937.1875,6804537.5,-3171.777344
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3247.432,1.0,65030.0,8.9603824615,21.514333725,9.251534462,9.4196472168,9.5741996765,88.343292236,0.2518823445,3.5477948189,103.48716736,2.541403532,-0.000209097,3247.4318848,536937.1875,6804537.5,-3171.929199
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3247.584,1.0,65030.0,8.9587001801,20.412593842,9.7329559326,9.9206457138,10.1772089,88.942764282,0.2641166151,3.5651352406,102.41033173,2.5463786125,-7.6506e-05,3247.5839844,536937.1875,6804537.5,-3172.081299
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3247.736,1.0,65030.0,8.9863176346,19.310852051,10.366933823,10.380134583,9.9221849442,88.984992981,0.2730886936,3.6515285969,102.20224762,2.5592067242,-7.154e-05,3247.736084,536937.1875,6804537.5,-3172.233154
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3247.888,1.0,65030.0,8.9874448776,18.20911026,10.357673645,10.143841743,8.7447032928,88.140830994,0.2677876353,3.7582573891,103.8079834,2.5723326206,0.0006191323,3247.8879395,536937.1875,6804537.5,-3172.38501
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3248.04,1.0,65030.0,8.9535541534,17.470817566,9.978770256,9.8138484955,8.5358343124,86.629806519,0.2620597184,3.9343500137,105.58839417,2.5844893456,0.0012000001,3248.0400391,536937.1875,6804537.5,-3172.537109
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3248.192,1.0,65030.0,8.8651361465,17.750177383,9.0105075836,9.1369285583,9.2316427231,85.501579285,0.2695713937,4.1082820892,105.31161499,2.5971643925,0.0014445811,3248.1918945,536937.1875,6804537.5,-3172.688965
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3248.344,1.0,65030.0,8.669011116,18.029539108,8.3169927597,8.7417411804,10.057357788,85.217323303,0.2825519741,4.2248387337,104.05574799,2.5754628181,0.0016,3248.3439941,536937.125,6804537.5,-3172.841064
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3248.496,1.0,65030.0,8.5844278336,18.308898926,8.0507087708,8.6862211227,10.398719788,85.786003113,0.2792716622,4.3248119354,102.48040009,2.5746486187,0.0059371153,3248.4960938,536937.125,6804537.5,-3172.993164
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3248.648,1.0,65030.0,8.5822649002,18.588260651,7.7546772957,8.4513721466,10.521515846,86.777763367,0.2645064294,4.4664564133,103.00646973,2.585744381,0.009376117,3248.6479492,536937.125,6804537.5,-3173.14502
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3248.8,1.0,65030.0,8.5846309662,18.867620468,7.8887162209,8.5495672226,10.702013016,88.244857788,0.2520367801,4.5242004395,104.32965088,2.5764052868,0.0091694137,3248.8000488,536937.125,6804537.5,-3173.296875
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3248.952,1.0,65030.0,8.5769710541,19.146982193,8.3448448181,8.9421072006,10.888400078,89.985015869,0.2466645688,4.4922070503,106.38500977,2.5654256344,0.0039092619,3248.9519043,536937.125,6804537.5,-3173.44873
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3249.104,1.0,65030.0,8.5773954391,18.311546326,7.6852879524,8.331454277,11.224492073,90.814682007,0.2473238409,4.4512939453,107.05570984,2.5598907471,0.0005610146,3249.1040039,536937.125,6804537.5,-3173.60083
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3249.256,1.0,65030.0,8.57970047,16.961587906,6.2413139343,6.8850011826,11.922489166,90.008354187,0.2494122982,4.4861841202,108.90129852,2.5614953041,0.0004530749,3249.2561035,536937.125,6804537.5,-3173.75293
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3249.408,1.0,65030.0,8.5823602676,15.61163044,5.0643749237,5.7475667,13.087545395,87.999763489,0.250647068,4.5047082901,111.35422516,2.5598959923,0.0005281028,3249.407959,536937.125,6804537.5,-3173.904541
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3249.56,1.0,65030.0,8.5833997726,14.26167202,5.365254879,5.9954710007,14.538088799,86.255653381,0.2539765537,4.4791231155,112.69664764,2.5574080944,-0.000452261,3249.5600586,536937.125,6804537.5,-3174.056641
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3249.712,1.0,65030.0,8.5750522614,12.911714554,6.725007534,6.734017849,15.877291679,85.89466095,0.2604088187,4.4572181702,111.85422516,2.5622835159,-0.002066989,3249.7119141,536937.125,6804537.5,-3174.208496
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3249.864,1.0,65030.0,8.580698967,11.561757088,6.4185147285,7.3481974602,16.678339005,86.643699646,0.2660805285,4.4512290955,108.80775452,2.5683610439,-0.001968793,3249.8640137,536937.125,6804537.5,-3174.360596
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3250.016,1.0,65030.0,8.574757576,10.358805656,6.7176933289,7.5336613655,16.760419846,87.233535767,0.2702430785,4.3758282661,106.59133911,2.5619552135,-0.000796916,3250.0161133,536937.125,6804537.5,-3174.512695
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3250.168,1.0,65030.0,8.5721998215,10.405408859,6.5231704712,7.9010868073,16.171426773,87.346481323,0.2710212767,4.2703266144,106.07863617,2.561904192,0.0010704495,3250.1679688,536937.125,6804537.5,-3174.664551
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3250.32,1.0,65030.0,8.5781850815,10.452012062,6.5493865013,8.1428747177,15.05340004,87.292564392,0.2698788047,4.3938779831,107.22618866,2.56914711,0.0017393756,3250.3200684,536937.125,6804537.5,-3174.816406
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3250.472,1.0,65030.0,8.5736131668,10.498615265,6.4661026001,7.8163094521,13.615860939,87.344467163,0.2634172738,4.4596123695,107.65512848,2.5787725449,0.0045593823,3250.4719238,536937.125,6804537.5,-3174.968262
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3250.624,1.0,65030.0,8.5783824921,10.545218468,6.8780398369,7.8625574112,12.311842918,88.019355774,0.2600974143,4.4710907936,106.35972595,2.5928428173,0.0098157115,3250.6240234,536937.125,6804537.5,-3175.120361
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3250.776,1.0,65030.0,8.5859107971,10.591821671,6.9075202942,7.6929116249,11.413009644,88.602584839,0.261631608,4.3893413544,104.72891998,2.6032943726,0.0170007665,3250.7758789,536937.125,6804537.5,-3175.272217
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3250.928,1.0,65030.0,8.5743818283,10.638424873,6.2270183563,6.1773695946,10.99426651,88.9740448,0.2637071311,4.4650764465,103.80584717,2.5977153778,0.0184551645,3250.9279785,536937.125,6804537.5,-3175.424316
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3251.08,1.0,65030.0,8.585105896,10.814332008,5.4607844353,6.1185965538,10.863728523,89.066246033,0.2650393546,4.4822854996,102.0690155,2.5785706043,0.013054912,3251.0800781,536937.125,6804537.5,-3175.576172
Force_2020_all_wells_train_test_blind_hidden_final/35_9-6 S.las,35/9-6 S,3251.232,1.0,65030.0,8.5739889145,11.106612206,6.774310112,7.3878941536,10.756168365,88.126541138,0.2731193006,4.4154067039,100.4585495,2.5699043274,0.0064910944,3251.2319336,536937.0625,6804537.5,-3175.728027
