source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,RDEP,RSHA,RMED,RMIC,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2888.4644053,,,,12.250000954,44.872509003,1.9773015976,,1.7113091946,,,,,144.51564026,,,2888.4643555,527044.6875,6803077.5,-2870.301758
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2888.6164053,,,,12.250000954,44.883148193,1.9845435619,,1.9217219353,,,,,143.86297607,,,2888.6164551,527044.6875,6803077.5,-2870.453857
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2888.7684053,,,,12.250000954,44.893787384,1.9682376385,,2.0096313953,,,,,142.81794739,,,2888.7683105,527044.6875,6803077.5,-2870.605713
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2888.9204053,,,,12.250000954,44.904426575,1.9581506252,,1.8591115475,,,,,142.98118591,,,2888.9204102,527044.6875,6803077.5,-2870.757813
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2889.0724053,,,,12.250000954,45.088115692,1.9325044155,,1.7200878859,,,,,143.99334717,,,2889.0725098,527044.6875,6803077.5,-2870.909912
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2889.2244053,,,,12.250000954,45.462036133,1.9077399969,,1.7092239857,,,,,145.8400116,,,2889.2243652,527044.6875,6803077.5,-2871.061768
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2889.3764053,,,,12.250000954,45.835956573,1.8878487349,,1.6942440271,,,,,147.06434631,,,2889.3764648,527044.6875,6803077.5,-2871.213867
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2889.5284053,,,,12.250000954,46.209877014,1.8555294275,,1.6510102749,,,,,147.1578064,,,2889.5283203,527044.6875,6803077.5,-2871.365723
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2889.6804053,,,,12.250000954,46.583797455,1.8356804848,,1.6360230446,,,,,146.3518219,,,2889.6804199,527044.6875,6803077.5,-2871.517578
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2889.8324053,,,,12.250000954,46.957717896,1.8308979273,,1.6366854906,,,,,146.91192627,,,2889.8325195,527044.6875,6803077.5,-2871.669678
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2889.9844053,,,,12.250000954,47.331634521,1.8413808346,,1.6350235939,,,,,150.1894989,,,2889.984375,527044.6875,6803077.5,-2871.821533
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2890.1364053,,,,12.250000954,46.668876648,1.8699326515,,1.7411726713,,,,,152.51544189,,,2890.1364746,527044.6875,6803077.5,-2871.973633
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2890.2884053,,,,12.250000954,45.88759613,1.8817588091,,1.7385255098,,,,,151.790802,,,2890.2883301,527044.6875,6803077.5,-2872.125488
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2890.4404053,,,,12.250000954,45.106315613,1.8909238577,,1.6911338568,,,,,150.41720581,,,2890.4404297,527044.6875,6803077.5,-2872.277588
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2890.5924053,,,,12.250000954,44.325035095,1.9204421043,,1.717087388,,,,,150.30438232,,,2890.5922852,527044.6875,6803077.5,-2872.429443
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2890.7444053,,,,12.250000954,43.543754578,1.9417916536,,1.7435078621,,,,,152.01193237,,,2890.7443848,527044.6875,6803077.5,-2872.581543
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2890.8964053,,,,12.250000954,42.762477875,1.9550637007,,1.7530802488,,,,,153.51016235,,,2890.8964844,527044.6875,6803077.5,-2872.733643
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2891.0484053,,,,12.250000954,42.916385651,1.9610394239,,1.7606408596,,,,,153.68745422,,,2891.0483398,527044.6875,6803077.5,-2872.885498
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2891.2004053,,,,12.250000954,45.071746826,1.9523340464,,1.7805023193,,,,,153.52246094,,,2891.2004395,527044.6875,6803077.5,-2873.037598
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2891.3524053,,,,12.250000954,47.227108002,1.9475171566,,1.8090137243,,,,,151.75730896,,,2891.3522949,527044.6875,6803077.5,-2873.189453
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2891.5044053,,,,12.250000954,49.382465363,1.9670944214,,1.8139150143,,,,,149.14982605,,,2891.5043945,527044.6875,6803077.5,-2873.341553
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2891.6564053,,,,12.250000954,51.537826538,1.9900518656,,1.8023875952,,,,,146.89212036,,,2891.6564941,527044.6875,6803077.5,-2873.493652
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2891.8084053,,,,12.250000954,53.693187714,1.9835394621,,1.7966398001,,,,,144.32505798,,,2891.8083496,527044.6875,6803077.5,-2873.645508
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2891.9604053,,,,12.250000954,55.848545074,1.9740296602,,1.7928732634,,,,,142.90501404,,,2891.9604492,527044.6875,6803077.5,-2873.797607
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2892.1124053,,,,12.250000954,55.072376251,1.9595971107,,1.7866219282,,,,,140.53070068,,,2892.1123047,527044.6875,6803077.5,-2873.949463
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2892.2644053,,,,12.250000954,53.263576508,1.9401499033,,1.7650914192,,,,,139.60125732,,,2892.2644043,527044.6875,6803077.5,-2874.101563
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2892.4164053,,,,12.250000954,51.454776764,1.900534153,,1.7162241936,,,,,141.41299438,,,2892.4165039,527044.6875,6803077.5,-2874.253662
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2892.5684053,,,,12.250000954,49.64597702,1.9045604467,,1.716250062,,,,,144.8001709,,,2892.5683594,527044.75,6803077.5,-2874.405518
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2892.7204053,,,,12.250000954,47.837177277,1.925126791,,1.7393046618,,,,,146.82789612,,,2892.720459,527044.75,6803077.5,-2874.557617
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2892.8724053,,,,12.250000954,46.028377533,1.9055094719,,1.7640918493,,,,,145.46803284,,,2892.8723145,527044.75,6803077.5,-2874.709473
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2893.0244053,,,,12.250000954,45.172115326,1.8959742785,,1.7726150751,,,,,142.47290039,,,2893.0244141,527044.75,6803077.5,-2874.861328
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2893.1764053,,,,12.250000954,49.295871735,1.8762526512,,1.7715586424,,,,,138.23049927,,,2893.1765137,527044.75,6803077.5,-2875.013428
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2893.3284053,,,,12.250000954,53.419631958,1.8305248022,,1.6845744848,,,,,133.7741394,,,2893.3283691,527044.75,6803077.5,-2875.165283
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2893.4804053,,,,12.250000954,57.543392181,1.7921975851,,1.6210643053,,,,,130.62580872,,,2893.4804688,527044.75,6803077.5,-2875.317383
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2893.6324053,,,,12.250000954,61.667152405,1.7738529444,,1.5890364647,,,,,134.85691833,,,2893.6323242,527044.75,6803077.5,-2875.469238
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2893.7844053,,,,12.250000954,65.790916443,1.727656126,,1.5011546612,,,,,146.60241699,,,2893.7844238,527044.75,6803077.5,-2875.621338
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2893.9364053,,,,12.250000954,69.914672852,1.714195013,,1.4768861532,,,,,160.36793518,,,2893.9365234,527044.75,6803077.5,-2875.773438
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2894.0884053,,,,12.250000954,71.454345703,1.7092373371,,1.4923717976,,,,,167.64569092,,,2894.0883789,527044.75,6803077.5,-2875.925293
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2894.2404053,,,,12.250000954,71.135147095,1.7289866209,,1.5231075287,,,,,162.38291931,,,2894.2404785,527044.75,6803077.5,-2876.077393
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2894.3924053,,,,12.250000954,70.815948486,1.7312610149,,1.5436551571,,,,,155.9375,,,2894.392334,527044.75,6803077.5,-2876.229248
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2894.5444053,,,,12.250000954,70.496749878,1.7427794933,,1.5530333519,,,,,144.3261261,,,2894.5444336,527044.75,6803077.5,-2876.381348
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2894.6964053,,,,12.250000954,70.17755127,1.8057596684,,1.5865498781,,,,,139.19413757,,,2894.6962891,527044.75,6803077.5,-2876.533203
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2894.8484053,,,,12.250000954,69.858352661,1.838280797,,1.6915872097,,,,,134.51280212,,,2894.8483887,527044.75,6803077.5,-2876.685303
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2895.0004053,,,,12.250000954,69.534194946,1.9116535187,,1.7303893566,,,,,136.53820801,,,2895.0004883,527044.75,6803077.5,-2876.837402
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2895.1524053,,,,12.250000954,67.356033325,1.9286272526,,1.78606987,,,,,142.18185425,,,2895.1523438,527044.75,6803077.5,-2876.989258
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2895.3044053,,,,12.250000954,65.177871704,1.9708300829,,1.8674476147,,,,,145.54815674,,,2895.3044434,527044.75,6803077.5,-2877.141357
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2895.4564053,,,,12.250000954,62.999713898,1.992058754,,1.8467264175,,,,,148.6842804,,,2895.4562988,527044.75,6803077.5,-2877.293213
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2895.6084053,,,,12.250000954,60.821552277,1.9772542715,,1.774515748,,,,,147.62524414,,,2895.6083984,527044.75,6803077.5,-2877.445313
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2895.7604053,,,,12.250000954,58.643390656,1.9711999893,,1.7539999485,,,,,146.89414978,,,2895.760498,527044.75,6803077.5,-2877.597412
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2895.9124053,,,,12.250000954,56.465232849,1.9378614426,,1.7387928963,,,,,146.16896057,,,2895.9123535,527044.75,6803077.5,-2877.749268
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2896.0644053,,,,12.250000954,55.135288239,1.9366607666,,1.752338171,,,,,144.53125,,,2896.0644531,527044.75,6803077.5,-2877.901367
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2896.2164053,,,,12.250000954,54.958969116,1.9422500134,,1.7512351274,,,,,143.35409546,,,2896.2163086,527044.75,6803077.5,-2878.053223
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2896.3684053,,,,12.250000954,54.782649994,1.942800045,,1.7481000423,,,,,147.85017395,,,2896.3684082,527044.75,6803077.5,-2878.205078
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2896.5204053,,,,12.250000954,54.606330872,1.954687953,,1.6831126213,,,,,152.70440674,,,2896.5205078,527044.75,6803077.5,-2878.357178
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2896.6724053,,,,12.250000954,54.430007935,1.9620248079,,1.7929252386,,,,,156.89978027,,,2896.6723633,527044.75,6803077.5,-2878.509033
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2896.8244053,,,,12.250000954,54.253688812,1.9630999565,,1.8461999893,,,,,155.80297852,,,2896.8244629,527044.75,6803077.5,-2878.661133
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2896.9764053,,,,12.250000954,54.07736969,1.9597530365,,1.8979703188,,,,,155.31204224,,,2896.9763184,527044.75,6803077.5,-2878.812988
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2897.1284053,,,,12.250000954,55.102924347,2.0062439442,,1.8654481173,,,,,153.42127991,,,2897.128418,527044.75,6803077.5,-2878.965088
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2897.2804053,,,,12.250000954,56.349323273,2.0800726414,,1.8870463371,,,,,149.70294189,,,2897.2805176,527044.75,6803077.5,-2879.117188
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2897.4324053,,,,12.250000954,57.595722198,2.1024999619,,1.9049999714,,,,,148.43083191,,,2897.432373,527044.75,6803077.5,-2879.269043
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2897.5844053,,,,12.250000954,58.842121124,2.0054149628,,1.8383592367,,,,,151.20965576,,,2897.5844727,527044.75,6803077.5,-2879.421143
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2897.7364053,,,,12.250000954,60.088523865,1.951094389,,1.7602851391,,,,,155.97331238,,,2897.7363281,527044.75,6803077.5,-2879.572998
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2897.8884053,,,,12.250000954,61.334922791,1.881518364,,1.7154818773,,,,,159.77090454,,,2897.8884277,527044.75,6803077.5,-2879.725098
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2898.0404053,,,,12.250000954,62.145755768,1.8450299501,,1.6231777668,,,,,157.81625366,,,2898.0405273,527044.75,6803077.5,-2879.877197
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2898.1924053,,,,12.250000954,61.753593445,1.8525990248,,1.5831694603,,,,,157.3966217,,,2898.1923828,527044.75,6803077.5,-2880.029053
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2898.3444053,,,,12.250000954,61.361434937,1.8576999903,,1.5815000534,,,,,156.86322021,,,2898.3444824,527044.75,6803077.5,-2880.181152
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2898.4964053,,,,12.250000954,60.969272614,1.8576999903,,1.5815000534,,,,,156.43315125,,,2898.4963379,527044.8125,6803077.5,-2880.333008
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2898.6484053,,,,12.250000954,60.577114105,1.9270917177,,1.7978708744,,,,,152.65458679,,,2898.6484375,527044.8125,6803077.5,-2880.485107
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2898.8004053,,,,12.250000954,60.184951782,1.9812031984,,1.8693224192,,,,,146.86862183,,,2898.800293,527044.8125,6803077.5,-2880.636963
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2898.9524053,,,,12.250000954,59.792793274,1.9629575014,,1.8168524504,,,,,144.69668579,,,2898.9523926,527044.8125,6803077.5,-2880.789063
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2899.1044053,,,,12.250000954,57.847084045,1.9493999481,,1.7984000444,,,,,147.11927795,,,2899.1044922,527044.8125,6803077.5,-2880.941162
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2899.2564053,,,,12.250000954,55.193161011,1.9430695772,,1.7555009127,,,,,149.31663513,,,2899.2563477,527044.8125,6803077.5,-2881.093018
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2899.4084053,,,,12.250000954,52.539241791,1.9400000572,,1.7346999645,,,,,148.99353027,,,2899.4084473,527044.8125,6803077.5,-2881.245117
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2899.5604053,,,,12.250000954,49.885322571,1.8897492886,,1.6966615915,,,,,148.60437012,,,2899.5603027,527044.8125,6803077.5,-2881.396973
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2899.7124053,,,,12.250000954,47.231403351,1.8646999598,,1.6777000427,,,,,150.43055725,,,2899.7124023,527044.8125,6803077.5,-2881.549072
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2899.8644053,,,,12.250000954,44.577484131,1.8292387724,,1.6316998005,,,,,156.89855957,,,2899.864502,527044.8125,6803077.5,-2881.700928
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2900.0164053,,,,12.250000954,42.574195862,1.7595601082,,1.5711693764,,,,,159.58482361,,,2900.0163574,527044.8125,6803077.5,-2881.852783
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2900.1684053,,,,12.250000954,45.948596954,1.7329000235,,1.5520000458,,,,,159.37866211,,,2900.168457,527044.8125,6803077.5,-2882.004883
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2900.3204053,,,,12.250000954,49.322998047,1.7620233297,,1.5994480848,,,,,155.6918335,,,2900.3203125,527044.8125,6803077.5,-2882.156738
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2900.4724053,,,,12.250000954,52.697399139,1.8827301264,,1.774440527,,,,,152.69314575,,,2900.4724121,527044.8125,6803077.5,-2882.308838
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2900.6244053,,,,12.250000954,56.071800232,1.8909461498,,1.6997665167,,,,,149.48944092,,,2900.6245117,527044.8125,6803077.5,-2882.460938
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2900.7764053,,,,12.250000954,59.446201324,1.8579577208,,1.6560925245,,,,,149.4070282,,,2900.7763672,527044.8125,6803077.5,-2882.612793
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2900.9284053,,,,12.250000954,62.820598602,1.929556489,,1.7969148159,,,,,151.05323792,,,2900.9284668,527044.8125,6803077.5,-2882.764893
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2901.0804053,,,,12.250000954,63.307647705,1.937361002,,1.9361598492,,,,,151.55781555,,,2901.0803223,527044.8125,6803077.5,-2882.916748
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2901.2324053,,,,12.250000954,61.22372818,1.9184000492,,1.9772000313,,,,,149.13267517,,,2901.2324219,527044.8125,6803077.5,-2883.068848
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2901.3844053,,,,12.250000954,59.13980484,1.9446047544,,1.936493516,,,,,147.31918335,,,2901.3845215,527044.8125,6803077.5,-2883.220947
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2901.5364053,,,,12.250000954,57.055885315,1.9563705921,,1.8306941986,,,,,148.07781982,,,2901.536377,527044.8125,6803077.5,-2883.372803
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2901.6884053,,,,12.250000954,54.97196579,1.9208077192,,1.7821428776,,,,,150.88168335,,,2901.6884766,527044.8125,6803077.5,-2883.524902
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2901.8404053,,,,12.250000954,52.888046265,1.9011000395,,1.7817000151,,,,,152.75984192,,,2901.840332,527044.8125,6803077.5,-2883.676758
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2901.9924053,,,,12.250000954,50.804122925,1.9156724215,,1.7670024633,,,,,153.49801636,,,2901.9924316,527044.8125,6803077.5,-2883.828857
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2902.1444053,,,,12.250000954,47.537525177,1.924399972,,1.7582000494,,,,,153.14407349,,,2902.1442871,527044.8125,6803077.5,-2883.980713
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2902.2964053,,,,12.250000954,44.208724976,1.8023842573,,1.6814051867,,,,,151.47540283,,,2902.2963867,527044.8125,6803077.5,-2884.132813
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2902.4484053,,,,12.250000954,40.879924774,1.727699995,,1.6344000101,,,,,151.66494751,,,2902.4484863,527044.8125,6803077.5,-2884.284912
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2902.6004053,,,,12.250000954,37.551124573,1.6718746424,,1.6131888628,,,,,152.98376465,,,2902.6003418,527044.8125,6803077.5,-2884.436768
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2902.7524053,,,,12.250000954,34.222324371,1.7111897469,,1.6424912214,,,,,155.62879944,,,2902.7524414,527044.8125,6803077.5,-2884.588867
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2902.9044053,,,,12.250000954,30.89352417,1.7475085258,,1.664378643,,,,,158.04180908,,,2902.9042969,527044.8125,6803077.5,-2884.740723
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2903.0564053,,,,12.250000954,29.587417603,1.8356019258,,1.6724590063,,,,,157.17980957,,,2903.0563965,527044.8125,6803077.5,-2884.892822
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2903.2084053,,,,12.250000954,31.709337234,1.8969999552,,1.6798000336,,,,,155.32594299,,,2903.2084961,527044.8125,6803077.5,-2885.044922
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2903.3604053,,,,12.250000954,33.831256866,1.9368492365,,1.7206122875,,,,,153.88630676,,,2903.3603516,527044.8125,6803077.5,-2885.196777
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2903.5124053,,,,12.250000954,35.953174591,1.9754806757,,1.7751566172,,,,,154.69700623,,,2903.5124512,527044.8125,6803077.5,-2885.348633
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2903.6644053,,,,12.250000954,38.07509613,1.983700037,,1.7935999632,,,,,155.36248779,,,2903.6643066,527044.8125,6803077.5,-2885.500488
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2903.8164053,,,,12.250000954,40.19701767,2.0486836433,,1.8534111977,,,,,153.51681519,,,2903.8164063,527044.8125,6803077.5,-2885.652588
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2903.9684053,,,,12.250000954,42.318935394,2.1265881062,,1.9823098183,,,,,148.85919189,,,2903.9685059,527044.8125,6803077.5,-2885.804688
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2904.1204053,,,,12.250000954,44.1001091,2.1473286152,,2.2580356598,,,,,140.12608337,,,2904.1203613,527044.875,6803077.5,-2885.956543
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2904.2724053,,,,12.250000954,45.791870117,2.1477103233,,2.1935260296,,,,,132.95420837,,,2904.2724609,527044.875,6803077.5,-2886.108643
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2904.4244053,,,,12.250000954,47.483631134,2.1491999626,,2.0418999195,,,,,132.31060791,,,2904.4243164,527044.875,6803077.5,-2886.260498
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2904.5764053,,,,12.250000954,49.175388336,2.1008832455,,1.9080418348,,,,,139.91404724,,,2904.576416,527044.875,6803077.5,-2886.412598
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2904.7284053,,,,12.250000954,50.867149353,2.0659999847,,1.8114000559,,,,,146.29090881,,,2904.7285156,527044.875,6803077.5,-2886.564697
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2904.8804053,,,,12.250000954,52.55891037,2.0106902122,,1.7815293074,,,,,149.51498413,,,2904.8803711,527044.875,6803077.5,-2886.716553
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2905.0324053,,,,12.250000954,52.756786346,1.9954686165,,1.7322114706,,,,,150.50563049,,,2905.0324707,527044.875,6803077.5,-2886.868652
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2905.1844053,,,,12.250000954,47.441345215,1.9639065266,,1.700879097,,,,,153.72824097,,,2905.1843262,527044.875,6803077.5,-2887.020508
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2905.3364053,,,,12.250000954,42.125907898,1.9250482321,,1.6951553822,,,,,155.79141235,,,2905.3364258,527044.875,6803077.5,-2887.172607
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2905.4884053,,,,12.250000954,36.810466766,1.8734445572,,1.6943318844,,,,,154.75888062,,,2905.4885254,527044.875,6803077.5,-2887.324707
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2905.6404053,,,,12.250000954,31.495027542,1.8936169147,,1.6439800262,,,,,151.36300659,,,2905.6403809,527044.875,6803077.5,-2887.476563
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2905.7924053,,,,12.250000954,26.179588318,1.8914371729,,1.5997191668,,,,,150.2791748,,,2905.7924805,527044.875,6803077.5,-2887.628662
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2905.9444053,,,,12.250000954,20.864147186,1.8078608513,,1.6702423096,,,,,151.29762268,,,2905.9443359,527044.875,6803077.5,-2887.780518
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2906.0964053,,,,12.250000954,23.851129532,1.8079613447,,1.6911455393,,,,,153.15925598,,,2906.0964355,527044.875,6803077.5,-2887.932617
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2906.2484053,,,,12.250000954,31.625928879,1.8459773064,,1.632671237,,,,,154.82597351,,,2906.248291,527044.875,6803077.5,-2888.084473
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2906.4004053,,,,12.250000954,39.400730133,1.8530999422,,1.6109000444,,,,,156.00892639,,,2906.4003906,527044.875,6803077.5,-2888.236572
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2906.5524053,,,,12.250000954,47.17552948,1.7985996008,,1.5739469528,,,,,156.75346375,,,2906.5524902,527044.875,6803077.5,-2888.388672
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2906.7044053,,,,12.250000954,54.950328827,1.7501924038,,1.5626542568,,,,,155.20588684,,,2906.7043457,527044.875,6803077.5,-2888.540527
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2906.8564053,,,,12.250000954,62.725128174,1.781337738,,1.5788458586,,,,,153.03726196,,,2906.8564453,527044.875,6803077.5,-2888.692383
Force_2020_all_wells_train_test_blind_hidden_final/35_8-4.las,35/8-4,2907.0084053,,,,12.250000954,70.159934998,1.7634176016,,1.6410176754,,,,,153.16267395,,,2907.0083008,527044.875,6803077.5,-2888.844238
