source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RMED,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4346.5060006,1.0,65000.0,8.4798002243,8.587884903,8.9529123306,,70.595916748,0.2109948248,4.6599011421,75.393791199,2.6873102188,0.0041058618,4346.5058594,442455.75,6759326.5,-4320.054688
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4346.6580006,1.0,65000.0,8.4765996933,8.8315143585,9.1796979904,,70.600006104,0.2075816393,4.4755663872,74.506774902,2.6946384907,0.0043183621,4346.6582031,442455.78125,6759326.5,-4320.207031
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4346.8100006,1.0,65000.0,8.4768323898,9.0527420044,9.4101552963,,70.604095459,0.2057623118,4.6971101761,75.969894409,2.707010746,0.0062567149,4346.8100586,442455.78125,6759326.5,-4320.358887
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4346.9620006,1.0,65000.0,8.4810762405,9.236289978,9.6464729309,,70.608184814,0.2089007348,4.8343405724,77.227455139,2.7066607475,0.0052874144,4346.9619141,442455.78125,6759326.5,-4320.510742
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4347.1140006,1.0,65000.0,8.4840860367,9.3882961273,9.8663873672,,70.61227417,0.2144148648,5.2269659042,76.995353699,2.6966314316,0.0012958531,4347.1137695,442455.78125,6759326.5,-4320.662598
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4347.2660006,1.0,65000.0,8.4796257019,9.50532341,10.029459953,,70.703598022,0.2144775093,5.3230495453,74.626335144,2.6935040951,-0.000666864,4347.2661133,442455.78125,6759326.5,-4320.814941
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4347.4180006,1.0,65000.0,8.4715595245,9.5894289017,10.116534233,,71.045547485,0.2096979469,5.1407618523,71.629829407,2.6959652901,8.56538e-05,4347.4179688,442455.78125,6759326.5,-4320.966797
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4347.5700006,1.0,65000.0,8.4599895477,9.6579751968,10.144936562,,71.3855896,0.2030139863,4.7494220734,70.119445801,2.703789711,0.0018871938,4347.5698242,442455.78125,6759326.5,-4321.118164
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4347.7220006,1.0,65000.0,8.4576272964,9.7101316452,10.147697449,,71.487815857,0.19651407,4.5600447655,71.05519104,2.7058224678,0.0017232979,4347.722168,442455.78125,6759326.5,-4321.270508
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4347.8740006,1.0,65000.0,8.4607496262,9.7398233414,10.139507294,,71.843605042,0.1941771209,4.5805749893,73.563430786,2.7064139843,0.0051141502,4347.8740234,442455.78125,6759326.5,-4321.422363
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4348.0260006,1.0,65000.0,8.4566297531,9.7543182373,10.128602028,,72.313568115,0.1906521767,4.546895504,74.402938843,2.706744194,0.0111018354,4348.0258789,442455.8125,6759326.5,-4321.574219
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4348.1780006,1.0,65000.0,8.4576044083,9.7577848434,10.126094818,,72.372825623,0.1861745566,4.3836388588,72.76398468,2.7052316666,0.0141642476,4348.1782227,442455.8125,6759326.5,-4321.726563
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4348.3300006,1.0,65000.0,8.4607782364,9.7570734024,10.139478683,,72.005516052,0.1822141707,4.3849239349,71.819869995,2.7093772888,0.0161574949,4348.3300781,442455.8125,6759326.5,-4321.878418
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4348.4820006,1.0,65000.0,8.4566240311,9.7490053177,10.170283318,,71.86088562,0.1829190701,4.4780859947,71.515815735,2.7085661888,0.014660879,4348.4819336,442455.8125,6759326.5,-4322.030273
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4348.6340006,1.0,65000.0,8.4576835632,9.7379140854,10.195961952,,72.040634155,0.191228658,4.6409292221,71.451553345,2.7073667049,0.0131523507,4348.6337891,442455.8125,6759326.5,-4322.182129
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4348.7860006,1.0,65000.0,8.4651851654,9.7343997955,10.202431679,,72.064430237,0.1964417696,4.7182426453,70.943107605,2.7101171017,0.0110878451,4348.7861328,442455.8125,6759326.5,-4322.334473
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4348.9380006,1.0,65000.0,8.4645175934,9.7343730927,10.194638252,,71.796058655,0.1936960518,4.8733730316,71.603996277,2.7108595371,0.0059711249,4348.9379883,442455.8125,6759326.5,-4322.486328
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4349.0900006,1.0,65000.0,8.4657449722,9.7326345444,10.186079025,,71.492912292,0.1884055436,4.7832727432,73.142303467,2.7087459564,0.0045166202,4349.0898438,442455.8125,6759326.5,-4322.637695
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4349.2420006,1.0,65000.0,8.4902505875,9.7057151794,10.162191391,,71.36895752,0.1888881177,4.8153448105,74.616523743,2.7049047947,0.0057266657,4349.2421875,442455.8125,6759326.5,-4322.790039
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4349.3940006,1.0,65000.0,8.4857578278,9.6293210983,10.074695587,,71.282089233,0.1964747012,4.4647941589,75.223350525,2.7053365707,0.0080140065,4349.394043,442455.84375,6759326.5,-4322.941895
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4349.5460006,1.0,65000.0,8.4600515366,9.5248432159,9.9138803482,,71.007171631,0.2043950409,4.2524852753,75.178649902,2.709227562,0.0094964588,4349.5458984,442455.84375,6759326.5,-4323.09375
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4349.6980006,1.0,65000.0,8.4532213211,9.4323205948,9.7423505783,,70.614860535,0.2036918104,4.283618927,75.568992615,2.7131187916,0.0089975875,4349.6982422,442455.84375,6759326.5,-4323.246094
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4349.8500006,1.0,65000.0,8.4575090408,9.3538799286,9.6288394928,,70.229850769,0.2019953877,4.723154068,76.621528625,2.7169961929,0.0084994864,4349.8500977,442455.84375,6759326.5,-4323.397949
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4350.0020006,1.0,65000.0,8.4610033035,9.2681741714,9.5664796829,,69.922370911,0.2002010345,5.334010601,77.447715759,2.715498209,0.008300093,4350.0019531,442455.84375,6759326.5,-4323.549805
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4350.1540006,1.0,65000.0,8.4695825577,9.1845626831,9.5034227371,,69.807678223,0.2034935802,5.631711483,77.173736572,2.7096114159,0.0085994173,4350.1538086,442455.84375,6759326.5,-4323.70166
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4350.3060006,1.0,65000.0,8.4721899033,9.1364021301,9.4310054779,,69.819885254,0.2120638639,5.3206992149,76.110282898,2.707110405,0.0093966387,4350.3061523,442455.84375,6759326.5,-4323.854004
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4350.4580006,1.0,65000.0,8.468832016,9.1310501099,9.3875198364,,69.894668579,0.2138826698,5.1806678772,74.954689026,2.7102692127,0.012470142,4350.4580078,442455.84375,6759326.5,-4324.005371
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4350.6100006,1.0,65000.0,8.4730482101,9.1691398621,9.399846077,,70.173103333,0.2069834322,4.5513839722,74.640357971,2.711782217,0.0143773537,4350.6098633,442455.84375,6759326.5,-4324.157227
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4350.7620006,1.0,65000.0,8.4722127914,9.2640419006,9.4987802505,,70.654602051,0.1952672601,4.8562412262,74.412620544,2.7173206806,0.0192305408,4350.762207,442455.875,6759326.5,-4324.30957
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4350.9140006,1.0,65000.0,8.4687576294,9.3869686127,9.6950454712,,71.34337616,0.1933295727,4.7197909355,74.802337646,2.7204489708,0.017726291,4350.9140625,442455.875,6759326.5,-4324.461426
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4351.0660006,1.0,65000.0,8.4644804001,9.4860515594,9.9322443008,,71.81855011,0.1997766644,5.234228611,74.273300171,2.7207942009,0.0129897045,4351.065918,442455.875,6759326.5,-4324.613281
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4351.2180006,1.0,65000.0,8.4567632675,9.5434122086,10.105880737,,71.580230713,0.2081240565,4.8327431679,73.309104919,2.7098345757,0.0089837788,4351.2177734,442455.875,6759326.5,-4324.765137
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4351.3700006,1.0,65000.0,8.4573822021,9.570192337,10.16898632,,71.646881104,0.2093744725,4.7132983208,71.515510559,2.6952409744,0.0061649629,4351.3701172,442455.875,6759326.5,-4324.91748
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4351.5220006,1.0,65000.0,8.4566202164,9.5767440796,10.142041206,,71.766494751,0.2078407258,4.4276590347,69.525680542,2.6905145645,0.0068796338,4351.5219727,442455.875,6759326.5,-4325.069336
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4351.6740006,1.0,65000.0,8.4533052444,9.5555782318,10.02315712,,71.754592896,0.2037294507,4.6562318802,69.294822693,2.6947612762,0.0052523944,4351.6738281,442455.875,6759326.5,-4325.221191
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4351.8260006,1.0,65000.0,8.461514473,9.4923467636,9.830288887,,71.691566467,0.2019564062,4.8483576775,70.649612427,2.6979939938,0.0023962089,4351.8261719,442455.875,6759326.5,-4325.373047
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4351.9780006,1.0,65000.0,8.4726991653,9.3944177628,9.6334905624,,71.495849609,0.2038291246,5.0588407516,73.39805603,2.69308424,0.0004673206,4351.9780273,442455.875,6759326.5,-4325.524902
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4352.1300006,1.0,65000.0,8.4806060791,9.2738828659,9.4710865021,,71.293319702,0.2078454792,4.889131546,74.169670105,2.6885695457,0.0024208545,4352.1298828,442455.90625,6759326.5,-4325.676758
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4352.2820006,1.0,65000.0,8.4842596054,9.1438207626,9.348449707,,71.039588928,0.2120322287,4.5401158333,73.047096252,2.6885919571,0.0037480718,4352.2822266,442455.90625,6759326.5,-4325.829102
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4352.4340006,1.0,65000.0,8.4843034744,9.0484714508,9.2831630707,,70.799423218,0.2131578028,4.4589967728,71.820724487,2.6946341991,0.0032253205,4352.434082,442455.90625,6759326.5,-4325.980957
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4352.5860006,1.0,65000.0,8.4801902771,9.0099096298,9.2714223862,,70.925849915,0.2175955027,4.4248766899,71.653846741,2.7032132149,0.0054933019,4352.5859375,442455.90625,6759326.5,-4326.132813
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4352.7380006,1.0,65000.0,8.4767589569,9.0186910629,9.2955942154,,71.16116333,0.2267608941,4.7757091522,72.29940033,2.7078897953,0.0106524164,4352.737793,442455.90625,6759326.5,-4326.284668
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4352.8900006,1.0,65000.0,8.4765043259,9.0782585144,9.3589019775,,70.955734253,0.2309090048,4.840321064,71.662628174,2.7047715187,0.0147992214,4352.8901367,442455.90625,6759326.5,-4326.437012
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4353.0420006,1.0,65000.0,8.4724340439,9.1937484741,9.4688749313,,70.380126953,0.2271278799,5.0088686943,71.241767883,2.699303627,0.0152837224,4353.0419922,442455.90625,6759326.5,-4326.588867
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4353.1940006,1.0,65000.0,8.4688043594,9.3352823257,9.6358346939,,69.927818298,0.2189761847,4.8870363235,71.230354309,2.7024900913,0.0167149678,4353.1938477,442455.90625,6759326.5,-4326.740234
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4353.3460006,1.0,65000.0,8.4526968002,9.4591503143,9.8465099335,,69.725944519,0.2161473632,4.6890072823,72.322250366,2.7099461555,0.0177410543,4353.3461914,442455.90625,6759326.5,-4326.892578
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4353.4980006,1.0,65000.0,8.4668149948,9.5492019653,10.03014946,,69.47505188,0.2187225074,4.4363870621,73.594802856,2.7239189148,0.0207102764,4353.4980469,442455.9375,6759326.5,-4327.044434
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4353.6500006,1.0,65000.0,8.486530304,9.6126651764,10.132426262,,69.230957031,0.2245192677,4.4323997498,73.763671875,2.7277033329,0.0208999999,4353.6499023,442455.9375,6759326.5,-4327.196289
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4353.8020006,1.0,65000.0,8.4805116653,9.6670513153,10.166254044,,69.421539307,0.2312531471,4.690281868,72.972946167,2.7229483128,0.0158548541,4353.8017578,442455.9375,6759326.5,-4327.348145
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4353.9540006,1.0,65000.0,8.472823143,9.7092790604,10.171648026,,69.934700012,0.2286243141,4.9241061211,72.327667236,2.7206428051,0.0102806343,4353.9541016,442455.9375,6759326.5,-4327.500488
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4354.1060006,1.0,65000.0,8.4730434418,9.728928566,10.170783997,,70.219482422,0.2198460847,5.1107664108,72.311477661,2.7188262939,0.0072966348,4354.105957,442455.9375,6759326.5,-4327.652344
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4354.2580006,1.0,65000.0,8.4802188873,9.724653244,10.150730133,,70.453422546,0.2146696895,4.7498931885,72.409469604,2.7187924385,0.0111680357,4354.2578125,442455.9375,6759326.5,-4327.804199
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4354.4100006,1.0,65000.0,8.4800615311,9.6860275269,10.097096443,,70.98878479,0.2139311731,4.8176245689,72.552841187,2.7198140621,0.0216426086,4354.4101563,442455.9375,6759326.5,-4327.956543
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4354.5620006,1.0,65000.0,8.4768724442,9.6103200912,10.016263962,,71.04108429,0.2132561505,4.8708205223,71.856048584,2.7235791683,0.0307781901,4354.5620117,442455.9375,6759326.5,-4328.10791
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4354.7140006,1.0,65000.0,8.4765996933,9.5218791962,9.915643692,,71.096931458,0.2049421221,5.2097067833,71.55821991,2.7143576145,0.0234256275,4354.7138672,442455.9375,6759326.5,-4328.259766
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4354.8660006,1.0,65000.0,8.4844713211,9.4400873184,9.8036813736,,70.730255127,0.1947725564,5.0444893837,71.419296265,2.7030658722,0.0107097533,4354.8662109,442455.9375,6759326.5,-4328.412109
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4355.0180006,1.0,65000.0,8.4836473465,9.3694705963,9.6955842972,,70.14540863,0.1892435551,4.6231126785,72.903030396,2.7052955627,0.0066783051,4355.0180664,442455.96875,6759326.5,-4328.563965
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4355.1700006,1.0,65000.0,8.4732084274,9.3069324493,9.60942173,,70.12701416,0.1894375384,4.3627533913,74.226493835,2.7215385437,0.0101341698,4355.1699219,442455.96875,6759326.5,-4328.71582
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4355.3220006,1.0,65000.0,8.4690208435,9.2527942657,9.5495691299,,70.449462891,0.1961321682,4.188703537,74.277328491,2.7361826897,0.0167687666,4355.3217773,442455.96875,6759326.5,-4328.867676
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4355.4740006,1.0,65000.0,8.4648942947,9.217086792,9.506146431,,70.525535583,0.2023281902,4.0900602341,74.420700073,2.7310655117,0.0147718443,4355.4741211,442455.96875,6759326.5,-4329.02002
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4355.6260006,1.0,65000.0,8.4652204514,9.2004737854,9.4794921875,,70.338973999,0.2115507126,4.1990532875,74.31337738,2.7214789391,0.0085526351,4355.6259766,442455.96875,6759326.5,-4329.171875
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4355.7780006,1.0,65000.0,8.4723081589,9.1963043213,9.4865245819,,70.256141663,0.220047757,4.5008320808,74.316345215,2.722836256,0.0087086884,4355.777832,442455.96875,6759326.5,-4329.32373
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4355.9300006,1.0,65000.0,8.480091095,9.2076511383,9.5372543335,,70.384559631,0.2249332815,5.0766839981,73.210037231,2.7231895924,0.0110407155,4355.9301758,442455.96875,6759326.5,-4329.476074
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4356.0820006,1.0,65000.0,8.4801845551,9.237698555,9.5977153778,,70.282569885,0.2255788147,5.1920757294,72.306228638,2.7150642872,0.0121046267,4356.0820313,442455.96875,6759326.5,-4329.627441
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4356.2340006,1.0,65000.0,8.4847373962,9.283993721,9.6427249908,,70.075759888,0.2259567082,5.014831543,72.922370911,2.7026851177,0.0075627794,4356.2338867,442455.96875,6759326.5,-4329.779297
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4356.3860006,1.0,65000.0,8.4951734543,9.3491535187,9.6899185181,,70.434066772,0.2241320163,5.1582083702,74.230232239,2.6921379566,-0.000205086,4356.3862305,442456.0,6759326.5,-4329.931641
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4356.5380006,1.0,65000.0,8.4881477356,9.4291782379,9.7512750626,,71.09677887,0.2178666294,5.2002148628,76.276832581,2.6860313416,-0.005270124,4356.5380859,442456.0,6759326.5,-4330.083496
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4356.6900006,1.0,65000.0,8.4854183197,9.5070762634,9.8241558075,,71.374488831,0.2070109546,5.3226313591,77.245071411,2.6877009869,-0.003498989,4356.6899414,442456.0,6759326.5,-4330.235352
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4356.8420006,1.0,65000.0,8.4874944687,9.5778799057,9.8983764648,,71.363235474,0.1993442178,4.5945725441,77.026405334,2.7015941143,0.0053626518,4356.8417969,442456.0,6759326.5,-4330.387207
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4356.9940006,1.0,65000.0,8.477180481,9.6443777084,9.9722242355,,71.317329407,0.1992021501,4.1907987595,76.183395386,2.7164773941,0.0106250867,4356.9941406,442456.0,6759326.5,-4330.539551
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4357.1460006,1.0,65000.0,8.4734249115,9.7108650208,10.04972744,,71.130104065,0.2005250454,4.1344108582,75.670852661,2.7192625999,0.010587479,4357.1459961,442456.0,6759326.5,-4330.691406
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4357.2980006,1.0,65000.0,8.4761543274,9.7843093872,10.131241798,,71.033149719,0.1978198588,4.3735327721,75.17930603,2.7152106762,0.0100636128,4357.2978516,442456.0,6759326.5,-4330.843262
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4357.4500006,1.0,65000.0,8.480342865,9.8622226715,10.212908745,,71.091941833,0.1940920353,4.4943504333,74.443267822,2.7132072449,0.0138302734,4357.4501953,442456.0,6759326.5,-4330.995117
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4357.6020006,1.0,65000.0,8.4838514328,9.9474182129,10.291311264,,70.499710083,0.195596993,4.539191246,73.217071533,2.718556881,0.019262258,4357.6020508,442456.0,6759326.5,-4331.146973
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4357.7540006,1.0,65000.0,8.4805755615,10.039772034,10.370100975,,69.097648621,0.1988444179,4.5573754311,72.660224915,2.725808382,0.020606203,4357.7539063,442456.03125,6759326.5,-4331.298828
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4357.9060006,1.0,65000.0,8.477063179,10.129518509,10.462496758,,68.785858154,0.1995591223,4.8647503853,71.985168457,2.729218483,0.0198362526,4357.9057617,442456.03125,6759326.5,-4331.450684
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4358.0580006,1.0,65000.0,8.4803037643,10.212342262,10.569389343,,68.896736145,0.1950340867,4.9883122444,71.06287384,2.7274460793,0.0185800623,4358.0581055,442456.03125,6759326.5,-4331.603027
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4358.2100006,1.0,65000.0,8.4801282883,10.293589592,10.674516678,,69.268997192,0.1912166327,4.8991436958,70.854911804,2.7146809101,0.0144601474,4358.2099609,442456.03125,6759326.5,-4331.754883
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4358.3620006,1.0,65000.0,8.4734258652,10.367113113,10.771733284,,69.46849823,0.1885655671,4.8235764503,70.991714478,2.6989395618,0.0077382098,4358.3618164,442456.03125,6759326.5,-4331.906738
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4358.5140006,1.0,65000.0,8.4729804993,10.412611961,10.846939087,,69.717453003,0.1893921345,4.6930780411,70.599884033,2.6857857704,0.0013354439,4358.5141602,442456.03125,6759326.5,-4332.059082
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4358.6660006,1.0,65000.0,8.4723358154,10.427447319,10.8850317,,70.159255981,0.1918080896,4.6369380951,69.98841095,2.6833055019,-0.001383447,4358.6660156,442456.03125,6759326.5,-4332.210938
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4358.8180006,1.0,65000.0,8.465678215,10.417226791,10.876941681,,70.737579346,0.1955880225,4.7770199776,69.567131042,2.6878585815,-0.001191798,4358.8178711,442456.03125,6759326.5,-4332.362305
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4358.9700006,1.0,65000.0,8.4688930511,10.374130249,10.812173843,,71.176864624,0.1987342536,5.0379323959,70.018951416,2.6967251301,0.0045598089,4358.9702148,442456.03125,6759326.5,-4332.514648
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4359.1220006,1.0,65000.0,8.4791355133,10.303833961,10.690333366,,71.132331848,0.2015589774,5.1580662727,70.242034912,2.7094893456,0.0179003701,4359.1220703,442456.0625,6759326.5,-4332.666504
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4359.2740006,1.0,65000.0,8.4874534607,10.226477623,10.532405853,,70.980270386,0.2030923069,5.2407503128,70.710266113,2.7131123543,0.0258295741,4359.2739258,442456.0625,6759326.5,-4332.818359
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4359.4260006,1.0,65000.0,8.4879455566,10.148721695,10.381441116,,70.933456421,0.2109256089,4.7747302055,72.310516357,2.701333046,0.0189392064,4359.4257813,442456.0625,6759326.5,-4332.970215
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4359.5780006,1.0,65000.0,8.4848842621,10.074871063,10.278909683,,70.740379333,0.218397975,4.4195137024,73.240135193,2.6929187775,0.0096526174,4359.578125,442456.0625,6759326.5,-4333.122559
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4359.7300006,1.0,65000.0,8.4771604538,10.01145649,10.232563972,,70.589569092,0.2204302549,4.255865097,73.288574219,2.6985080242,0.0068546096,4359.7299805,442456.0625,6759326.5,-4333.274414
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4359.8820006,1.0,65000.0,8.4735469818,9.9633255005,10.223898888,,70.584381104,0.2160459757,4.0429778099,72.563957214,2.7131481171,0.0094980141,4359.8818359,442456.0625,6759326.5,-4333.42627
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4360.0340006,1.0,65000.0,8.4759073257,9.9375810623,10.234052658,,70.579193115,0.2113841325,4.5690841675,72.06337738,2.722258091,0.0127423918,4360.0341797,442456.0625,6759326.5,-4333.578613
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4360.1860006,1.0,65000.0,8.4729595184,9.938246727,10.263557434,,70.574005127,0.2115058452,4.3959293365,71.786712646,2.7254939079,0.0205467213,4360.1860352,442456.0625,6759326.5,-4333.72998
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4360.3380006,1.0,65000.0,8.4693260193,9.9626054764,10.321138382,,70.540779114,0.2144922018,4.7068929672,72.062782288,2.7263104916,0.0267810374,4360.3378906,442456.0625,6759326.5,-4333.881836
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4360.4900006,1.0,65000.0,8.4616565704,10.006438255,10.388991356,,70.303657532,0.2152637988,4.5592269897,72.075874329,2.7329518795,0.0318948925,4360.4902344,442456.09375,6759326.5,-4334.03418
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4360.6420006,1.0,65000.0,8.4543828964,10.059675217,10.441845894,,69.956817627,0.2108080387,4.7223782539,72.273864746,2.7424855232,0.0364752486,4360.6420898,442456.09375,6759326.5,-4334.186035
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4360.7940006,1.0,65000.0,8.4531002045,10.114251137,10.473379135,,69.796096802,0.2009223253,4.6802597046,71.831115723,2.7403905392,0.03705566,4360.7939453,442456.09375,6759326.5,-4334.337891
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4360.9460006,1.0,65000.0,8.4531812668,10.168362617,10.505297661,,69.676940918,0.1932327002,4.5989408493,71.23122406,2.7274367809,0.0315755866,4360.9458008,442456.09375,6759326.5,-4334.489746
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4361.0980006,1.0,65000.0,8.4553785324,10.216053009,10.562344551,,69.221221924,0.1924647242,4.1739192009,69.525245667,2.7154836655,0.0229585972,4361.0981445,442456.09375,6759326.5,-4334.64209
Force_2020_all_wells_train_test_blind_hidden_final/29_3-1.las,29/3-1,4361.2500006,1.0,65000.0,8.4601640701,10.25629425,10.630010605,,69.342651367,0.1942089796,4.3490524292,68.292388916,2.7109670639,0.0171775445,4361.25,442456.09375,6759326.5,-4334.793945
