source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2111.8122,2.0,65030.0,8.4121227264,8.5,1.4025498629,2.2645630836,2.2645630836,,38.966228485,96.099342346,0.3611696959,64.110725403,2.3368570805,-0.000584793,2111.8122559,530206.125,6737679.0,-2087.745361
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2111.9642,2.0,65030.0,8.3661546707,8.5,1.3989608288,2.2799127102,2.2799127102,,39.28673172,95.926933289,0.3610391319,67.581420898,2.3541567326,0.0035106051,2111.9641113,530206.125,6737679.0,-2087.897217
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2112.1162,2.0,65030.0,8.3654718399,8.5,1.3993812799,2.2913961411,2.2913961411,,38.438098907,94.865531921,0.3560928702,70.750350952,2.3558681011,-0.00054313,2112.1162109,530206.125,6737679.0,-2088.049072
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2112.2682,2.0,65030.0,8.3784151077,8.5,1.4049296379,2.3347594738,2.3347594738,,37.993503571,94.649467468,0.3521456122,68.340530396,2.3523461819,-0.003318418,2112.2683105,530206.125,6737679.0,-2088.201172
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2112.4202,2.0,65030.0,8.3802747726,8.5,1.4143701792,2.4326443672,2.4326443672,,37.863651276,94.60925293,0.3480283022,65.393379211,2.3557932377,-0.009611489,2112.420166,530206.125,6737679.0,-2088.353027
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2112.5722,2.0,65030.0,8.3679065704,8.5,1.4255958796,2.5033516884,2.5033516884,,38.391391754,94.786834717,0.3457720876,65.075386047,2.3661339283,-0.010626866,2112.5722656,530206.125,6737679.0,-2088.505127
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2112.7242,2.0,65030.0,8.3519163132,8.5,1.445777297,2.4896643162,2.4896643162,,38.755371094,95.000396729,0.3378097415,65.617744446,2.3704862595,-0.004056495,2112.7241211,530206.125,6737679.0,-2088.656982
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2112.8762,2.0,65030.0,8.3372831345,8.5,1.4700037241,2.4513463974,2.4513463974,,38.494503021,94.705101013,0.3305318952,66.570808411,2.3663439751,-0.002754563,2112.8762207,530206.125,6737679.0,-2088.809082
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2113.0282,2.0,65030.0,8.3235797882,8.5,1.486841917,2.4562518597,2.4562518597,,38.529296875,94.269493103,0.3339856565,66.757575989,2.363566637,-0.012609289,2113.0283203,530206.125,6737679.0,-2088.961182
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2113.1802,2.0,65030.0,8.3221349716,8.5,1.4913945198,2.4838404655,2.4838404655,,39.232818604,94.225502014,0.3341841698,67.015182495,2.3676707745,-0.009498347,2113.1801758,530206.125,6737679.0,-2089.113037
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2113.3322,2.0,65030.0,8.3632469177,8.5,1.4778360128,2.4760756493,2.4760756493,,39.194946289,94.314956665,0.3300160468,67.756889343,2.3700325489,-0.01098592,2113.3322754,530206.125,6737679.0,-2089.265137
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2113.4842,2.0,65030.0,8.3957567215,8.5,1.4643939734,2.4215145111,2.4215145111,,38.696098328,94.007827759,0.3311962187,67.348426819,2.3587918282,-0.01268819,2113.4841309,530206.125,6737679.0,-2089.416992
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2113.6362,2.0,65030.0,8.38875103,8.5,1.4573655128,2.3762617111,2.3762617111,,38.057121277,93.923866272,0.3344543278,67.470207214,2.3546848297,-0.007574517,2113.6362305,530206.125,6737679.0,-2089.569092
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2113.7882,2.0,65030.0,8.3898839951,8.5,1.447521925,2.410143137,2.410143137,,37.774951935,93.892829895,0.3352059424,68.453155518,2.3595154285,-0.007345515,2113.7880859,530206.125,6737679.0,-2089.720947
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2113.9402,2.0,65030.0,8.3972215652,8.5,1.4539498091,2.4615318775,2.4615318775,,38.243862152,92.93144989,0.3386519551,67.675193787,2.3714332581,-0.005581672,2113.9401855,530206.125,6737679.0,-2089.873047
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2114.0922,2.0,65030.0,8.3808507919,8.5,1.4852614403,2.4717297554,2.4717297554,,39.033153534,92.052604675,0.3432772756,65.688278198,2.3850669861,-0.004840994,2114.0922852,530206.125,6737679.0,-2090.025146
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2114.2442,2.0,65030.0,8.3597288132,8.5,1.5293397903,2.4720666409,2.4720666409,,39.869312286,91.939834595,0.3381557167,65.075248718,2.3775987625,-0.010083654,2114.2441406,530206.125,6737679.0,-2090.177002
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2114.3962,2.0,65030.0,8.3774795532,8.5,1.5758305788,2.4805107117,2.4805107117,,40.661472321,91.937393188,0.3258745372,66.802772522,2.3606739044,-0.012969847,2114.3962402,530206.125,6737679.0,-2090.329102
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2114.5482,2.0,65030.0,8.4261388779,8.5,1.6200902462,2.5579018593,2.5579018593,,41.268737793,91.543861389,0.3171163499,68.919624329,2.3549704552,-0.010323498,2114.5480957,530206.125,6737679.0,-2090.480957
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2114.7002,2.0,65030.0,8.4796142578,8.5,1.6569385529,2.7638294697,2.7638294697,,41.71805191,90.300773621,0.3113668859,70.033668518,2.3602993488,-0.004839652,2114.7001953,530206.125,6737679.0,-2090.633057
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2114.8522,2.0,65030.0,8.5158615112,8.5,1.6898626089,2.9627096653,2.9627096653,,42.437591553,88.866889954,0.3080804944,71.118911743,2.3675727844,0.0054191975,2114.8522949,530206.125,6737679.0,-2090.785156
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2115.0042,2.0,65030.0,8.5384216309,8.5,1.7350951433,2.8811662197,2.8811662197,,43.506874084,89.595954895,0.3104436398,72.488624573,2.3861494064,0.0243970398,2115.0041504,530206.125,6737679.0,-2090.937012
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2115.1562,2.0,65030.0,8.5732803345,8.5,1.7902468443,2.522200346,2.522200346,,44.861488342,92.76638031,0.32311517,75.103652954,2.4123010635,0.0544489063,2115.15625,530206.125,6737679.0,-2091.089111
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2115.3082,2.0,65000.0,8.6458759308,8.5,1.8289860487,2.2599532604,2.2599532604,,46.099704742,96.394493103,0.3449870348,80.211769104,2.4282283783,0.0867986158,2115.3081055,530206.125,6737679.0,-2091.240967
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2115.4602,2.0,65000.0,8.7516326904,8.5,1.8358038664,2.2220823765,2.2220823765,,46.958538055,99.916114807,0.367772609,85.352180481,2.431535244,0.0887647197,2115.4602051,530206.125,6737679.0,-2091.393066
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2115.6122,2.0,65000.0,8.8231239319,8.5,1.8299455643,2.2802875042,2.2802875042,,47.477725983,101.7015152,0.3888934851,88.54536438,2.4260311127,0.0755506009,2115.6123047,530206.125,6737679.0,-2091.545166
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2115.7642,2.0,65000.0,8.840259552,8.5,1.8201043606,2.3653888702,2.3653888702,,47.907775879,101.39234161,0.4093488753,89.819030762,2.4275147915,0.0817517787,2115.7641602,530206.125,6737679.0,-2091.697021
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2115.9162,2.0,65000.0,8.8632202148,8.5,1.8041363955,2.3744103909,2.3744103909,,48.255764008,101.20497131,0.4226768017,88.88633728,2.4254341125,0.0883099809,2115.9162598,530206.125,6737679.0,-2091.849121
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2116.0682,2.0,65000.0,8.9519062042,8.5,1.8176904917,2.3390247822,2.3390247822,,48.385345459,101.81665039,0.4275472462,88.01348877,2.4049487114,0.0768843368,2116.0681152,530206.125,6737679.0,-2092.000977
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2116.2202,2.0,65000.0,9.0941753387,8.5,1.8540246487,2.328618288,2.328618288,,49.069683075,102.28741455,0.4314929545,87.051185608,2.3834900856,0.0614773035,2116.2202148,530206.125,6737679.0,-2092.153076
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2116.3722,2.0,65000.0,9.1104154587,8.5,1.8812937737,2.3296020031,2.3296020031,,49.55291748,101.97063446,0.4326837361,83.620956421,2.3708200455,0.042866718,2116.3723145,530206.125,6737679.0,-2092.305176
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2116.5242,2.0,65000.0,8.9731531143,8.5,1.9075447321,2.3893117905,2.3893117905,,48.284065247,101.21785736,0.4213601947,81.35962677,2.3723049164,0.0226576682,2116.5241699,530206.125,6737679.0,-2092.457031
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2116.6762,2.0,65000.0,8.8834543228,8.5,1.929933548,2.5415349007,2.5415349007,,47.718746185,100.05171204,0.3982817829,81.440261841,2.3911497593,0.0090582473,2116.6762695,530206.125,6737679.0,-2092.609131
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2116.8282,2.0,65000.0,8.8524799347,8.5,1.9439796209,2.7068896294,2.7068896294,,47.503017426,98.732772827,0.3763414919,80.746131897,2.4143352509,0.005488609,2116.828125,530206.125,6737679.0,-2092.760986
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2116.9802,2.0,65000.0,8.8065214157,8.5,1.9551546574,2.8353259563,2.8353259563,,47.233879089,97.659660339,0.3648073077,80.142944336,2.4346673489,0.0084189847,2116.9802246,530206.125,6737679.0,-2092.912842
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2117.1322,2.0,65000.0,8.7424936295,8.5,1.9676380157,2.9124853611,2.9124853611,,46.99879837,97.456718445,0.365524739,79.950325012,2.4478442669,0.0074160057,2117.1320801,530206.125,6737679.0,-2093.064697
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2117.2842,2.0,65000.0,8.7397356033,8.5,1.9789930582,2.9576704502,2.9576704502,,47.294242859,97.885734558,0.3671500981,79.949684143,2.4445459843,0.0041855737,2117.2841797,530206.125,6737679.0,-2093.216797
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2117.4362,2.0,65000.0,8.8276138306,8.5,1.9912948608,2.9337265491,2.9337265491,,47.174461365,98.128639221,0.3667085469,79.21308136,2.4292991161,0.0022728962,2117.4362793,530206.125,6737679.0,-2093.368896
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2117.5882,2.0,65000.0,8.9100170135,8.5,1.9961621761,2.8049716949,2.8049716949,,46.053371429,98.589111328,0.3740770817,77.10118103,2.4123854637,-0.001871714,2117.5881348,530206.125,6737679.0,-2093.520752
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2117.7402,2.0,65000.0,8.91522789,8.5,1.9797853231,2.6573815346,2.6573815346,,46.333827972,98.839637756,0.3813230991,75.546974182,2.4013283253,-0.01324199,2117.7402344,530206.125,6737679.0,-2093.672852
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2117.8922,2.0,65000.0,8.8738746643,8.5,1.9529297352,2.6180319786,2.6180319786,,47.478145599,98.253181458,0.3868424892,76.55960083,2.4057915211,-0.01539333,2117.8920898,530206.125,6737679.0,-2093.824707
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2118.0442,2.0,65000.0,8.8375597,8.5,1.9264210463,2.6929166317,2.6929166317,,46.386722565,97.342468262,0.3879424334,77.940803528,2.4207732677,-0.002641211,2118.0441895,530206.125,6737679.0,-2093.976807
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2118.1962,2.0,65000.0,8.7571487427,8.5,1.9069486856,2.8466165066,2.8466165066,,44.863689423,96.938583374,0.3785852492,76.132743835,2.4267187119,0.00960718,2118.1962891,530206.125,6737679.0,-2094.128906
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2118.3482,2.0,65000.0,8.6319942474,8.5,1.9011445045,3.0409684181,3.0409684181,,43.378387451,96.997619629,0.3687495291,72.19594574,2.4263033867,0.0182645973,2118.3481445,530206.125,6737679.0,-2094.280762
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2118.5002,2.0,65000.0,8.5105791092,8.5,1.9073871374,3.1714365482,3.1714365482,,42.10766983,97.126274109,0.3684560657,69.337211609,2.4238092899,0.0162540209,2118.5002441,530206.125,6737679.0,-2094.432861
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2118.6522,2.0,65000.0,8.4332971573,8.5,1.9201309681,3.1360886097,3.1360886097,,41.126300812,97.201087952,0.3641567826,68.322265625,2.4214491844,0.0115648303,2118.6520996,530206.125,6737679.0,-2094.584717
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2118.8042,2.0,65000.0,8.4204769135,8.5,1.929977417,3.0510029793,3.0510029793,,40.213378906,97.078529358,0.3524764776,68.88457489,2.4246387482,0.0150213502,2118.8041992,530206.125,6737679.0,-2094.736816
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2118.9562,2.0,65000.0,8.4660100937,8.5,1.942584157,2.9737899303,2.9737899303,,39.673427582,96.523376465,0.3473587334,68.645423889,2.4281475544,0.0201507397,2118.9562988,530206.125,6737679.0,-2094.888916
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2119.1082,2.0,65000.0,8.4956302643,8.5,1.9611421824,2.9250020981,2.9250020981,,39.983444214,95.992889404,0.3522075713,68.210472107,2.4274125099,0.02128697,2119.1081543,530206.125,6737679.0,-2095.040771
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2119.2602,2.0,65000.0,8.4724969864,8.5,1.9952915907,2.9453544617,2.9453544617,,41.329452515,96.101776123,0.3586127758,70.268615723,2.412917614,0.0148967933,2119.2602539,530206.125,6737679.0,-2095.192871
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2119.4122,2.0,65000.0,8.4426927567,8.5,2.0560703278,2.9950840473,2.9950840473,,42.574939728,97.096298218,0.3633538783,71.294883728,2.3959891796,0.0041183969,2119.4121094,530206.125,6737679.0,-2095.344727
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2119.5642,2.0,65000.0,8.4442338943,8.5,2.1347248554,3.0327601433,3.0327601433,,42.506607056,98.039306641,0.3668031991,70.99987793,2.3895816803,-0.001663344,2119.564209,530206.125,6737679.0,-2095.496826
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2119.7162,2.0,65000.0,8.4816617966,8.5,2.230271101,3.0544259548,3.0544259548,,41.465934753,98.441047668,0.3729054034,71.118118286,2.4035885334,0.0046847509,2119.7163086,530206.125,6737679.0,-2095.648926
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2119.8682,2.0,65000.0,8.5289926529,8.5,2.3219721317,3.0300710201,3.0300710201,,41.225563049,99.097854614,0.3788440526,72.868919373,2.4142661095,0.0104762353,2119.8681641,530206.125,6737679.0,-2095.800781
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2120.0202,2.0,65000.0,8.5580024719,8.5,2.3848893642,2.983479023,2.983479023,,40.268474579,99.053878784,0.3806616664,74.023574829,2.4087674618,0.0082628196,2120.0202637,530206.125,6737679.0,-2095.952881
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2120.1722,2.0,65000.0,8.5611619949,8.5,2.3897120953,2.9558758736,2.9558758736,,39.293552399,98.160545349,0.3772916198,73.326370239,2.4086840153,0.0036160951,2120.1721191,530206.125,6737679.0,-2096.104736
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2120.3242,2.0,65000.0,8.543340683,8.5,2.3195226192,2.9617335796,2.9617335796,,38.493244171,97.534973145,0.3741773665,71.986862183,2.4057533741,-0.001300815,2120.3242188,530206.125,6737679.0,-2096.256836
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2120.4762,2.0,65000.0,8.509598732,8.5,1.9865839481,3.0076372623,3.0076372623,,37.779685974,96.388389587,0.3746770322,70.484481812,2.3956418037,-0.000723999,2120.4763184,530206.125,6737679.0,-2096.408936
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2120.6282,2.0,65000.0,8.4859600067,8.5,1.4391416311,3.040324688,3.040324688,,36.998657227,94.051567078,0.3802844882,69.32232666,2.3862702847,0.0007802913,2120.6281738,530206.125,6737679.0,-2096.560791
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2120.7802,2.0,65000.0,8.4767942429,8.5,1.1647253036,2.7068932056,2.7068932056,,35.659580231,91.480377197,0.3670780957,67.924468994,2.3756566048,-0.005976652,2120.7802734,530206.0625,6737679.0,-2096.712891
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2120.9322,2.0,65000.0,8.4577312469,8.5,0.955550015,2.0013747215,2.0013747215,,33.94254303,91.056533813,0.3422877491,65.35987854,2.3517825603,-0.014974561,2120.9321289,530206.0625,6737679.0,-2096.864746
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2121.0842,2.0,65000.0,8.4193048477,8.5,0.7994048595,1.4557269812,1.4557269812,,32.042804718,92.758270264,0.3380503654,60.000667572,2.3146123886,-0.013141287,2121.0842285,530206.0625,6737679.0,-2097.016846
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2121.2362,2.0,65000.0,8.3855314255,8.5,0.7079470158,1.1148916483,1.1148916483,,30.50838089,95.024894714,0.3452547491,52.896083832,2.2748916149,-0.012195458,2121.236084,530206.0625,6737679.0,-2097.168701
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2121.3882,2.0,65000.0,8.3689746857,8.5,0.6166898608,0.9750439525,0.9750439525,,29.776815414,97.80960083,0.3488047123,47.962863922,2.2349414825,-0.011071404,2121.3881836,530206.0625,6737679.0,-2097.320801
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2121.5402,2.0,30000.0,8.3559408188,8.5,0.5338842869,0.9219620824,0.9219620824,,30.105463028,99.710289001,0.3464708924,45.471912384,2.2145051956,-0.009687839,2121.5402832,530206.0625,6737679.0,-2097.4729
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2121.6922,2.0,30000.0,8.3519973755,8.5,0.4807658792,0.9089595675,0.9089595675,,31.117494583,99.596611023,0.3531105816,45.139625549,2.2101762295,-0.009854924,2121.6921387,530206.0625,6737679.0,-2097.624756
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2121.8442,2.0,30000.0,8.3569221497,8.5,0.4562182724,0.902649045,0.902649045,,30.790073395,99.353317261,0.3559476733,44.538085938,2.2074859142,-0.004996526,2121.8442383,530206.0625,6737679.0,-2097.776611
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2121.9962,2.0,30000.0,8.3619432449,8.5,0.4401133358,0.9125896692,0.9125896692,,29.851106644,98.991333008,0.3474221528,43.490600586,2.2107698917,-0.002940066,2121.9960938,530206.0625,6737679.0,-2097.928467
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2122.1482,2.0,30000.0,8.3669948578,8.5,0.4368949831,0.9541477561,0.9541477561,,30.100511551,98.083366394,0.3390141129,42.906387329,2.2136301994,-0.004590593,2122.1481934,530206.0625,6737679.0,-2098.080566
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2122.3002,2.0,30000.0,8.3719806671,8.5,0.4439710677,1.0093448162,1.0093448162,,30.629606247,96.524291992,0.333552599,42.668983459,2.2219805717,-0.003496062,2122.300293,530206.0625,6737679.0,-2098.232666
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2122.4522,2.0,30000.0,8.3769683838,8.5,0.4583465755,1.0095840693,1.0095840693,,30.398935318,95.394767761,0.3231577277,42.454708099,2.2282373905,-0.000502831,2122.4521484,530206.0625,6737679.0,-2098.384521
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2122.6042,2.0,30000.0,8.3820772171,8.5,0.4743022621,0.9858406782,0.9858406782,,30.167720795,95.452102661,0.315168947,42.335391998,2.2321302891,0.0015880706,2122.604248,530206.0625,6737679.0,-2098.536621
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2122.7562,2.0,30000.0,8.3977088928,8.5,0.4868365824,0.9759106636,0.9759106636,,29.937353134,95.86000824,0.3172550499,42.811645508,2.2376163006,0.0022526274,2122.7561035,530206.0625,6737679.0,-2098.688477
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2122.9082,2.0,30000.0,8.4342823029,8.5,0.4924675226,0.9666147828,0.9666147828,,29.708106995,96.059814453,0.320227623,44.598743439,2.2381596565,0.0013567677,2122.9082031,530206.0625,6737679.0,-2098.840576
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2123.0602,2.0,30000.0,8.4736824036,8.5,0.4962884188,0.9434037209,0.9434037209,,29.528999329,96.247306824,0.318271786,46.121444702,2.2381093502,-0.001013109,2123.0603027,530206.0625,6737679.0,-2098.992676
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2123.2122,2.0,30000.0,8.4962310791,8.5,0.4996467829,0.931145668,0.931145668,,29.528999329,96.311317444,0.3209140599,46.53288269,2.2389407158,-0.000895846,2123.2121582,530206.0625,6737679.0,-2099.144531
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2123.3642,2.0,30000.0,8.4819850922,8.5,0.5026724339,0.9425233603,0.9425233603,,29.416994095,95.877441406,0.327788651,45.646232605,2.2429466248,8.74831e-05,2123.3642578,530206.0625,6737679.0,-2099.296631
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2123.5162,2.0,30000.0,8.4559431076,8.5,0.5055294037,0.9618402123,0.9618402123,,29.02207756,94.969329834,0.3310969472,44.348011017,2.2538034916,0.0043718466,2123.5161133,530206.0625,6737679.0,-2099.448486
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2123.6682,2.0,30000.0,8.4367733002,8.5,0.5083543062,0.9811877608,0.9811877608,,29.651844025,94.215835571,0.3304328322,43.073707581,2.2605955601,0.0052731801,2123.6682129,530206.0625,6737679.0,-2099.600586
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2123.8202,2.0,30000.0,8.4470815659,8.5,0.5112486482,1.0046848059,1.0046848059,,29.830194473,93.113723755,0.3326202929,42.859653473,2.2625207901,0.0058120834,2123.8203125,530206.0625,6737679.0,-2099.752686
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2123.9722,2.0,30000.0,8.4689588547,8.5,0.5141091347,1.0368652344,1.0368652344,,29.591796875,92.100578308,0.3345721662,43.164924622,2.2624309063,0.0092464872,2123.972168,530206.0625,6737679.0,-2099.904541
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2124.1242,2.0,30000.0,8.4755573273,8.5,0.5169304013,1.076859951,1.076859951,,29.364521027,91.978477478,0.333250165,44.363460541,2.2570674419,0.006386192,2124.1242676,530206.0625,6737679.0,-2100.056641
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2124.2762,2.0,30000.0,8.4649248123,8.5,0.5180005431,1.1364217997,1.1364217997,,29.226007462,91.530189514,0.3308695257,45.838363647,2.2518324852,0.002648737,2124.276123,530206.0625,6737679.0,-2100.208496
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2124.4282,2.0,30000.0,8.4541530609,8.5,0.5145537257,1.1824072599,1.1824072599,,29.340896606,90.60496521,0.3270695508,46.033943176,2.2503256798,0.0026456218,2124.4282227,530206.0625,6737679.0,-2100.360596
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2124.5802,2.0,30000.0,8.4450311661,8.5,0.5144619346,1.1718257666,1.1718257666,,29.815671921,90.609634399,0.3210331202,44.825408936,2.2492077351,0.0039990395,2124.5800781,530206.0625,6737679.0,-2100.512451
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2124.7322,2.0,30000.0,8.4410743713,8.5,0.5260993838,1.1456763744,1.1456763744,,29.953414917,91.480331421,0.3109427691,43.810195923,2.2448265553,0.0021314668,2124.7321777,530206.0625,6737679.0,-2100.664551
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2124.8842,2.0,30000.0,8.4408426285,8.5,0.5435966849,1.130671382,1.130671382,,29.643291473,91.533508301,0.2982535958,43.132686615,2.2444105148,-0.000340889,2124.8842773,530206.0625,6737679.0,-2100.81665
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2125.0362,2.0,30000.0,8.4524784088,8.5,0.5780444741,1.1292945147,1.1292945147,,29.408519745,91.331207275,0.290222317,43.6132164,2.254901886,0.0012480062,2125.0361328,530206.0625,6737679.0,-2100.968506
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2125.1882,2.0,30000.0,8.492023468,8.5,0.6552067995,1.1243325472,1.1243325472,,29.626115799,91.09539032,0.2822505832,45.123161316,2.2670917511,0.0023339074,2125.1882324,530206.0625,6737679.0,-2101.120605
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2125.3402,2.0,30000.0,8.5301208496,8.5,0.7950642705,1.1813800335,1.1813800335,,29.633512497,90.673423767,0.2686362863,44.291877747,2.2734251022,0.0001406887,2125.3400879,530206.0625,6737679.0,-2101.272461
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2125.4922,2.0,30000.0,8.5298109055,8.5,1.000967741,1.4820002317,1.4820002317,,29.654941559,89.800994873,0.24832955,41.518013,2.2947824001,0.0106936684,2125.4921875,530206.0625,6737679.0,-2101.424561
Force_2020_all_wells_train_test_blind_hidden_final/31_2-1.las,31/2-1,2125.6442,2.0,30000.0,8.4742450714,8.5,1.2585680485,2.5365517139,2.5365517139,,30.543430328,86.482025146,0.217646718,39.14037323,2.3588058949,0.0393792428,2125.6442871,530206.0625,6737679.0,-2101.57666
